#,Date,Board,North,South,East,West,**South** Result,**South** Score, IMPs  or MPs,Par Result, **South**  Par Score,Vs. Par,DD Bidding,DD Play,
394,2024.09.25,394,EPBot1,EPBot3,EPBot2,EPBot4,4H S +1,650,0.00%,4H NS+1,650,0,Par was bid,-,
395,2024.09.25,395,EPBot1,EPBot3,EPBot2,EPBot4,4S S +1,450,0.00%,4S NS,420,1,Par was bid,+1,
396,2024.09.25,396,EPBot1,EPBot3,EPBot2,EPBot4,6HX E -1,100,0.00%,5H EW,-450,11,They overbid - doubled,-,
397,2024.09.25,397,EPBot1,EPBot3,EPBot2,EPBot4,4H S =,620,0.00%,5DX NS-2,-500,15,They missed double,+3,
398,2024.09.25,398,EPBot1,EPBot3,EPBot2,EPBot4,4SX S -2,-300,0.00%,3N EW+1,-430,4,We overbid - doubled,+1,
399,2024.09.25,399,EPBot1,EPBot3,EPBot2,EPBot4,5S S -1,-100,0.00%,5SX NS-1,-200,3,They missed double,-,
400,2024.09.25,400,EPBot1,EPBot3,EPBot2,EPBot4,4H S -1,-50,0.00%,3H NS,140,-5,We overbid - undoubled,-,
401,2024.09.25,401,EPBot1,EPBot3,EPBot2,EPBot4,5C E -1,50,0.00%,6NX EW-4,800,-13,We missed small slam,-1,
402,2024.09.25,402,EPBot1,EPBot3,EPBot2,EPBot4,4H S -1,-100,0.00%,3S EW,-140,1,They missed double,-,
403,2024.09.25,403,EPBot1,EPBot3,EPBot2,EPBot4,4S S =,420,0.00%,2H NS+1,140,7,We overbid - undoubled,+1,
404,2024.09.25,404,EPBot1,EPBot3,EPBot2,EPBot4,5C E +2,-640,0.00%,7HX NS-3,-800,4,They missed grand slam,-,
405,2024.09.25,405,EPBot1,EPBot3,EPBot2,EPBot4,5DX S =,750,0.00%,3N NS,600,4,We overbid - doubled,+1,
406,2024.09.25,406,EPBot1,EPBot3,EPBot2,EPBot4,4S S +1,450,0.00%,4S NS,420,1,Par was bid,+1,
407,2024.09.25,407,EPBot1,EPBot3,EPBot2,EPBot4,4S S =,620,0.00%,6SX NS-2,-500,15,They missed small slam,-,
408,2024.09.25,408,EPBot1,EPBot3,EPBot2,EPBot4,4S E +1,-450,0.00%,5HX NS-2,-300,-4,We missed sacrifice,-1,
409,2024.09.25,409,EPBot1,EPBot3,EPBot2,EPBot4,4H S +1,450,0.00%,5SX EW-1,200,6,They missed game,-,
410,2024.09.25,410,EPBot1,EPBot3,EPBot2,EPBot4,4S S =,620,0.00%,2S NS+1,140,10,We overbid - undoubled,+1,
411,2024.09.25,411,EPBot1,EPBot3,EPBot2,EPBot4,4S S +2,480,0.00%,6HX EW-2,300,5,They missed sacrifice,+2,
412,2024.09.25,412,EPBot1,EPBot3,EPBot2,EPBot4,4H S =,620,0.00%,3NX EW-1,100,11,We overbid - undoubled,+1,
413,2024.09.25,413,EPBot1,EPBot3,EPBot2,EPBot4,4S S +1,650,0.00%,6DX EW-1,200,10,They missed game,-,
414,2024.09.25,414,EPBot1,EPBot3,EPBot2,EPBot4,4H S +1,450,0.00%,4SX EW-1,100,8,They missed sacrifice,+1,
415,2024.09.25,415,EPBot1,EPBot3,EPBot2,EPBot4,5HX S =,850,0.00%,4SX EW-1,100,13,We overbid - doubled,+1,
416,2024.09.25,416,EPBot1,EPBot3,EPBot2,EPBot4,5DX S =,550,0.00%,5DX NS-1,-100,12,Par was bid,+1,
417,2024.09.25,417,EPBot1,EPBot3,EPBot2,EPBot4,4H S =,420,0.00%,4H NS,420,0,Par was bid,-,
418,2024.09.25,418,EPBot1,EPBot3,EPBot2,EPBot4,4S E +1,-450,0.00%,3N EW+2,-460,0,They missed best contract,-,
419,2024.09.25,419,EPBot1,EPBot3,EPBot2,EPBot4,4S S =,420,0.00%,2S NS+1,140,7,We overbid - undoubled,+1,
420,2024.09.25,420,EPBot1,EPBot3,EPBot2,EPBot4,4S S +2,680,0.00%,7S NS,2210,-17,We missed grand slam,-1,
421,2024.09.25,421,EPBot1,EPBot3,EPBot2,EPBot4,4H S =,620,0.00%,3S EW,-140,13,They missed double,+1,
422,2024.09.25,422,EPBot1,EPBot3,EPBot2,EPBot4,7SX W =,-2470,0.00%,7S EW,-2210,-6,We doubled making contract,-,
423,2024.09.25,423,EPBot1,EPBot3,EPBot2,EPBot4,4H S -1,-100,0.00%,2N EW,-120,1,We overbid - undoubled,+1,
424,2024.09.25,424,EPBot1,EPBot3,EPBot2,EPBot4,4S S =,420,0.00%,4S NS,420,0,Par was bid,-,
425,2024.09.25,425,EPBot1,EPBot3,EPBot2,EPBot4,2H S +1,140,0.00%,2H NS+1,140,0,Par was bid,-,
426,2024.09.25,426,EPBot1,EPBot3,EPBot2,EPBot4,4S W +2,-680,0.00%,6HX NS-4,-1100,9,They missed small slam,-1,
427,2024.09.25,427,EPBot1,EPBot3,EPBot2,EPBot4,4H S -2,-100,0.00%,4HX N-1,-100,0,They missed double,-,
428,2024.09.25,428,EPBot1,EPBot3,EPBot2,EPBot4,4S S =,620,0.00%,5CX EW-1,100,11,They missed sacrifice,-,
429,2024.09.25,429,EPBot1,EPBot3,EPBot2,EPBot4,4S E =,-620,0.00%,5S EW,-650,1,We missed sacrifice,+1,
430,2024.09.25,430,EPBot1,EPBot3,EPBot2,EPBot4,4H S =,420,0.00%,4HX S-1,-100,11,They missed double,+1,
431,2024.09.25,431,EPBot1,EPBot3,EPBot2,EPBot4,4S S +1,650,0.00%,5SX NS-1,-200,13,They missed game,+1,
432,2024.09.25,432,EPBot1,EPBot3,EPBot2,EPBot4,4S S -3,-150,0.00%,5HX NS-3,-500,8,They missed game,-,
433,2024.09.25,433,EPBot1,EPBot3,EPBot2,EPBot4,4H S =,420,0.00%,6HX NS-2,-300,12,They missed small slam,-,
434,2024.09.25,434,EPBot1,EPBot3,EPBot2,EPBot4,4S S -2,-200,0.00%,3H EW,-140,-2,We overbid - undoubled,-,
435,2024.09.25,435,EPBot1,EPBot3,EPBot2,EPBot4,4SX S -1,-100,0.00%,6SX NS-3,-500,9,They missed small slam,-,
436,2024.09.25,436,EPBot1,EPBot3,EPBot2,EPBot4,4S S -1,-100,0.00%,5SX NS-2,-500,9,They missed game,-,
437,2024.09.25,437,EPBot1,EPBot3,EPBot2,EPBot4,4S S =,620,0.00%,7DX EW-6,1400,-13,We missed small slam,-2,
438,2024.09.25,438,EPBot1,EPBot3,EPBot2,EPBot4,4S S +1,450,0.00%,6S NS,980,-11,We missed small slam,-1,
439,2024.09.25,439,EPBot1,EPBot3,EPBot2,EPBot4,5D E -2,200,0.00%,5S NS,650,-10,We missed game,-,
440,2024.09.25,440,EPBot1,EPBot3,EPBot2,EPBot4,4H S =,420,0.00%,5HX NS-1,-100,11,They missed game,-,
441,2024.09.25,441,EPBot1,EPBot3,EPBot2,EPBot4,4H S -2,-100,0.00%,3N EW+1,-630,11,They missed double,+2,
442,2024.09.25,442,EPBot1,EPBot3,EPBot2,EPBot4,4S S +1,650,0.00%,5HX S-2,-500,15,They missed game,+2,
443,2024.09.25,443,EPBot1,EPBot3,EPBot2,EPBot4,4H S -1,-50,0.00%,2NX EW-1,100,-4,We overbid - undoubled,+1,
444,2024.09.25,444,EPBot1,EPBot3,EPBot2,EPBot4,4S E +2,-480,0.00%,4S EW+1,-450,-1,Par was bid,-1,
445,2024.09.25,445,EPBot1,EPBot3,EPBot2,EPBot4,4S S +1,650,0.00%,4S NS+1,650,0,Par was bid,-,
446,2024.09.25,446,EPBot1,EPBot3,EPBot2,EPBot4,4H S +2,480,0.00%,6N N,990,-11,We missed small slam,-,
447,2024.09.25,447,EPBot1,EPBot3,EPBot2,EPBot4,4S S =,620,0.00%,5CX EW-2,300,8,They missed sacrifice,-,
448,2024.09.25,448,EPBot1,EPBot3,EPBot2,EPBot4,4S S -1,-50,0.00%,4SX NS-1,-100,2,They missed double,-,
449,2024.09.25,449,EPBot1,EPBot3,EPBot2,EPBot4,5C E +1,-420,0.00%,6SX NS-4,-800,9,They missed small slam,-,
450,2024.09.25,450,EPBot1,EPBot3,EPBot2,EPBot4,4H S +1,650,0.00%,5SX EW-3,500,4,They missed sacrifice,-,
451,2024.09.25,451,EPBot1,EPBot3,EPBot2,EPBot4,4SX S -2,-300,0.00%,6N W,-1440,15,They missed small slam,+2,
452,2024.09.25,452,EPBot1,EPBot3,EPBot2,EPBot4,5SX S -3,-800,0.00%,4H EW,-620,-5,We overbid - doubled,+1,
453,2024.09.25,453,EPBot1,EPBot3,EPBot2,EPBot4,5H E =,-450,0.00%,4SX NS-1,-200,-6,They overbid - undoubled,-1,
454,2024.09.25,454,EPBot1,EPBot3,EPBot2,EPBot4,4H S +1,450,0.00%,4H NS+1,450,0,Par was bid,-,
455,2024.09.25,455,EPBot1,EPBot3,EPBot2,EPBot4,4H S =,620,0.00%,4SX EW-1,200,9,They missed sacrifice,-,
456,2024.09.25,456,EPBot1,EPBot3,EPBot2,EPBot4,4S S +1,450,0.00%,5S NS,450,0,They missed sacrifice,-,
457,2024.09.25,457,EPBot1,EPBot3,EPBot2,EPBot4,4H S +1,450,0.00%,5CX EW-1,200,6,They missed sacrifice,+1,
458,2024.09.25,458,EPBot1,EPBot3,EPBot2,EPBot4,5CX S -1,-200,0.00%,7CX NS-5,-1400,15,They missed small slam,+2,
459,2024.09.25,459,EPBot1,EPBot3,EPBot2,EPBot4,5HX S -1,-100,0.00%,5S EW,-450,8,They missed game,+1,
460,2024.09.25,460,EPBot1,EPBot3,EPBot2,EPBot4,4D S -1,-100,0.00%,3S EW,-140,1,They missed double,-,
461,2024.09.25,461,EPBot1,EPBot3,EPBot2,EPBot4,4SX S -1,-200,0.00%,6C EW,-1370,15,They missed small slam,+2,
462,2024.09.25,462,EPBot1,EPBot3,EPBot2,EPBot4,4S S =,420,0.00%,5N EW,-460,13,They missed game,+1,
463,2024.09.25,463,EPBot1,EPBot3,EPBot2,EPBot4,4S S =,620,0.00%,4H NS+1,650,-1,Par was bid,-1,
464,2024.09.25,464,EPBot1,EPBot3,EPBot2,EPBot4,5D S -1,-50,0.00%,5DX NS-2,-300,6,They missed double,+1,
465,2024.09.25,465,EPBot1,EPBot3,EPBot2,EPBot4,4H S +1,450,0.00%,5HX NS-1,-100,11,They missed game,+1,
466,2024.09.25,466,EPBot1,EPBot3,EPBot2,EPBot4,5H E -2,100,0.00%,3S NS,140,-1,They overbid - undoubled,-1,
467,2024.09.25,467,EPBot1,EPBot3,EPBot2,EPBot4,4S S -3,-150,0.00%,4N EW,-630,10,They missed game,-,
468,2024.09.25,468,EPBot1,EPBot3,EPBot2,EPBot4,4S S -1,-100,0.00%,4C EW,-130,1,They missed double,-,
469,2024.09.25,469,EPBot1,EPBot3,EPBot2,EPBot4,4S S +2,680,0.00%,6DX EW-2,300,9,They missed sacrifice,+1,
470,2024.09.25,470,EPBot1,EPBot3,EPBot2,EPBot4,4H S -1,-50,0.00%,4HX NS-1,-100,2,They missed double,-,
471,2024.09.25,471,EPBot1,EPBot3,EPBot2,EPBot4,4D E +1,-150,0.00%,5DX EW-1,200,-8,We missed game,-1,
472,2024.09.25,472,EPBot1,EPBot3,EPBot2,EPBot4,3S S +1,170,0.00%,5SX NS-2,-300,10,They missed game,+1,
473,2024.09.25,473,EPBot1,EPBot3,EPBot2,EPBot4,4S S +2,480,0.00%,7DX EW-3,800,-8,We missed small slam,-,
474,2024.09.25,474,EPBot1,EPBot3,EPBot2,EPBot4,5H S +1,680,0.00%,6SX EW-4,1100,-9,We missed small slam,-,
475,2024.09.25,475,EPBot1,EPBot3,EPBot2,EPBot4,4S S =,420,0.00%,4S NS,420,0,Par was bid,-,
476,2024.09.25,476,EPBot1,EPBot3,EPBot2,EPBot4,4H S -1,-100,0.00%,1S W+2,-140,1,We overbid - undoubled,+2,
477,2024.09.25,477,EPBot1,EPBot3,EPBot2,EPBot4,4H S =,620,0.00%,4SX EW-1,200,9,They missed sacrifice,-,
478,2024.09.25,478,EPBot1,EPBot3,EPBot2,EPBot4,4S S =,420,0.00%,6H NS,980,-11,We missed small slam,-1,
479,2024.09.25,479,EPBot1,EPBot3,EPBot2,EPBot4,4S S +1,650,0.00%,4S NS+1,650,0,Par was bid,-,
480,2024.09.25,480,EPBot1,EPBot3,EPBot2,EPBot4,4S S +1,450,0.00%,4N N,430,1,We missed best contract,+1,
481,2024.09.25,481,EPBot1,EPBot3,EPBot2,EPBot4,4H S -1,-50,0.00%,3H NS,140,-5,We overbid - undoubled,-,
482,2024.09.25,482,EPBot1,EPBot3,EPBot2,EPBot4,2H S +2,170,0.00%,3N E,-400,11,They missed game,+2,
483,2024.09.25,483,EPBot1,EPBot3,EPBot2,EPBot4,4S W =,-620,0.00%,5HX NS-1,-100,-11,We missed sacrifice,-,
484,2024.09.25,484,EPBot1,EPBot3,EPBot2,EPBot4,4S S =,620,0.00%,4S NS,620,0,Par was bid,-,
485,2024.09.25,485,EPBot1,EPBot3,EPBot2,EPBot4,4H S =,620,0.00%,5S EW,-450,14,They missed game,-,
486,2024.09.25,486,EPBot1,EPBot3,EPBot2,EPBot4,4SX S =,590,0.00%,5SX NS-3,-500,14,They missed game,+2,
487,2024.09.25,487,EPBot1,EPBot3,EPBot2,EPBot4,4S S =,620,0.00%,2S NS+1,140,10,We overbid - undoubled,+1,
488,2024.09.25,488,EPBot1,EPBot3,EPBot2,EPBot4,4S S +2,480,0.00%,7HX EW-4,800,-8,We missed small slam,-,
489,2024.09.25,489,EPBot1,EPBot3,EPBot2,EPBot4,4S E +1,-650,0.00%,4S EW,-620,-1,Par was bid,-1,
490,2024.09.25,490,EPBot1,EPBot3,EPBot2,EPBot4,4S E +2,-680,0.00%,4S EW+1,-650,-1,Par was bid,-1,
491,2024.09.25,491,EPBot1,EPBot3,EPBot2,EPBot4,6D E -1,50,0.00%,3N EW+2,-460,11,They overbid - undoubled,-1,
492,2024.09.25,492,EPBot1,EPBot3,EPBot2,EPBot4,5CX S -1,-200,0.00%,5CX NS-1,-200,0,Par was bid,-,
493,2024.09.25,493,EPBot1,EPBot3,EPBot2,EPBot4,5S S =,650,0.00%,6CX EW-1,200,10,They missed sacrifice,-,
494,2024.09.25,494,EPBot1,EPBot3,EPBot2,EPBot4,4H S =,420,0.00%,4C NS,130,7,We overbid - undoubled,+1,
495,2024.09.25,495,EPBot1,EPBot3,EPBot2,EPBot4,4S S +1,650,0.00%,5DX EW-1,100,11,They missed sacrifice,+1,
496,2024.09.25,496,EPBot1,EPBot3,EPBot2,EPBot4,5S S -1,-50,0.00%,5DX EW-1,200,-6,We overbid - undoubled,-,
497,2024.09.25,497,EPBot1,EPBot3,EPBot2,EPBot4,4H S =,420,0.00%,5HX NS-1,-100,11,They missed game,-,
498,2024.09.25,498,EPBot1,EPBot3,EPBot2,EPBot4,4S S +1,650,0.00%,4SX NS-1,-200,13,They missed double,+2,
499,2024.09.25,499,EPBot1,EPBot3,EPBot2,EPBot4,5S E +1,-680,0.00%,7HX NS-2,-300,-9,We missed sacrifice,-,
500,2024.09.25,500,EPBot1,EPBot3,EPBot2,EPBot4,5HX S -1,-200,0.00%,4SX EW-2,500,-12,We overbid - doubled,-,
