../bba/Spiral_Raise.pbn

                        -- Sorted by Board Number --
brd# dlr contract score  par     north            east             south            west             | auction...   | notes
---- --- -------- -----  ------  ---------------- ---------------- ---------------- ---------------- | ------------------------- 
318   S  4S-N                    KQT6.K84.T97.AJ8 43.Q92.J542.Q653 A985.T765.AK.K94 J72.AJ3.Q863.T72 | 1C-P-1S-P-3S-P-3N-P-4S
319   S  4H-N                    965.KT94.K2.AKT3 KJ74.Q2.QT9.9765 QT8.A873.A864.Q2 A32.J65.J753.J84 | 1D-P-1H-P-2H-P-4H
320   S  4H-N                    J83.A543.AJ.K642 AT642.76.Q92.875 K75.KJT8.T53.AQJ Q9.Q92.K8764.T93 | 1C-P-1H-P-2H-P-4H
321   S  4H-N                    A82.QJT8.Q95.K72 JT5.75.K642.JT96 K43.A963.A7.Q853 Q976.K42.JT83.A4 | 1C-P-1H-P-2H-P-3H-P-4H
322   S  4H-N                    842.J762.KQJ5.AQ K975.5.T973.KT96 AQ63.QT98.A4.J85 JT.AK43.862.7432 | 1C-P-1H-P-2H-P-3H-P-4H
323   S  4H-N                    QT7.J972.K7.AK62 J32.Q43.Q9643.Q5 A86.AT85.AJT2.J3 K954.K6.85.T9874 | 1D-P-1H-P-3H-P-3N-P-4H
324   S  4S-N                    KT75.862.AQ8.A42 82.K53.7543.KT73 AQJ4.AJT7.JT.J95 963.Q94.K962.Q86 | 1C-P-1S-P-2S-P-4S
325   S  4H-N                    J84.7632.AK5.AJ8 AQT6.J95.T97.964 K973.KQ84.Q2.K75 52.AT.J8643.QT32 | 1C-P-1H-P-2H-P-4H
326   S  2S-S                    KJ92.Q854.QJT.Q3 763.AKT6.K632.97 AT85.932.94.AKJ8 Q4.J7.A875.T6542 | 1C-P-1H-P-1S-P-2S
327   S  4S-N                    A874.A86.J42.A98 653.T52.K63.Q532 KQJT.Q74.9875.KJ 92.KJ93.AQT.T764 | 1D-P-1S-P-2S-P-4S
328   S  4S-N                    AT85.K52.Q85.K97 Q2.Q84.JT976.843 J974.AJ3.AK.T652 K63.T976.432.AQJ | 1C-P-1S-P-2S-P-3S-P-4S
329   S  3S-S                    KQT8.A854.96.QJ6 432.KQJ3.KT.9843 AJ95.T76.QJ85.A5 76.92.A7432.KT72 | 1D-P-1H-P-1S-P-3S
330   S  4S-N                    A642.K74.K43.JT5 K5.J962.985.Q982 QJT9.AQT3.JT7.A3 873.85.AQ62.K764 | 1D-P-1S-P-3S-P-3N-P-4S
331   S  4H-N                    AJ76.T976.A5.KJ7 95.KQ53.QJ73.932 KT84.A842.964.AQ Q32.J.KT82.T8654 | 1D-P-1H-P-2H-P-4H
332   S  4S-N                    KT32.A86.K96.K74 Q7.7532.743.QJ65 AJ84.QJT4.A85.93 965.K9.QJT2.AT82 | 1D-P-1S-P-2S-P-4S
333   S  2S-N                    J852.Q86.KQ84.K3 K6.JT94.AJ5.8542 AT97.A72.97.AJ76 Q43.K53.T632.QT9 | 1C-P-1S-P-2S
334   S  4S-S                    AK74.KQT9.T98.43 T983.A62.74.AQT9 QJ65.J53.AKQ.J62 2.874.J6532.K875 | 1C-P-1H-P-1S-P-4S
335   S  3H-N                    T654.AKT6.T85.AJ J87.Q8.764.KT542 KQ2.5432.AQJ3.83 A93.J97.K92.Q976 | 1D-P-1H-P-2H-P-3H
336   S  2H-N                    Q85.AQ76.T63.KJ4 AJ42.9832.QJ.T52 K76.KJ54.K974.A3 T93.T.A852.Q9876 | 1D-P-1H-P-2H
337   S  4S-N                    Q874.KQT.AQ63.T5 J6.8765.J82.AJ82 A532.432.K4.KQ43 KT9.AJ9.T975.976 | 1C-P-1S-P-2S-P-4S
338   S  4S-N                    Q874.AKQ.542.J42 J52.J83.763.A965 KT93.972.AQJ8.K8 A6.T654.KT9.QT73 | 1D-P-1S-P-2S-P-3S-P-4S
339   S  4S-S                    A652.KT74.AQ3.32 KT9.J5.K542.KT65 QJ73.A82.J96.A84 84.Q963.T87.QJ97 | 1C-P-1H-P-1S-P-4S
340   S  4H-N                    AJT5.J943.64.AKT 8643.K62.KT83.QJ K97.AQT5.AJ5.653 Q2.87.Q972.98742 | 1C-P-1H-P-2H-P-4H
341   S  2S-N                    A432.A65.QJ82.52 Q95.J43.T7.KT986 KJT6.972.A95.AQ3 87.KQT8.K643.J74 | 1C-P-1S-P-2S
342   S  3S-N                    AKT9.T62.52.AJ83 J82.73.KJ96.K975 Q753.KQJ9.AT7.42 64.A854.Q843.QT6 | 1D-P-1S-P-2S-P-3S
343   S  4H-N                    A73.AT84.KQ63.52 J42.K63.T9842.Q9 KQ98.752.5.AKJ87 T65.QJ9.AJ7.T643 | 1C-P-1H-P-1S-P-3N-P-4H
344   S  3H-N                    643.K863.AJ9.A92 Q85.T42.KQ42.K87 AT97.AQJ5.T8.J54 KJ2.97.7653.QT63 | 1C-P-1H-P-2H-P-3H
345   S  3N-S                    874.J964.AQ92.A6 KJ63.T73.J873.J4 Q95.AQ2.5.KQ9875 AT2.K85.KT64.T32 | 1C-P-1H-P-2C-P-3C-P-3N
346   S  4S-N                    KQ85.KQ6.742.K95 432.T9.AQT6.QJ83 AJ96.J853.K53.A2 T7.A742.J98.T764 | 1D-P-1S-P-2S-P-3S-P-4S
347   S  4H-N                    Q75.Q975.QJT9.A2 T42.J2.A863.QJT5 KJ98.AK86.42.K97 A63.T43.K75.8643 | 1C-P-1H-P-2H-P-3H-P-4H
348   S  4H-N                    T932.A865.7.AKJT J7.KQ43.A983.763 KQ4.JT97.KJ62.Q2 A865.2.QT54.9854 | 1D-P-1H-P-2H-P-4H
349   S  4S-N                    JT75.A95.A4.Q765 Q86.QJ3.8762.K92 AK94.K72.KJ95.83 32.T864.QT3.AJT4 | 1D-P-1S-P-2S-P-3S-P-4S
350   S  4S-N                    T965.AK4.Q8.KJT7 KJ3.T765.K642.Q5 A842.932.AJ5.A84 Q7.QJ8.T973.9632 | 1C-P-1S-P-2S-P-4S
351   S  2H-N                    763.QJT9.A54.AJ2 T54.AK2.T932.543 AKJ.7654.J7.KT76 Q982.83.KQ86.Q98 | 1C-P-1H-P-2H
352   S  2S-N                    AJ76.AT3.872.Q85 T9.K975.AJ64.762 Q542.J84.KQ9.A94 K83.Q62.T53.KJT3 | 1C-P-1S-P-2S
353   S  4H-N                    A43.K952.K764.Q3 8652.Q87.J2.JT65 K97.A643.T85.AK2 QJT.JT.AQ93.9874 | 1C-P-1H-P-2H-P-3H-P-4H
354   S  4H-N                    J74.AQT2.KT.KT65 63.J7.J9432.A974 AKT5.9854.A5.J82 Q982.K63.Q876.Q3 | 1C-P-1H-P-2H-P-4H
355   S  3S-S                    KQ62.JT65.A3.J76 T87.AQ3.KT7.T983 AJ94.942.Q84.AQ5 53.K87.J9652.K42 | 1C-P-1H-P-1S-P-3S
356   S  4H-N                    AJ6.A432.J96.J84 752.QT.T8743.K92 KT94.K976.Q2.AQ3 Q83.J85.AK5.T765 | 1C-P-1H-P-2H-P-3H-P-4H
357   S  4S-N                    J632.AQ7.K32.K92 T95.853.A86.QJ83 AK74.K92.QJ97.65 Q8.JT64.T54.AT74 | 1D-P-1S-P-2S-P-4S
358   S  4S-N                    7432.K53.AT52.A3 K85.8762.84.KQ75 AT96.AQ9.QJ6.J64 QJ.JT4.K973.T982 | 1C-P-1S-P-2S-P-4S
359   S  2H-N                    K973.JT73.K2.AT7 865.AK6.Q765.J52 AJT.Q852.AT8.K86 Q42.94.J943.Q943 | 1C-P-1H-P-2H
360   S  4S-N                    KT96.AT4.863.AT3 32.J96.QT952.K87 A854.KQ75.A7.965 QJ7.832.KJ4.QJ42 | 1C-P-1S-P-2S-P-3S-P-4S
361   S  4H-N                    AJT5.A975.4.KJ93 942.3.J9653.Q765 K873.KJ84.K82.A4 Q6.QT62.AQT7.T82 | 1D-P-1H-P-2H-P-4H
362   S  3N-N                    K83.J985.AKJ7.J2 T42.KQ6.T962.AT5 QJ95.A72.Q.KQ876 A76.T43.8543.943 | 1C-P-1H-P-1S-P-3N
363   S  3S-N                    KJT2.A98.A976.T2 65.J75.T432.AJ75 Q987.KQT4.Q8.K96 A43.632.KJ5.Q843 | 1C-P-1S-P-2S-P-3S
364   S  3N-N                    AT9.Q942.QJ.AT42 73.T63.A763.Q873 KQ64.AJ8.KT952.5 J852.K75.84.KJ96 | 1D-P-1H-P-1S-P-3N
365   S  4S-N                    9843.Q54.KJ.AQ97 AT6.AT63.852.T52 KQ72.KJ9.A763.84 J5.872.QT94.KJ63 | 1D-P-1S-P-2S-P-4S
366   S  4H-N                    AJT4.AK74.J94.86 KQ8.63.T863.AJ94 953.J982.AK7.KQ3 762.QT5.Q52.T752 | 1C-P-1H-P-2H-P-4H
367   S  3H-N                    9532.AQ87.AJ9.J2 JT6.T5.K62.KT983 Q84.KJ32.Q753.A4 AK7.964.T84.Q765 | 1D-P-1H-P-2H-P-3H
368   S  4S-N                    J432.KQ7.A9.Q864 K76.T42.Q8643.J3 T985.A963.KJ.A92 AQ.J85.T752.KT75 | 1C-P-1S-P-2S-P-3S-P-4S
369   S  2N-S                    A876.AJ5.8642.K8 QJ9.QT72.QT73.J6 K52.K986.A.QT975 T43.43.KJ95.A432 | 1C-P-1S-P-1N-P-2N
370   S  4S-S                    AJ75.QT82.KJ96.Q 94.6543.Q52.AK73 KT32.AKJ.843.J54 Q86.97.AT7.T9862 | 1C-P-1H-P-1S-P-4S
371   S  2H-N                    752.AK95.J75.K84 Q984.6.Q984.Q975 KJT3.Q843.AKT.32 A6.JT72.632.AJT6 | 1D-P-1H-P-2H
372   S  3N-N                    JT82.AKT6.A3.J98 K93.J8.T42.K6532 764.Q93.KQJ976.A AQ5.7542.85.QT74 | 1D-P-1H-P-2D-P-3N
373   S  3H-N                    A84.T732.A82.KT6 KT75.Q8.9543.Q82 Q32.J964.KQ6.A74 J96.AK5.JT7.J953 | 1C-P-1H-P-2H-P-3H
374   S  4S-N                    8764.AT5.AT2.A73 Q32.KJ62.94.K854 AKJT.873.QJ8.J62 95.Q94.K7653.QT9 | 1C-P-1S-P-2S-P-4S
375   S  3S-S                    T754.AJ65.A4.Q86 J62.KQ2.K98.T543 AK98.T73.Q765.K7 Q3.984.JT32.AJ92 | 1D-P-1H-P-1S-P-3S
376   S  3N-N                    QT9.K972.A5.A943 752.QJ6.J86.KT52 AKJ.T84.KT9743.Q 8643.A53.Q2.J876 | 1D-P-1H-P-2D-P-3N
377   S  2S-N                    AT73.AQT.32.JT94 Q8.98743.954.K75 KJ54.K65.AQJ6.82 962.J2.KT87.AQ63 | 1D-P-1S-P-2S
378   S  4S-S                    AK98.K952.K6.T52 42.7643.8732.KQJ QJT7.AQ8.J54.A43 653.JT.AQT9.9876 | 1C-P-1H-P-1S-P-4S
379   S  4H-N                    AQ9.T764.KT7.KT5 853.A83.Q96.Q863 T42.KQJ5.J84.AJ4 KJ76.92.A532.972 | 1C-P-1H-P-2H-P-4H
380   S  4S-N                    KJ87.Q85.T8.KQJ2 T5.J432.KQ94.985 AQ43.AK9.J62.T43 962.T76.A753.A76 | 1C-P-1S-P-2S-P-3S-P-4S
381   S  4S-N                    AQ87.Q92.T4.KQ65 T5.JT84.Q632.T42 K964.K65.K97.AJ7 J32.A73.AJ85.983 | 1C-P-1S-P-2S-P-4S
382   S  4H-N                    AQ3.J742.AJ87.74 J754.T5.9432.KJ5 K82.Q983.KQ.A863 T96.AK6.T65.QT92 | 1C-P-1H-P-2H-P-4H
383   S  4H-N                    AQT.AJ98.Q953.42 8543.T5.J8.A8763 KJ7.Q743.AT6.QJ5 962.K62.K742.KT9 | 1C-P-1H-P-2H-P-4H
384   S  4S-N                    K954.AT8.KT.K984 A3.J9732.8752.T3 T876.KQ5.Q43.AJ5 QJ2.64.AJ96.Q762 | 1C-P-1S-P-2S-P-4S
385   S  4S-N                    AJT4.J63.KQ8.Q96 97.AT92.764.AJT3 Q853.KQ4.AT53.K4 K62.875.J92.8752 | 1D-P-1S-P-3S-P-3N-P-4S
386   S  4S-N                    AQJ5.QT3.A95.T94 T82.K752.Q642.K5 K964.A98.T7.AQ72 73.J64.KJ83.J863 | 1C-P-1S-P-2S-P-3S-P-4S
387   S  3S-N                    QT73.K65.AJ2.QJ7 K4.QT42.8764.AT3 AJ52.J73.KT.K982 986.A98.Q953.654 | 1C-P-1S-P-2S-P-3S
388   S  4S-N                    A982.AKJ.6432.52 KT5.9763.Q97.A64 QJ64.Q52.AJ.KJ97 73.T84.KT85.QT83 | 1C-P-1S-P-3S-P-3N-P-4S
389   S  3H-N                    Q72.AJT7.J52.KT2 K3.832.AQ96.J876 JT96.K64.K.AQ543 A854.Q95.T8743.9 | 1C-P-1H-P-1S-P-2N-P-3H
390   S  3S-N                    KJ43.QT6.AQ4.J76 T2.J973.T93.A832 A985.AK8.J852.T4 Q76.542.K76.KQ95 | 1D-P-1S-P-2S-P-3S
391   S  4S-S                    AK75.9732.JT.AJ8 963.K54.KQ72.Q97 QJ82.QJ8.A863.K4 T4.AT6.954.T6532 | 1D-P-1H-P-1S-P-4S
392   S  4S-N                    J876.Q94.A8.AQ98 QT.KT87.QT96.K54 AK95.J53.KJ52.J3 432.A62.743.T762 | 1D-P-1S-P-2S-P-4S
393   S  3N-S                    AJ82.J73.AJ98.Q2 T953.Q94.KT53.J3 Q74.KT85.Q.AK976 K6.A62.7642.T854 | 1C-P-1S-P-1N-P-3N
394   S  4S-S                    Q853.AJ52.Q.AT43 KT7.K73.AT83.652 AJ64.T94.K74.KJ9 92.Q86.J9652.Q87 | 1C-P-1H-P-1S-P-4S
395   S  4H-N                    T73.AQT7.A8.QT43 AJ6.862.6432.986 K85.K543.J97.AK7 Q942.J9.KQT5.J52 | 1C-P-1H-P-2H-P-4H
396   S  4H-N                    K75.A532.74.A953 9842.J8.AKT8.Q62 AT63.KQT9.J95.K4 QJ.764.Q632.JT87 | 1D-P-1H-P-2H-P-4H
397   S  4H-N                    J973.AKT5.Q4.K84 64.864.J632.AJT2 AKQ.QJ72.975.953 T852.93.AKT8.Q76 | 1C-P-1H-P-2H-P-4H
398   S  3S-N                    KJ85.AT9.T8.A963 92.K42.6543.Q852 A743.J876.A72.KJ QT6.Q53.KQJ9.T74 | 1D-P-1S-P-2S-P-3S
399   S  3N-N                    J62.AJ83.Q43.A96 53.965.K9852.Q32 K874.KQ4.A.JT854 AQT9.T72.JT76.K7 | 1C-P-1H-P-1S-P-2N-P-3H-P-3N
400   S  2S-N                    9832.K62.AT6.A63 AKQ.T873.9854.97 JT75.AQJ.Q7.KJT4 64.954.KJ32.Q852 | 1C-P-1S-P-2S
401   S  2S-N                    9764.KQT.K9.K872 T52.A632.J763.64 AKJ8.874.AT5.QT9 Q3.J95.Q842.AJ53 | 1C-P-1S-P-2S
402   S  3H-N                    T93.K764.AQ75.Q3 AQJ6.T2.8632.976 K54.QJ83.K9.KT42 872.A95.JT4.AJ85 | 1C-P-1H-P-2H-P-3H
403   S  4S-N                    Q986.A54.J94.AT4 A7.T862.QT6.K965 KJ52.KQ7.A753.72 T43.J93.K82.QJ83 | 1D-P-1S-P-2S-P-3S-P-4S
404   S  2S-S                    QJT3.KJ98.95.A43 42.QT6.K873.JT85 A875.754.AQJ6.Q9 K96.A32.T42.K762 | 1D-P-1H-P-1S-P-2S
405   S  2S-S                    AQ87.QT54.J7.Q42 53.AJ2.T653.KT85 KJ92.K76.Q94.AJ9 T64.983.AK82.763 | 1C-P-1H-P-1S-P-2S
406   S  4S-N                    AT96.KQ4.J86.Q64 KQ32.93.AT3.T975 8754.AJ75.KQ2.KJ J.T862.9754.A832 | 1D-P-1S-P-3S-P-3N-P-4S
407   S  3N-N                    Q92.J632.KQ63.KT T5.QT9.A754.Q963 KJ73.K54.J.AJ872 A864.A87.T982.54 | 1C-P-1H-P-1S-P-2N-P-3H-P-3N
408   S  3H-N                    T62.AQT3.AK9.T82 J854.952.QJ8.K53 KQ93.J874.64.AQJ A7.K6.T7532.9764 | 1C-P-1H-P-2H-P-3H
409   S  3S-N                    AQ86.J76.A754.J8 T7.AT5.K962.KT76 K542.Q982.QJT.A5 J93.K43.83.Q9432 | 1D-P-1S-P-2S-P-3S
410   S  2S-N                    KQT3.Q93.Q43.Q32 842.A8.J752.KT85 AJ65.KJT4.A86.J7 97.7652.KT9.A964 | 1D-P-1S-P-2S
411   S  4S-N                    QJ63.T74.QT.AKJ7 95.Q53.A9643.T98 AKT8.A986.J52.Q6 742.KJ2.K87.5432 | 1D-P-1S-P-2S-P-4S
412   S  4H-N                    AJ3.J852.J53.KQ3 864.A73.Q74.JT64 KQ52.KT96.AT8.92 T97.Q4.K962.A875 | 1D-P-1H-P-2H-P-4H
413   S  4S-S                    KJT7.AK97.T54.53 843.J5.9763.AJ62 A652.QT2.QJ.KQ74 Q9.8643.AK82.T98 | 1C-P-1H-P-1S-P-4S
414   S  4H-N                    K73.KQ65.J9.AT63 T864.A4.5432.KQ2 AQ2.9872.AQT7.94 J95.JT3.K86.J875 | 1D-P-1H-P-2H-P-4H
415   S  4H-N                    AJT4.K982.J86.K7 Q95.6.9432.A9863 K32.AT53.KQ5.JT5 876.QJ74.AT7.Q42 | 1C-P-1H-P-2H-P-4H
416   S  3N-N                    AJ9.KQ85.QT92.J8 KT53.J3.J643.Q76 Q72.962.K.AKT432 864.AT74.A875.95 | 1C-P-1H-P-2C-P-3N
417   S  4H-N                    KJ5.A842.AJT2.43 9643.73.Q983.K62 QT7.KQJT.76.AQ75 A82.965.K54.JT98 | 1C-P-1H-P-2H-P-4H
418   S  4H-N                    A84.KQJ7.K976.85 K5.96.T852.AT743 QT96.T852.AQ.KQJ J732.A43.J43.962 | 1C-P-1H-P-2H-P-4H
419   S  4S-N                    9865.AK5.J42.AJT JT7.Q7632.Q9.Q98 AQ43.J94.KT65.K6 K2.T8.A873.75432 | 1D-P-1S-P-2S-P-4S
420   S  2S-N                    KT92.J42.AT2.KJ3 A85.T65.Q84.T975 Q764.Q73.KJ96.A8 J3.AK98.753.Q642 | 1D-P-1S-P-2S
421   S  3H-N                    AQT.KQT2.JT95.82 932.73.Q862.AK94 J86.AJ85.K4.QJ53 K754.964.A73.T76 | 1C-P-1H-P-2H-P-3H
422   S  4S-N                    KJ75.KQ2.J96.QJT 863.T93.AK43.K97 A942.A74.T7.A864 QT.J865.Q852.532 | 1C-P-1S-P-2S-P-3S-P-4S
423   S  4S-S                    T963.AK64.AT4.Q4 AQ.T953.K987.T86 7542.QJ2.Q3.AKJ9 KJ8.87.J652.7532 | 1C-P-1H-P-1S-P-4S
424   S  2S-N                    A973.J74.J75.AJ5 T.Q932.Q82.QT872 KQJ5.865.AK64.93 8642.AKT.T93.K64 | 1D-P-1S-P-2S
425   S  4H-N                    K943.T743.K.AK42 Q875.AJ8.943.J85 AJ2.KQ52.QJT5.93 T6.96.A8762.QT76 | 1D-P-1H-P-2H-P-4H
426   S  3N-N                    AQ65.AJ8.T875.Q7 J97.QT5.Q9643.86 T83.K32.A.AKT932 K42.9764.KJ2.J54 | 1C-P-1S-P-2C-P-3N
427   S  4S-S                    K764.AK73.Q3.843 Q95.JT94.J65.AJT AT82.Q82.AT2.Q96 J3.65.K9874.K752 | 1C-P-1H-P-1S-P-4S
428   S  4S-N                    QT52.Q74.Q832.AJ K9.T9853.T75.KT6 A763.J62.AK.Q973 J84.AK.J964.8542 | 1C-P-1S-P-3S-P-3N-P-4S
429   S  2H-N                    KJ5.AT64.J873.Q7 Q764.85.K96.K953 AT83.QJ97.AT.JT6 92.K32.Q542.A842 | 1C-P-1H-P-2H
430   S  4H-N                    AK96.A532.T3.J87 87.QT6.Q874.AQ64 T32.KJ94.AK9.K93 QJ54.87.J652.T52 | 1C-P-1H-P-2H-P-4H
431   S  4H-N                    JT7.K762.A2.AT72 A83.83.8743.K853 KQ4.AQ54.J965.94 9652.JT9.KQT.QJ6 | 1D-P-1H-P-2H-P-4H
432   S  3H-N                    AKQJ.JT64.T75.J5 976.85.KQ42.K862 T82.KQ72.A986.AT 543.A93.J3.Q9743 | 1D-P-1H-P-2H-P-3H
433   S  2H-N                    432.KQ63.Q7.AT92 K875.74.K653.K65 AJ6.JT98.AT8.QJ4 QT9.A52.J942.873 | 1C-P-1H-P-2H
434   S  4S-N                    J875.AK2.A85.JT4 Q3.7543.KT94.Q95 A964.QJT6.QJ.A82 KT2.98.7632.K763 | 1C-P-1S-P-2S-P-4S
435   S  3S-N                    9652.A74.Q2.AJ64 QJ4.K52.863.QT92 A873.T96.AJT5.K3 KT.QJ83.K974.875 | 1D-P-1S-P-2S-P-3S
436   S  4S-N                    K532.J75.AQ5.QT2 AQ94.K64.62.J874 J876.A83.KJ7.A93 T.QT92.T9843.K65 | 1C-P-1S-P-2S-P-3S-P-4S
437   S  4S-N                    K864.A72.T75.KQ9 T92.KJ6.AQ93.T43 AQ75.QT98.KJ.J75 J3.543.8642.A862 | 1C-P-1S-P-2S-P-4S
438   S  4H-N                    AJ3.QJ62.QT96.Q9 9765.53.A8.J5432 842.AK97.K42.KT8 KQT.T84.J753.A76 | 1C-P-1H-P-2H-P-3H-P-4H
439   S  4S-N                    AJ87.K65.A83.J85 65.QT97.K74.Q732 KQ43.842.Q652.AK T92.AJ3.JT9.T964 | 1D-P-1S-P-2S-P-3S-P-4S
440   S  4S-S                    A932.AJT2.KJ54.6 854.K843.72.KQJ9 KQJ6.Q65.A3.T852 T7.97.QT986.A743 | 1C-P-1H-P-1S-P-4S
441   S  4H-N                    A73.A854.T2.K972 JT96.K3.KJ73.T43 KQ52.J976.A98.A5 84.QT2.Q654.QJ86 | 1D-P-1H-P-3H-P-3N-P-4H
442   S  4S-S                    QT95.KT52.KT9.A3 2.J64.A8753.6542 A643.A97.Q42.KJ9 KJ87.Q83.J6.QT87 | 1C-P-1H-P-1S-P-4S
443   S  2N-S                    A643.AT4.96.A642 T95.Q73.QJ3.QT83 J72.J852.AKT87.K KQ8.K96.542.J975 | 1D-P-1S-P-1N-P-2N
444   S  4H-N                    AKT8.K953.QT52.5 632.J86.J84.AKJ2 QJ7.AQ72.K97.T83 954.T4.A63.Q9764 | 1C-P-1H-P-2H-P-4H
445   S  2H-N                    K74.A843.987.KJ8 QJT3.52.AT43.632 8652.KQJ6.Q2.A74 A9.T97.KJ65.QT95 | 1C-P-1H-P-2H
446   S  4S-S                    T542.AQ84.Q93.A2 Q3.72.AT642.T976 AK98.J53.K75.J53 J76.KT96.J8.KQ84 | 1C-P-1H-P-1S-P-4S
447   S  4H-N                    J76.K764.AKT8.J3 A43.932.J43.AT92 KT2.AQ85.72.K765 Q985.JT.Q965.Q84 | 1C-P-1H-P-2H-P-4H
448   S  4S-N                    J986.652.AKQJ.J6 T7.987.T942.AK72 AQ52.AQT4.87.T93 K43.KJ3.653.Q854 | 1C-P-1S-P-2S-P-4S
449   S  3S-N                    QJ87.AK3.T5.Q876 954.Q65.K943.AT9 A632.J982.AJ6.K5 KT.T74.Q872.J432 | 1D-P-1S-P-2S-P-3S
450   S  4H-N                    K76.AQJ6.QT5.J72 QJ3.93.KJ82.KT63 9542.KT75.A4.AQ8 AT8.842.9763.954 | 1C-P-1H-P-2H-P-3H-P-4H
451   S  4H-N                    J87.QJ74.AQ2.Q84 KQ65.98.876.A732 A942.A652.K54.KT T3.KT3.JT93.J965 | 1D-P-1H-P-3H-P-3N-P-4H
452   S  3H-N                    A84.KJT7.J982.K2 9753.43.764.AJT7 KQJ.Q965.KQ3.653 T62.A82.AT5.Q984 | 1C-P-1H-P-2H-P-3H
453   S  4S-N                    KJT7.Q53.QJT6.K8 Q962.J862.K2.A65 A843.AT4.A4.JT92 5.K97.98753.Q743 | 1C-P-1S-P-2S-P-3S-P-4S
454   S  4S-N                    A853.864.76.AK54 QT.Q975.Q94.QT96 J942.AKJ.KJT8.J7 K76.T32.A532.832 | 1D-P-1S-P-2S-P-4S
455   S  2S-N                    AQJ6.T98.KJ6.T72 T8.A742.9432.K83 K975.KJ3.87.AQ94 432.Q65.AQT5.J65 | 1C-P-1S-P-2S
456   S  2H-N                    J54.AJ72.643.AJ2 K62.53.AT92.6543 Q97.QT98.KQ.KQ87 AT83.K64.J875.T9 | 1C-P-1H-P-2H
457   S  4H-N                    AK65.JT93.KQ6.64 QT97.Q.J9873.Q73 J32.AK62.54.AJ98 84.8754.AT2.KT52 | 1C-P-1H-P-2H-P-4H
458   S  3N-S                    KJ42.JT9.T42.AQJ T8.Q74.A98.95432 Q95.A853.KQJ76.8 A763.K62.53.KT76 | 1D-P-1S-P-1N-P-3N
459   S  3H-N                    KT97.K542.Q43.KJ J52.AT6.872.AT52 643.QJ87.AKT.Q94 AQ8.93.J965.8763 | 1C-P-1H-P-2H-P-3H
460   S  5H-N                    AT84.KJ63.A83.J2 Q532.954.K7.KT43 KJ7.A872.QT94.A6 96.QT.J652.Q9875 | 1D-P-1H-P-3H-P-3N-P-4H-P-4N-P-5H=1= | A=2/5 or 5/5, Q(H)=0
461   S  4S-N                    JT74.KT6.J9.AK62 K853.J87.K87.JT4 AQ92.Q93.AQ6.953 6.A542.T5432.Q87 | 1C-P-1S-P-2S-P-3S-P-4S
462   S  4S-N                    AJ94.873.AK54.62 Q2.Q652.J93.9843 K653.KT4.T8.AK75 T87.AJ9.Q762.QJT | 1C-P-1S-P-2S-P-4S
463   S  3S-N                    AJT6.KT3.Q8.QT86 983.Q4.AK64.9754 Q752.A92.JT52.AJ K4.J8765.973.K32 | 1D-P-1S-P-2S-P-3S
464   S  4H-N                    AJ8.K975.A952.T8 K6.A82.K764.7532 QT42.QT63.QT.AK6 9753.J4.J83.QJ94 | 1C-P-1H-P-2H-P-4H
465   S  2S-N                    T976.T53.AKJ.A95 542.K8.Q864.KT43 AKQ8.Q642.953.QJ J3.AJ97.T72.8762 | 1D-P-1S-P-2S
466   S  4S-N                    A983.AT3.AJ43.64 KT6.J874.85.T873 Q542.Q52.Q62.AK9 J7.K96.KT97.QJ52 | 1C-P-1S-P-2S-P-4S
467   S  3N-N                    KJ64.JT98.AQJ2.4 Q532.A43.763.K97 987.KQ5.9.AQJT86 AT.762.KT854.532 | 1C-P-1H-P-2C-P-3N
468   S  4S-N                    8632.AJ6.AK.9743 KT4.QT8.JT2.QJT8 AQJ7.542.865.AK6 95.K973.Q9743.52 | 1C-P-1S-P-2S-P-3S-P-4S
469   S  2H-N                    KT4.A653.654.A92 QJ75.QJ4.J872.J6 A63.KT72.KQ.Q853 982.98.AT93.KT74 | 1C-P-1H-P-2H
470   S  3N-S                    J943.AQ5.AT84.J2 T7.J93.Q9765.QT3 AK6.KT86.2.K9874 Q852.742.KJ3.A65 | 1C-P-1S-P-1N-P-3N
471   S  3N-N                    K986.A753.KQJ4.3 A7.Q864.8653.A65 JT5.KJ2.A.KJT974 Q432.T9.T972.Q82 | 1C-P-1H-P-2C-P-3N
472   S  4H-N                    AKT2.T943.A95.J8 QJ5.Q65.T842.K62 943.AK87.KQ.T953 876.J2.J763.AQ74 | 1C-P-1H-P-2H-P-4H
473   S  4H-N                    KT7.QJ82.T9.AQJ9 Q54.96.K752.K763 A82.AT54.AQ8.T84 J963.K73.J643.52 | 1C-P-1H-P-2H-P-4H
474   S  4S-N                    T642.KJ3.94.AKQ3 973.T54.KQ65.965 AQJ8.A92.JT72.J7 K5.Q876.A83.T842 | 1D-P-1S-P-2S-P-4S
475   S  2N-S                    AJT8.J64.QT3.K96 Q94.A82.A982.T82 K65.K973.J.AJ753 732.QT5.K7654.Q4 | 1C-P-1S-P-1N-P-2N
476   S  4S-N                    AQ75.T42.KT53.A9 93.AK85.J92.Q753 KT86.Q763.A86.KT J42.J9.Q74.J8642 | 1D-P-1S-P-2S-P-4S
