../bba/1C_WalshStyle.pbn

                        -- Sorted by Board Number --
brd# dlr contract score  par     north            east             south            west             | auction...   | notes
---- --- -------- -----  ------  ---------------- ---------------- ---------------- ---------------- | ------------------------- 
328   S  1N-N                    Q64.J653.AJ82.J2 K73.QT9.QT7.Q643 AJ82.K4.643.AT97 T95.A872.K95.K85 | 1C-P-1H-P-1S-P-1N
329   S  1N-S                    Q5.9762.A8653.J8 JT6.A54.K97.Q643 A983.KT.QJ4.A952 K742.QJ83.T2.KT7 | 1C-P-1D-P-1N
330   S  3N-N                    KJ85.62.QJ98.JT2 9743.QJT4.K52.97 Q2.A95.A6.AK8643 AT6.K873.T743.Q5 | 1C-P-1S-P-3C-P-3N
331   S  4S-N                    AQT4.Q54.9752.J3 932.76.KT63.QT85 K765.AKT9.AQ.K72 J8.J832.J84.A964 | 1C-P-1S-P-4S
332   S  3N-S                    54.KJT6.KT972.74 J72.843.AJ65.J85 KQT3.A72.84.AKQ2 A986.Q95.Q3.T963 | 1C-P-1D-P-2N-P-3H-P-3S-P-3N
333   S  1N-S                    T96.KT62.A973.J8 A75.543.T85.KQ97 KQ8.A97.KQ.65432 J432.QJ8.J642.AT | 1C-P-1H-P-1N
334   S  4S-S                    J752.987.AQT52.8 T96.AT54.J643.A3 AK84.KQ3.7.KQJT6 Q3.J62.K98.97542 | 1C-P-1D-P-2S-P-4S
335   S  3N-S                    K963.JT2.QT54.J8 A8.Q74.A932.T973 QJ7.K98.K8.AKQ62 T542.A653.J76.54 | 1C-P-1S-P-2N-P-3N
336   S  2N-S                    KJ9.J987.T975.T3 T742.54.K64.QJ65 AQ8.KT2.AQ2.A874 653.AQ63.J83.K92 | 1C-P-1H-P-2N
337   S  1N-S                    T752.AT7.QJ82.Q2 943.K65.A765.T96 Q86.J842.K.AKJ53 AKJ.Q93.T943.874 | 1C-P-1S-P-1N
338   S  3C-S                    QJ.J972.J7432.K3 A62.KQ86.985.JT6 KT73.5.AK.AQ8542 9854.AT43.QT6.97 | 1C-P-1D-P-3C
339   S  1N-S                    Q32.9864.QJ63.QJ K76.AQJ2.42.8752 954.K73.K75.AKT4 AJT8.T5.AT98.963 | 1C-P-1H-P-1N
340   S  1N-S                    J32.A874.Q9632.6 865.KQ3.AT7.9843 AQ4.JT52.8.AKJ72 KT97.96.KJ54.QT5 | 1C-P-1D-P-1N
341   S  3C-S                    43.KJ52.QT643.73 AT762.QT63.J9.98 QJ.A84.K5.AQJT42 K985.97.A872.K65 | 1C-P-1D-P-3C
342   S  1N-S                    KQ96.A5.6542.865 A4.J972.A987.J94 T72.KQT4.T.AKT32 J853.863.KQJ3.Q7 | 1C-P-1S-P-1N
343   S  1N-S                    J4.J964.AK64.T32 AT93.Q32.JT7.J85 K65.75.Q85.AKQ64 Q872.AKT8.932.97 | 1C-P-1H-P-1N
344   S  3N-S                    K86.QJ52.J862.Q9 Q5.AT6.KT73.T876 AJ9.K87.A.AKJ432 T7432.943.Q954.5 | 1C-P-1H-P-3N
345   S  3N-S                    AQJ.8763.8643.54 9876.QJT2.QT2.KQ K2.AK.KJ95.AJ862 T543.954.A7.T973 | 1C-P-1H-P-2N-P-3N
346   S  2C-S                    J762.Q63.QT86.A2 A8.J752.K975.T93 Q54.K9.A4.KJ8764 KT93.AT84.J32.Q5 | 1C-P-1S-P-2C
347   S  1N-S                    KT72.843.KJT84.7 J95.KQ52.62.A953 A6.AJ97.Q3.QJT64 Q843.T6.A975.K82 | 1C-P-1D-P-1N
348   S  5D-S                    6432.AJ2.QT94.Q3 AQ98.T863.72.T98 K.Q97.A653.AK642 JT75.K54.KJ8.J75 | 1C-P-1S-P-2D-P-5D
349   S  3D-S                    984.J853.AT92.A9 KJ65.KT6.73.JT75 A7.Q.KQ54.KQ6432 QT32.A9742.J86.8 | 1C-P-1H-P-2D-P-3D
350   S  3D-S                    93.KT84.J632.K76 KJT2.Q76.K84.953 A8.A2.QT95.AQJ84 Q7654.J953.A7.T2 | 1C-P-1H-P-2D-P-3D
351   S  1N-S                    A743.Q86.JT92.Q9 KT62.T75.Q53.AT4 Q5.KJ42.AK6.J862 J98.A93.874.K753 | 1C-P-1S-P-1N
352   S  1N-N                    Q53.KJ54.T632.K6 9742.T96.AQ7.QT7 AKJ6.Q3.K95.J954 T8.A872.J84.A832 | 1C-P-1H-P-1S-P-1N
353   S  3N-S                    T854.QJ98.Q874.T A73.K542.T3.J654 K96.A.AJ96.AK972 QJ2.T763.K52.Q83 | 1C-P-1H-P-2D-P-3D-P-3N
354   S  1N-N                    T75.QT72.Q654.A3 K42.K843.J87.KT4 A983.J5.AT2.QJ72 QJ6.A96.K93.9865 | 1C-P-1H-P-1S-P-1N
355   S  3N-S                    JT72.J87.K862.A6 A986.642.A743.Q3 KQ5.AK9.QJ5.KT87 43.QT53.T9.J9542 | 1C-P-1S-P-2N-P-3N
356   S  3C-S                    JT85.JT54.QT86.K Q762.A63.9432.J2 AK.82.A7.AQT9863 943.KQ97.KJ5.754 | 1C-P-1H-P-3C
357   S  3D-N                    Q8.QJ76.QT543.J9 A752.8543.2.Q543 KT3.A.K876.AKT72 J964.KT92.AJ9.86 | 1C-P-1D-P-3D
358   S  2C-S                    AJT.K972.T932.J3 Q875.JT43.AQ8.T7 K6.Q6.J75.AQ9862 9432.A85.K64.K54 | 1C-P-1H-P-2C
359   S  3N-N                    QJ32.763.T762.K3 9876.KT94.Q43.Q8 4.AQJ5.AK8.AJ975 AKT5.82.J95.T642 | 1C-P-1S-P-2H-P-2N-P-3N
360   S  3N-S                    J762.KT.KT643.Q8 Q3.J753.AJ5.9764 A9.AQ64.87.AKJ52 KT854.982.Q92.T3 | 1C-P-1D-P-2H-P-3D-P-3N
361   S  4H-N                    Q95.JT54.QT54.K7 KT632.982.32.965 87.AKQ7.KJ9.AQT4 AJ4.63.A876.J832 | 1C-P-1H-P-4H
362   S  3N-S                    J9.KT65.98632.A9 A542.J43.T4.K842 KQ3.A9.AK5.QT763 T876.Q872.QJ7.J5 | 1C-P-1D-P-2N-P-3H-P-3N
363   S  1N-S                    KT95.T93.K982.K2 AJ3.Q5.JT53.Q964 642.K742.A7.AJ87 Q87.AJ86.Q64.T53 | 1C-P-1S-P-1N
364   S  3N-S                    T862.A74.K875.87 A3.9862.J94.JT54 QJ9.KQJ.A2.AQ932 K754.T53.QT63.K6 | 1C-P-1S-P-2N-P-3N
365   S  1N-N                    J7.AT74.Q983.JT5 K92.853.K742.K62 A854.K2.J6.AQ873 QT63.QJ96.AT5.94 | 1C-P-1H-P-1S-P-1N
366   S  1N-S                    AK74.643.JT32.T4 Q953.KT2.K97.753 T62.A975.Q8.AKJ6 J8.QJ8.A654.Q982 | 1C-P-1S-P-1N
367   S  2H-N                    654.JT86.A986.A8 KQ32.943.Q72.T64 A97.AKQ5.53.J952 JT8.72.KJT4.KQ73 | 1C-P-1H-P-2H
368   S  2H-N                    Q3.T972.9872.AQJ A942.J4.JT43.KT7 JT5.AKQ5.A.96543 K876.863.KQ65.82 | 1C-P-1H-P-2H
369   S  3C-S                    J63.AT95.Q432.76 954.KJ62.JT86.K9 AKQ.83.9.AQJT854 T872.Q74.AK75.32 | 1C-P-1H-P-3C
370   S  1N-N                    2.7642.JT32.K972 J986.QT9.AQ74.T5 QT75.AJ5.K.AQJ63 AK43.K83.9865.84 | 1C-P-P-X-1S-P-1N
371   S  1N-S                    732.J852.KQ82.K9 AJT.QT43.J5.J862 KQ5.9.A974.AQT73 9864.AK76.T63.54 | 1C-P-1H-P-1N
372   S  4D-S                    AQ93.8432.T965.2 J854.K975.7.K965 2.AJT.AKJ8.AQT87 KT76.Q6.Q432.J43 | 1C-P-1H-P-2D-P-3D-P-3H-P-4D
373   S  3N-S                    J75.J952.AT652.2 A643.84.J94.QT74 KT2.AKT7.KQ.KJ85 Q98.Q63.873.A963 | 1C-P-1D-P-2N-P-3N
374   S  3N-S                    432.AT83.A973.T9 KT97.Q974.J86.87 J6.KJ5.KT4.AKQJ4 AQ85.62.Q52.6532 | 1C-P-1H-P-2N-P-3N
375   S  2S-N                    A732.J7.8654.KJ3 T94.KQ53.KQ9.986 KQJ8.982.A3.A754 65.AT64.JT72.QT2 | 1C-P-1S-P-2S
376   S  3N-N                    J97.QT43.QT75.64 T53.KJ65.K643.T7 AK84.87.A.AKJ853 Q62.A92.J982.Q92 | 1C-P-1H-P-2S-P-2N-P-3N
377   S  3S-N                    KQ82.J97.T743.85 J4.K432.KQJ6.T76 A976.Q85.9.AKQ94 T53.AT6.A852.J32 | 1C-P-1S-P-3S
378   S  1N-S                    8763.986.AT962.K JT9.54.K754.QJT8 AK42.AJT3.J.A432 Q5.KQ72.Q83.9765 | 1C-P-1D-P-1N
379   S  1N-S                    KQJ3.QJ.9753.T83 9865.KT2.KJ62.J4 A72.8753.A8.AQ62 T4.A964.QT4.K975 | 1C-P-1S-P-1N
380   S  4H-N                    K43.QT95.KT98.J8 AQ95.76.Q743.954 J87.AKJ2.2.AKT73 T62.843.AJ65.Q62 | 1C-P-1H-P-4H
381   S  3N-N                    QT75.T74.AJ62.76 9864.862.T95.KQ9 A.AKQ3.Q43.AJT43 KJ32.J95.K87.852 | 1C-P-1S-P-2H-P-3N
382   S  2N-S                    832.KJ93.Q953.63 T964.A4.K8642.75 AK5.872.AT.AKJ42 QJ7.QT65.J7.QT98 | 1C-P-1H-P-2N
383   S  4H-N                    J6.KT94.AJ52.T63 KT82.Q5.QT64.Q97 AQ43.J863.K9.KJ8 975.A72.873.A542 | 1C-P-1H-P-3H-P-4H
384   S  3H-N                    743.K743.KT65.QT AK96.J5.983.J976 QT.A982.A72.A854 J852.QT6.QJ4.K32 | 1C-P-1H-P-3H
385   S  1N-N                    KQ.JT95.QJ53.865 AJ2.K876.642.Q92 T984.Q.AT7.AKT43 7653.A432.K98.J7 | 1C-P-1H-P-1S-P-1N
386   S  2N-S                    64.K963.QJ54.T96 9752.75.KT62.AJ7 AQ8.AQT.A73.Q852 KJT3.J842.98.K43 | 1C-P-1H-P-2N
387   S  3N-S                    982.J962.QT65.K7 K643.T8.K43.T852 AJ5.AK4.972.AQ43 QT7.Q753.AJ8.J96 | 1C-P-1H-P-2N-P-3N
388   S  1N-S                    Q3.JT53.A9643.T8 K752.A76.QT72.J9 AJT9.KQ4.5.AK764 864.982.KJ8.Q532 | 1C-P-1D-P-1N
389   S  2C-S                    KJ97.KT43.6542.3 A52.Q76.AT87.T65 Q63.982.K.AKQJ87 T84.AJ5.QJ93.942 | 1C-P-1H-P-2C
390   S  2N-S                    QJ92.9852.KT84.T A864.Q3.A62.9762 T753.AK.Q53.AKQJ K.JT764.J97.8543 | 1C-P-1H-P-2N
391   S  3C-S                    JT.9632.AQT94.52 AQ98.JT7.J652.J8 K76.AQ5.7.AK9743 5432.K84.K83.QT6 | 1C-P-1D-P-3C
392   S  3C-S                    Q32.QJ74.K543.T7 T975.A2.AQ97.962 AK.63.T82.AKJ853 J864.KT985.J6.Q4 | 1C-P-1H-P-3C
393   S  6S-N                    QJ64.J7.KJ42.J93 T9.Q983.Q853.T76 AK53.K52.A.AQ842 872.AT64.T976.K5 | 1C-P-1S-P-4D=1=-P-4H-P-4N-P-5C=2=-P-6S | Splinter | A=0/5 or 3/5
394   S  1N-S                    A854.74.J964.QJ5 7632.K98.AQ83.96 Q9.QT52.KT7.AK32 KJT.AJ63.52.T874 | 1C-P-1S-P-1N
395   S  1N-S                    A432.J8.AT62.974 Q987.AT4.QJ8.JT5 KJT.KQ76.95.K863 65.9532.K743.AQ2 | 1C-P-1S-P-1N
396   S  4C-S                    T7.8742.AT96.Q32 9853.KJ5.Q543.J6 AKQ6.QT6.8.AK875 J42.A93.KJ72.T94 | 1C-P-1H-P-2S-P-3C-P-3H-P-4C
397   S  1N-S                    QJ96.K95.9863.K7 KT4.A42.J752.QT2 A32.QJT.KT.A8643 875.8763.AQ4.J95 | 1C-P-1S-P-1N
398   S  2C-S                    QJ87.9.Q743.T962 T65.T875.AT92.A8 AK43.K632.K.KJ43 92.AQJ4.J865.Q75 | 1C-P-P-X-XX-1H-2C
399   S  3N-N                    KQ43.5.QT863.753 8765.J432.K942.8 AJ.K876.J.AKQJT2 T92.AQT9.A75.964 | 1C-P-1D-P-2H-P-3N
400   S  1N-S                    Q986.Q74.KJ76.JT AT7.9865.T42.A75 K54.A32.A5.Q8432 J32.KJT.Q983.K96 | 1C-P-1S-P-1N
401   S  3N-N                    95.J985.AT42.J53 T64.AT63.986.A74 AKQ8.KQ.53.KQT92 J732.742.KQJ7.86 | 1C-P-1H-P-2S-P-3N
402   S  4H-N                    A3.J984.J743.953 KJT2.652.T962.AJ 9654.AKQ3.K.KQT6 Q87.T7.AQ85.8742 | 1C-P-1H-P-4H
403   S  4H-N                    A54.KT64.J872.84 T986.832.AKT6.T5 KJ7.AQJ7..AQJ972 Q32.95.Q9543.K63 | 1C-P-1H-P-4D=1=-P-4H | Splinter
404   S  1N-S                    Q76.Q863.K874.Q5 K95.AJT7.J95.843 AJ3.542.T3.AK962 T842.K9.AQ62.JT7 | 1C-P-1H-P-1N
405   S  3D-S                    T654.A65.Q975.83 KJ92.QJ97.84.QT6 83.K2.AK63.AK954 AQ7.T843.JT2.J72 | 1C-P-1S-P-2D-P-3D
406   S  3C-S                    JT74.742.QJ83.Q9 Q652.AKJ.T52.T62 A.Q85.K.AKJ87543 K983.T963.A9764. | 1C-P-1S-P-3C
407   S  1N-S                    J642.QT.JT863.K2 Q85.J975.975.A53 AK93.AK86.4.QJ87 T7.432.AKQ2.T964 | 1C-P-1D-P-1N
408   S  3N-N                    A95.T875.J984.K4 Q7.QJ9.Q632.T976 KJ32.K2.KT.AQJ82 T864.A643.A75.53 | 1C-P-1H-P-1S-P-1N-P-2N-P-3N
409   S  3N-S                    JT63.AT7.K763.98 9874.Q85.T9.Q642 KQ.KJ42.A42.AJ53 A52.963.QJ85.KT7 | 1C-P-1S-P-2N-P-3N
410   S  4S-N                    8752.QT5.AT87.85 J4.KJ92.9632.QJ7 KQ96.A7.QJ4.AK62 AT3.8643.K5.T943 | 1C-P-1S-P-4S
411   S  3N-S                    K3.Q643.Q873.643 Q9864.AT95.JT6.2 A75.7.AK42.AQJT8 JT2.KJ82.95.K975 | 1C-P-1H-P-2D-P-3C-P-3N
412   S  2S-N                    JT85.K54.Q954.K2 AQ.T763.A63.T976 K973.Q2.J8.AQ843 642.AJ98.KT72.J5 | 1C-P-1S-P-2S
413   S  3H-N                    965.KQT7.T763.43 AJT8.94.KJ84.T95 KQ2.6532.A.AQJ76 743.AJ8.Q952.K82 | 1C-P-1H-P-3H
414   S  1N-S                    KJ94.9752.T762.K Q75.QJT4.43.QJ74 A82.A.QJ98.A9653 T63.K863.AK5.T82 | 1C-P-1H-P-1N
415   S  1N-S                    J975.J54.QJ984.K Q863.AQ.T65.Q863 AT.9873.K32.AJ97 K42.KT62.A7.T542 | 1C-P-1D-P-1N
416   S  1N-N                    Q32.QT83.QT52.K8 A95.J742.64.AJ42 T876.A9.AKJ.7653 KJ4.K65.9873.QT9 | 1C-P-1H-P-1S-P-1N
417   S  3N-S                    KQ83.Q96.J864.62 A62.KJ2.932.8543 94.AT83.A75.AKQJ JT75.754.KQT.T97 | 1C-P-1S-P-2N-P-3N
418   S  1N-S                    754.K974.KT632.3 AQT.Q832.87.Q952 K962.65.AQ.AKT64 J83.AJT.J954.J87 | 1C-P-1D-P-1N
419   S  3N-S                    9763.A72.KT63.87 A8.Q984.987.T965 KQT.KJ3.AQ2.QJ43 J542.T65.J54.AK2 | 1C-P-1S-P-2N-P-3N
420   S  1N-N                    T93.J986.A654.A4 62.AT73.KJT2.Q75 AKJ8.K4.97.KJT32 Q754.Q52.Q83.986 | 1C-P-1H-P-1S-P-1N
421   S  2N-S                    9754.982.AQT8.T5 8632.J3.962.A972 AK.KQT7.K53.KJ86 QJT.A654.J74.Q43 | 1C-P-1S-P-2N
422   S  1N-S                    T842.K52.Q764.A5 K976.986.A83.Q43 AQ.T743.KJ9.K982 J53.AQJ.T52.JT76 | 1C-P-1S-P-1N
423   S  2N-S                    T7.8653.Q9853.K5 962.A7.AJ62.T873 AKQ5.KT92.K.AJ94 J843.QJ4.T74.Q62 | 1C-P-1D-P-2N
424   S  1N-N                    AJ5.T853.QJ83.T2 964.QJ96.AK7.976 KQ72.A4.T52.QJ43 T83.K72.964.AK85 | 1C-P-1H-P-1S-P-1N
425   S  1N-N                    T98.J876.AK92.75 A54.T54.J84.KQ94 Q732.AQ.QT7.AT83 KJ6.K932.653.J62 | 1C-P-1H-P-1S-P-1N
426   S  1N-S                    K762.92.A964.752 QT.J864.Q53.KQ93 A53.QT5.K72.AJT6 J984.AK73.JT8.84 | 1C-P-1S-P-1N
427   S  1N-S                    QJ6.8654.KQ87.T2 8732.KQJ7.63.J87 AK4.2.AT52.A6543 T95.AT93.J94.KQ9 | 1C-P-1H-P-1N
428   S  3C-S                    J653.9753.KT983. K84.Q64.J52.AT92 AQT7.AJ.7.KQJ874 92.KT82.AQ64.653 | 1C-P-1D-P-3C
429   S  3N-S                    K943.863.8765.AT 852.JT9.AJ3.J753 AQ6.AK72.T2.KQ64 JT7.Q54.KQ94.982 | 1C-P-1S-P-2N-P-3N
430   S  3N-S                    QJ97.Q7.K865.J75 652.J93.QJ9.AQT4 AK3.A82.A32.K863 T84.KT654.T74.92 | 1C-P-1S-P-2N-P-3N
431   S  2N-S                    Q54.QJT6.J765.63 T73.953.Q82.KT84 A82.AK4.KT9.AJ75 KJ96.872.A43.Q92 | 1C-P-1H-P-2N
432   S  3N-S                    KT98.QJ9.Q963.72 Q64.643.T842.AK3 AJ2.AK72.K5.QJT5 753.T85.AJ7.9864 | 1C-P-1S-P-2N-P-3N
433   S  1N-S                    AJ.J752.87632.K4 K976.KQ84.T95.62 T84.T9.AQJ.AQ985 Q532.A63.K4.JT73 | 1C-P-1D-P-1N
434   S  4S-N                    K742.KJ8.J764.84 Q98.T754.KT53.A6 AJT3.A2.AQ8.QJ95 65.Q963.92.KT732 | 1C-P-1S-P-4S
435   S  4D-N                    AT72.Q43.87653.2 QJ96.T985.K9.QJ8 K4.AJ.AQT4.KT753 853.K762.J2.A964 | 1C-P-1D-P-3D-P-4D
436   S  3N-S                    752.QJ96.QT63.K9 JT983.842.K84.52 KQ6.AK.752.AQT74 A4.T753.AJ9.J863 | 1C-P-1H-P-2N-P-3N
437   S  1N-S                    KJ63.J4.T987.A98 QT74.983.AQ63.63 A92.AT62.KJ.QT72 85.KQ75.542.KJ54 | 1C-P-1S-P-1N
438   S  4C-S                    K654.86.JT94.K72 J32.K9432.Q753.8 Q98.AQJ7.K.AQT53 AT7.T5.A862.J964 | 1C-P-1S-P-2H-P-3C-P-3S-P-4C
439   S  2N-S                    74.JT86.T973.KQT Q986.Q5.J854.873 A32.AK9.AK2.J964 KJT5.7432.Q6.A52 | 1C-P-1H-P-2N
440   S  4S-N                    J963.83.AJ65.876 Q5.A762.T73.KJ94 AK87.K95.Q2.AQT3 T42.QJT4.K984.52 | 1C-P-1S-P-4S
441   S  4S-N                    8654.J9.AJ953.KT A9.Q8732.62.J974 KQJ2.AK.Q84.A853 T73.T654.KT7.Q62 | 1C-P-1D-P-2N-P-3S-P-4S
442   S  5D-S                    K987.975.KJ95.QT AQ65.QJ8.T732.43 T.AK6.A864.AJ965 J432.T432.Q.K872 | 1C-P-1S-P-2D-P-5D
443   S  3N-S                    T987.Q73.AQ76.82 K642.KT82.K43.73 Q.A96.J952.AKQ95 AJ53.J54.T8.JT64 | 1C-P-1S-P-2D-P-2H=1=-P-3N | Fourth suit
444   S  3N-S                    AJ53.T73.T852.QJ T42.J942.J3.K853 K97.AQ6.KQ7.A972 Q86.K85.A964.T64 | 1C-P-1S-P-2N-P-3N
445   S  3N-S                    T86.QJT5.AT72.93 AKQ2.864.96.T854 J53.K9.KQ3.AKQ76 974.A732.J854.J2 | 1C-P-1H-P-2N-P-3N
446   S  1N-S                    K754.K93.J432.82 A932.72.QT87.K43 T8.AJT6.K5.AQ975 QJ6.Q854.A96.JT6 | 1C-P-1S-P-1N
447   S  2H-N                    AT3.J742.8764.T6 Q4.T98.Q952.A743 9876.AKQ.A.KJ982 KJ52.653.KJT3.Q5 | 1C-P-1H-P-1S-P-1N-P-2H
448   S  3N-S                    K3.Q984.AT64.842 AT754.653.J75.96 Q92.A2.Q82.AKQJT J86.KJT7.K93.753 | 1C-P-1H-P-2N-P-3N
449   S  4S-N                    KQ84.754.K974.T6 73.KJ2.JT86.J874 AJ95.A3.A32.AQ95 T62.QT986.Q5.K32 | 1C-P-1S-P-4S
450   S  4H-N                    T82.K954.J643.A9 AJ43.A8.T92.JT43 K5.QJ76.AQ.KQ872 Q976.T32.K875.65 | 1C-P-1H-P-4H
451   S  2N-S                    Q985.86.AT763.43 T63.K743.82.KJ97 AK2.QJT2.Q9.AQ85 J74.A95.KJ54.T62 | 1C-P-1D-P-2N
452   S  1N-N                    J3.K532.9874.K72 KQ7.JT4.K652.863 AT54.Q7.JT.AQJ54 9862.A986.AQ3.T9 | 1C-P-1H-P-1S-P-1N
453   S  1N-N                    42.QT65.AQ76.842 AJ86.J32.T82.K53 KQ75.K7.J94.AJ76 T93.A984.K53.QT9 | 1C-P-1H-P-1S-P-1N
454   S  3N-N                    T974.Q84.QJ65.95 Q82.A6.9873.J874 K3.KT52.KT.AKQT2 AJ65.J973.A42.63 | 1C-P-1S-P-2H-P-2N-P-3N
455   S  3N-S                    A932.8.T9753.K75 J4.J7652.Q6.J862 KQ8.AK94.J2.AQT4 T765.QT3.AK84.93 | 1C-P-1D-P-2N-P-3S-P-3N
456   S  3N-S                    A643.T76.6543.A2 T82.K842.QT2.943 KJ9.AJ95.A9.KQ76 Q75.Q3.KJ87.JT85 | 1C-P-1S-P-2N-P-3N
457   S  3N-S                    Q4.KQ96.JT87.J96 T9852.J2.A94.T82 A6.A74.Q53.AKQ74 KJ73.T853.K62.53 | 1C-P-1H-P-2N-P-3N
458   S  1N-N                    J72.QJT7.J974.A9 K43.8652.83.KQJ7 AQ65.93.AK5.5432 T98.AK4.QT62.T86 | 1C-P-1H-P-1S-P-1N
459   S  2N-S                    973.J963.A7542.5 J852.A2.QJ6.J763 AK6.KQ4.K8.KT982 QT4.T875.T93.AQ4 | 1C-P-1D-P-2N
460   S  1N-S                    K8.T862.A9876.T6 QT54.J54.KT2.A97 J76.AK3.Q3.QJ542 A932.Q97.J54.K83 | 1C-P-1D-P-1N
461   S  2N-N                    T53.JT42.AT852.T K864.985.643.K92 AQ97.AK6.J.AJ653 J2.Q73.KQ97.Q874 | 1C-P-1D-P-2S-P-2N
462   S  1N-S                    7642.K3.J9852.K3 QT8.T865.KQ.QJ92 AJ3.AJ9.A73.T876 K95.Q742.T64.A54 | 1C-P-1D-P-1N
463   S  4H-N                    J432.9863.AT97.K 986.Q4.J654.AJT5 KQ75.AKJ5.K2.Q42 AT.T72.Q83.98763 | 1C-P-1H-P-4H
464   S  1N-S                    K874.63.AJ74.542 J963.KQ97.T8.A76 Q2.AJ82.Q95.QJ83 AT5.T54.K632.KT9 | 1C-P-1S-P-1N
465   S  4H-N                    A98.JT84.T876.97 KQ64.95.K92.J643 53.AKQ7.43.AKQ52 JT72.632.AQJ5.T8 | 1C-P-1H-P-4H
466   S  3D-S                    K984.965.J842.A2 AQ2.JT84.653.K64 3.AK2.AKT7.QT987 JT765.Q73.Q9.J53 | 1C-P-1S-P-2D-P-3D
467   S  4S-S                    QJ82.9762.Q982.Q KT63.AJT3.63.T54 A754.K.KJ.AKJ976 9.Q854.AT754.832 | 1C-P-1H-P-2S-P-4S
468   S  2N-S                    54.J432.KT963.32 Q86.T76.AQ52.J54 AT92.AK9.74.AK86 KJ73.Q85.J8.QT97 | 1C-P-1D-P-2N
469   S  3N-S                    92.KT76.J864.K95 QT63.Q92.QT75.JT AK85.J53.A9.AQ42 J74.A84.K32.8763 | 1C-P-1H-P-2N-P-3N
470   S  1N-S                    J654.Q97.AT875.3 AKT7.K54.62.T987 82.J832.QJ9.AKQ4 Q93.AT6.K43.J652 | 1C-P-1D-P-1N
471   S  2S-N                    A742.86.A976.T83 96.Q94.QJ32.AJ96 KQJ3.AT32.T8.K54 T85.KJ75.K54.Q72 | 1C-P-1S-P-2S
472   S  1N-S                    QT2.AJT7.T432.97 AK87.9542.J6.JT3 543.K83.AQ5.KQ65 J96.Q6.K987.A842 | 1C-P-1H-P-1N
473   S  3N-S                    63.AJ74.J9765.Q2 AT982.QT86.2.953 KQJ7.K2.AKT.KT86 54.953.Q843.AJ74 | 1C-P-1D-P-2N-P-3H-P-3S-P-3N
474   S  3C-S                    Q765.6.KJ98.J832 KT94.AJ73.T6.Q95 J.KQ2.A732.AK764 A832.T9854.Q54.T | 1C-P-1S-P-2D-P-3C
475   S  3N-S                    K742.542.KJ86.J9 JT95.973.T3.KT73 A3.AQ8.A75.A8542 Q86.KJT6.Q942.Q6 | 1C-P-1S-P-2N-P-3N
476   S  1N-S                    J763.Q2.AT854.84 AT94.K63.QJ92.72 852.AJ98.K.AQT63 KQ.T754.763.KJ95 | 1C-P-1D-P-1N
477   S  2N-S                    84.JT73.A753.JT2 JT.K984.QJ98.Q97 AKQ3.AQ6.T6.A843 97652.52.K42.K65 | 1C-P-1H-P-2N
478   S  1N-S                    84.QT95.K7652.86 K763.K42.QJT.T97 AJT5.A86.9.AKJ54 Q92.J73.A843.Q32 | 1C-P-1D-P-1N
479   S  1N-S                    K542.A75.7652.Q8 AJT8.J863.94.K43 973.KQ.KT8.AJT72 Q6.T942.AQJ3.965 | 1C-P-1S-P-1N
480   S  3C-S                    Q953.QT4.Q873.43 T4.A986.AT52.J98 J82.KJ7.J.AKQT62 AK76.532.K964.75 | 1C-P-1S-P-3C
481   S  3N-S                    K8.Q953.J863.J64 JT72.J84.KQ5.953 A53.K72.AT7.AK82 Q964.AT6.942.QT7 | 1C-P-1H-P-2N-P-3N
482   S  3H-N                    82.T643.AT72.Q95 A97.K82.K643.763 KQJ4.QJ97.Q.KJT4 T653.A5.J985.A82 | 1C-P-1H-P-3H
483   S  4H-N                    K942.QJ86.JT74.T A865.5.K85.98754 Q3.AK97.A3.AJ632 JT7.T432.Q962.KQ | 1C-P-1H-P-4H
484   S  3N-S                    Q542.8.T963.AJ96 J83.J652.KJ5.Q85 AT9.AKQ.Q84.KT72 K76.T9743.A72.43 | 1C-P-1S-P-2N-P-3D-P-3N
485   S  3N-S                    Q97.QT43.KT987.9 J85.9872.Q42.A43 A3.AK6.A3.KQJ865 KT642.J5.J65.T72 | 1C-P-1D-P-3N
486   S  4H-N                    A86.JT85.QJ52.72 KJ95.K96.9873.JT Q2.AQ43.K6.AQ543 T743.72.AT4.K986 | 1C-P-1H-P-4H
487   S  1N-N                    QT9.Q862.QJ74.Q3 K62.K97.K982.T82 AJ73.J4.A53.KJ75 854.AT53.T6.A964 | 1C-P-1H-P-1S-P-1N
488   S  1N-S                    T65.Q642.KQT3.Q6 K983.J73.AJ95.JT Q42.AK8.64.K9732 AJ7.T95.872.A854 | 1C-P-1H-P-1N
489   S  2N-S                    J64.AT64.96543.5 AT85.872.K2.Q976 K93.KJ53.A7.AKJ3 Q72.Q9.QJT8.T842 | 1C-P-1D-P-2N
490   S  1N-N                    Q75.Q953.J765.AT A632.J64.AT83.97 KJ94.KT.Q9.KJ864 T8.A872.K42.Q532 | 1C-P-1H-P-1S-P-1N
491   S  1N-S                    K632.A42.T876.65 JT8.K953.Q9.A732 A54.J76.KJ4.KJ84 Q97.QT8.A532.QT9 | 1C-P-1S-P-1N
