../bba/Spiral_Raises_with_3.pbn

                        -- Sorted by Board Number --
brd# dlr contract score  par     north            east             south            west             | auction...   | notes
---- --- -------- -----  ------  ---------------- ---------------- ---------------- ---------------- | ------------------------- 
312   S  3N-N                    AQ8.AJ64.63.J983 J4.Q72.KJ72.T654 KT32.K93.AT985.K 9765.T85.Q4.AQ72 | 1D-P-1H-P-1S-P-2N-P-3H-P-3N
313   S  3N-N                    KT9.T982.AJ2.KQ4 A84.643.Q6.J9652 Q653.AK7.K9753.8 J72.QJ5.T84.AT73 | 1D-P-1H-P-1S-P-3N
314   S  3N-N                    KQ4.KJT5.A832.83 8765.63.KT64.QJ6 JT93.A84.Q.AKT42 A2.Q972.J975.975 | 1C-P-1H-P-1S-P-3N
315   S  3N-S                    Q543.QT8.KT7.AQ6 J7.9764.Q9654.T4 A96.AKJ2.J.J9852 KT82.53.A832.K73 | 1C-P-1S-P-1N-P-3N
316   S  2N-N                    AKQ.Q952.743.J74 86.A64.QJ85.QT52 J974.KJ3.AT962.K T532.T87.K.A9863 | 1D-P-1H-P-1S-P-2N
317   S  3N-N                    AQJ8.Q873.9.A973 T95.K96.KJ5.8652 K73.T42.AQ8762.K 642.AJ5.T43.QJT4 | 1D-P-1H-P-2D-P-3N
318   S  3N-N                    A863.K97.Q97.K92 94.AT63.KJ42.QT4 QJ2.J54.A.AJ7653 KT75.Q82.T8653.8 | 1C-P-1S-P-2C-P-3N
319   S  2N-S                    KJ42.JT8.Q95.A75 Q75.963.AK62.JT6 983.AK42.7.KQ983 AT6.Q75.JT843.42 | 1C-P-1S-P-1N-P-2N
320   S  2N-S                    9765.J87.AJ3.AK3 A8.QT93.T2.J8754 QJ4.A654.KQ764.2 KT32.K2.985.QT96 | 1D-P-1S-P-1N-P-2N
321   S  3N-N                    A87.A965.KQ53.T8 KJ64.84.J964.943 T953.Q32.7.AKQJ2 Q2.KJT7.AT82.765 | 1C-P-1H-P-1S-P-3N
322   S  2N-S                    KQJ6.K82.9653.K3 952.T754.K742.AJ T84.AQ93.A.QT976 A73.J6.QJT8.8542 | 1C-P-1S-P-1N-P-2N
323   S  3N-N                    Q52.KJ93.AQ82.75 943.AT65.T643.QJ KT8.874.K.AKT642 AJ76.Q2.J975.983 | 1C-P-1H-P-2C-P-3N
324   S  3N-N                    KQ52.T754.K.AJ95 J93.62.875.QT743 AT8.AJ8.AJ9642.6 764.KQ93.QT3.K82 | 1D-P-1H-P-2D-P-3N
325   S  3D-S                    Q986.A876.76.KQ8 K5.J532.T98.AJ54 J42.QT4.AKQJ42.7 AT73.K9.53.T9632 | 1D-P-1H-P-2D-P-3D
326   S  3N-N                    KQ83.K953.QJ8.J5 A52.Q64.T9742.73 964.T72.K.AKQT62 JT7.AJ8.A653.984 | 1C-P-1H-P-2C-P-3N
327   S  3N-N                    QT3.AKJ7.9432.KT AJ84.92.K865.864 K97.Q86.Q.AJ7532 652.T543.AJT7.Q9 | 1C-P-1H-P-2C-P-3N
328   S  3N-N                    KT4.K875.43.AK54 QJ75.T96.T7.J983 963.AJ4.AKJ852.6 A82.Q32.Q96.QT72 | 1D-P-1H-P-2D-P-3N
329   S  3N-N                    K952.A62.JT.KT84 643.JT75.95.A953 AJT.Q93.AK7642.6 Q87.K84.Q83.QJ72 | 1D-P-1S-P-2D-P-2N-P-3S-P-3N
330   S  3S-N                    AQJ2.J62.QJ82.95 843.T75.A954.AJ6 K95.AQ98..KQT842 T76.K43.KT763.73 | 1C-P-1S-P-2C-P-2N-P-3S
331   S  3N-N                    AJT8.QT4.AJ5.J84 942.J75.62.Q9763 Q53.AK2.KQ9843.2 K76.9863.T7.AKT5 | 1D-P-1S-P-2D-P-3N
332   S  3N-S                    Q832.A97.AQ2.853 75.Q832.T7543.Q6 KJT.KT64.8.AK742 A964.J5.KJ96.JT9 | 1C-P-1S-P-1N-P-2N-P-3S-P-3N
333   S  3N-N                    K94.QJT5.AT3.KT7 652.K82.KJ85.843 AQJ3.763.4.AQJ96 T87.A94.Q9762.52 | 1C-P-1H-P-1S-P-3N
334   S  3N-S                    KT87.AQ7.KJ95.75 J52.932.AT84.T64 A64.K854.2.AK932 Q93.JT6.Q763.QJ8 | 1C-P-1S-P-1N-P-3N
335   S  2N-N                    T32.AK97.A5.J974 J98.J8.JT43.KQ52 AKQ6.T52.K9762.T 754.Q643.Q8.A863 | 1D-P-1H-P-1S-P-2N
336   S  3N-N                    AJ8.AK54.95.JT53 643.J7.Q76.A9864 KT72.QT3.AKJ82.2 Q95.9862.T43.KQ7 | 1D-P-1H-P-1S-P-3N
337   S  3N-N                    AQ6.A942.K753.T3 KJ2.QT53.QT86.82 T983.KJ8.A.AJ974 754.76.J942.KQ65 | 1C-P-1H-P-1S-P-3N
338   S  3N-N                    AKJT.QT9.J52.J92 Q75.K54.Q9843.T4 632.J87.A.AKQ876 984.A632.KT76.53 | 1C-P-1S-P-2C-P-3N
339   S  3N-S                    7642.AJT.53.AKT5 JT93.63.J72.Q732 AQ5.Q987.AQ964.9 K8.K542.KT8.J864 | 1D-P-1S-P-1N-P-3N
340   S  3N-N                    T53.A864.AQJ2.75 Q764.KT9.T975.63 AJ92.732.K.AQ942 K8.QJ5.8643.KJT8 | 1C-P-1H-P-1S-P-2N-P-3H-P-3N
341   S  3N-S                    AK43.QT7.43.Q542 75.A652.J52.KT86 Q92.K943.AKQ87.7 JT86.J8.T96.AJ93 | 1D-P-1S-P-1N-P-2N-P-3S-P-3N
342   S  3N-N                    AQT.Q432.Q3.J982 9873.765.KT8.AQ5 K642.AJ9.AJ654.3 J5.KT8.972.KT764 | 1D-P-1H-P-1S-P-2N-P-3H-P-3N
343   S  2N-N                    754.QJ92.AQ54.K3 82.A86.KT72.9862 KQJ6.T53.3.AQT74 AT93.K74.J986.J5 | 1C-P-1H-P-1S-P-2N
344   S  3D-S                    975.AQT7.842.AJ8 KQJ.J962.Q6.T654 AT4.K43.KJT975.K 8632.85.A3.Q9732 | 1D-P-1H-P-2D-P-3D
345   S  3N-S                    AKQ6.T76.A72.987 T72.AK3.JT94.J52 983.Q982.K.AKT63 J54.J54.Q8653.Q4 | 1C-P-1S-P-1N-P-3N
346   S  3D-S                    A652.KT2.93.A982 KJ8.9873.Q2.QJ43 T43.AJ4.AKT854.7 Q97.Q65.J76.KT65 | 1D-P-1S-P-2D-P-3D
347   S  3N-N                    QJ32.J86.QJ98.KQ KT76.K72.A752.97 A85.AT93..AT8652 94.Q54.KT643.J43 | 1C-P-1S-P-2C-P-3N
348   S  3N-S                    Q987.KT7.KT.K843 42.A85.J64.Q9762 AK6.Q432.A98753. JT53.J96.Q2.AJT5 | 1D-P-1S-P-2D-P-3D-P-3N
349   S  3N-N                    T863.KQJ6.KQ9.QT A752.752.A752.83 KQJ.A43.4.KJ9642 94.T98.JT863.A75 | 1C-P-1H-P-2C-P-3N
350   S  3N-S                    KT97.KJ6.AQT5.83 J82.T9.K862.KQ97 AQ4.AQ75.3.JT652 653.8432.J974.A4 | 1C-P-1S-P-1N-P-3N
351   S  4D-S                    K62.KJ65.92.KJ64 J94.QT9.T85.AQ85 Q83.A87.AKJ643.9 AT75.432.Q7.T732 | 1D-P-1H-P-2D-P-3D-P-4D
352   S  3N-S                    KQT6.Q52.KT.J432 A972.94.J84.A876 J85.AKJ8.Q7653.K 43.T763.A92.QT95 | 1D-P-1S-P-1N-P-2N-P-3S-P-3N
353   S  3N-S                    K973.Q65.K87.A74 JT2.J84.53.K8653 A86.T732.AQJ62.Q Q54.AK9.T94.JT92 | 1D-P-1S-P-1N-P-2N-P-3S-P-3N
354   S  3N-S                    Q974.K86.AK53.62 63.J953.JT76.KT5 AJ8.AT74.4.AJ983 KT52.Q2.Q982.Q74 | 1C-P-1S-P-1N-P-3N
355   S  3N-N                    T87.QJ72.85.AKQ6 KJ42.K4.QJ63.532 Q653.A95.AK742.8 A9.T863.T9.JT974 | 1D-P-1H-P-1S-P-2N-P-3H-P-3N
356   S  1N-S                    K654.A73.A3.9632 AQ.985.J842.8754 JT8.KQJ2.KQT96.Q 9732.T64.75.AKJT | 1D-P-1S-P-1N
357   S  3N-S                    T643.JT7.AT65.AK J97.863.KQ43.JT6 AQ8.AQ52.9.Q9543 K52.K94.J872.872 | 1C-P-1S-P-1N-P-2N-P-3S-P-3N
358   S  3N-S                    KQ72.AT4.43.K732 T93.765.A6.QT964 AJ4.QJ93.JT872.A 865.K82.KQ95.J85 | 1D-P-1S-P-1N-P-3N
359   S  2N-S                    K532.765.A9.AJ86 98.AT32.Q72.QT53 AQ4.KQJ9.86543.4 JT76.84.KJT.K972 | 1D-P-1S-P-1N-P-2N
360   S  3N-S                    Q763.K76.AQ7.Q75 A2.Q53.K843.J983 J98.AT98.T.AKT42 KT54.J42.J9652.6 | 1C-P-1S-P-1N-P-3N
361   S  3N-N                    QJ7.AT52.32.KQJ8 KT96.73.Q9.95432 842.QJ6.AJ8654.A A53.K984.KT7.T76 | 1D-P-1H-P-2D-P-3N
362   S  4D-S                    A864.T73.K4.A754 QT.A982.963.KJ32 K93.K54.AQJT52.9 J752.QJ6.87.QT86 | 1D-P-1S-P-2D-P-3D-P-4D
363   S  3N-N                    KJ72.J83.AKJ.864 54.A974.Q9642.T7 A96.Q62.8.AKJ953 QT83.KT5.T753.Q2 | 1C-P-1S-P-2C-P-3N
364   S  3N-S                    A873.AJ7.A963.T8 KT5.K32.JT54.J73 J96.QT54.Q.AKQ42 Q42.986.K872.965 | 1C-P-1S-P-1N-P-3N
365   S  3N-S                    AKJ3.QT3.QJ6.852 872.J98.K973.AQT T65.A642.A.KJ763 Q94.K75.T8542.94 | 1C-P-1S-P-1N-P-3N
366   S  2N-N                    AJ4.T632.A862.Q2 97.QJ8.QJT3.AT65 Q65.K54.K.KJ9843 KT832.A97.9754.7 | 1C-P-1H-P-2C-P-2N
367   S  3N-N                    AK5.K762.63.QJ42 Q43.AT8.T74.KT73 JT62.QJ3.AKQJ8.9 987.954.952.A865 | 1D-P-1H-P-1S-P-3N
368   S  4H-N                    AQT.JT75.KQ94.32 K742.Q3.AT76.T75 9653.K98.J.AKQ84 J8.A642.8532.J96 | 1C-P-1H-P-1S-P-3N-P-4H
369   S  3N-S                    KT72.Q86.A96.KT6 654.K752.JT852.J A83.AT43.7.AQ532 QJ9.J9.KQ43.9874 | 1C-P-1S-P-1N-P-3N
370   S  2N-S                    Q653.AQ7.K964.J6 AT42.853.QJT3.92 KJ7.JT94.A.K8543 98.K62.8752.AQT7 | 1C-P-1S-P-1N-P-2N
371   S  3N-N                    AK2.9874.KT2.K43 JT84.KJ5.AJ76.T7 Q93.AQ2.5.AJ9652 765.T63.Q9843.Q8 | 1C-P-1H-P-2C-P-3N
372   S  3N-N                    AQ3.J984.982.AQ4 T95.K752.3.KT965 K62.QT6.AQJ765.J J874.A3.KT4.8732 | 1D-P-1H-P-2D-P-3N
373   S  3N-N                    A865.A54.85.AT93 QJ74.Q976.74.KJ2 KT3.J83.AKJ932.Q 92.KT2.QT6.87654 | 1D-P-1S-P-2D-P-3N
374   S  2N-S                    A752.963.7652.AK QT8.Q2.KJ43.Q952 KJ9.AK85.9.JT643 643.JT74.AQT8.87 | 1C-P-1S-P-1N-P-2N
375   S  3N-S                    AK95.874.987.KQ9 T43.J93.AT542.42 Q86.KQT2.Q.AT873 J72.A65.KJ63.J65 | 1C-P-1S-P-1N-P-2N-P-3S-P-3N
376   S  3N-N                    KJ72.Q96.J96.KQ4 T95.AKT5.T5.J832 A63.J43.AKQ732.5 Q84.872.84.AT976 | 1D-P-1S-P-2D-P-3N
377   S  3N-N                    K972.A985.QT52.K 43.KJT2.KJ84.753 AJT.643.9.AQJ964 Q865.Q7.A763.T82 | 1C-P-1H-P-2C-P-3N
378   S  3N-S                    Q954.Q75.K2.KQ95 A73.432.A83.J762 JT8.AK86.T9764.A K62.JT9.QJ5.T843 | 1D-P-1S-P-1N-P-3N
379   S  2N-N                    J95.AJT9.J4.A654 Q832.543.T3.KQT3 AK76.K76.Q8652.8 T4.Q82.AK97.J972 | 1D-P-1H-P-1S-P-2N
380   S  3N-S                    K762.AJ9.JT9.A97 AT95.872.52.KJ62 J84.KQT3.AQ643.5 Q3.654.K87.QT843 | 1D-P-1S-P-1N-P-3N
381   S  3N-N                    T963.KQ2.AKJ3.76 K542.JT85.T874.2 A87.643.9.AKQJ83 QJ.A97.Q652.T954 | 1C-P-1S-P-2C-P-3N
382   S  3N-N                    KQ2.K753.874.KJ2 J87.A2.AJT6.T963 AT53.J98.KQ932.A 964.QT64.5.Q8754 | 1D-P-1H-P-1S-P-2N-P-3H-P-3N
383   S  3D-S                    J32.QJ84.Q2.AQ74 K54.T76.AT83.JT6 Q98.AK5.KJ9764.8 AT76.932.5.K9532 | 1D-P-1H-P-2D-P-3D
384   S  4S-N                    AJT8.764.AK43.T9 9542.A2.T9652.Q4 K73.K985..AK6532 Q6.QJT3.QJ87.J87 | 1C-P-1S-P-2C-P-3N-P-4S
385   S  3N-N                    AT9.JT87.KJ65.K9 J65.Q543.A973.76 K873.AK2.Q.JT832 Q42.96.T842.AQ54 | 1C-P-1H-P-1S-P-3N
386   S  3N-N                    QT6.J743.QT.AKJ5 9432.AT5.2.T9743 AK75.KQ8.J98743. J8.962.AK65.Q862 | 1D-P-1H-P-1S-P-3N
387   S  3N-S                    7643.AT7.Q2.AK63 K95.943.KT7.J975 A82.KQ62.AJ643.8 QJT.J85.985.QT42 | 1D-P-1S-P-1N-P-3N
388   S  3N-S                    AT76.A53.JT84.K4 92.KJ6.KQ76.J982 KJ5.QT84.2.AQ763 Q843.972.A953.T5 | 1C-P-1S-P-1N-P-3N
389   S  3N-S                    8742.AK3.AQ82.84 K5.QJ54.K43.J972 AQ3.T862.T.AQT65 JT96.97.J9765.K3 | 1C-P-1S-P-1N-P-3N
390   S  3N-N                    QT7.AJ42.72.AT62 K3.T85.QT84.QJ74 AJ54.Q97.AK963.9 9862.K63.J5.K853 | 1D-P-1H-P-1S-P-2N-P-3H-P-3N
391   S  3N-S                    QT87.A95.A74.Q85 J62.KT8.KQT6.J43 AK4.QJ63.8.AT972 953.742.J9532.K6 | 1C-P-1S-P-1N-P-2N-P-3S-P-3N
392   S  3N-N                    KT94.AQ94.QJ96.4 Q853.J83.AT84.Q2 A76.KT5.3.AJ8763 J2.762.K752.KT95 | 1C-P-1H-P-2C-P-3N
393   S  3N-N                    J94.KQ62.T93.AQ9 QT76.T43.KQJ7.J3 AK85.A85.2.K8752 32.J97.A8654.T64 | 1C-P-1H-P-1S-P-2N-P-3H-P-3N
394   S  3N-N                    986.AKQJ.63.QJ95 QJ5.T62.985.KT62 KT43.875.AKT42.A A72.943.QJ7.8743 | 1D-P-1H-P-1S-P-3N
395   S  5D-S                    AQT4.T42.K2.A862 875.QJ96.JT.KJ54 K92.K75.AQ9876.3 J63.A83.543.QT97 | 1D-P-1S-P-2D-P-5D
396   S  3N-N                    KT2.J843.KT74.A4 876.952.A8632.K9 A543.AQT.9.Q8532 QJ9.K76.QJ5.JT76 | 1C-P-1H-P-1S-P-3N
397   S  3N-N                    J87.KT53.A7.AJ43 A942.62.98.T7652 KQ63.AQ8.K6542.8 T5.J974.QJT3.KQ9 | 1D-P-1H-P-1S-P-3N
398   S  3N-S                    A854.AK9.Q542.65 J7.762.KT963.K97 K96.QJ85.J.AJ843 QT32.T43.A87.QT2 | 1C-P-1S-P-1N-P-3N
399   S  2N-N                    QJ8.J832.A53.KJ8 542.AK6.K762.932 KT73.QT5.J.AQ754 A96.974.QT984.T6 | 1C-P-1H-P-1S-P-2N
400   S  3N-N                    AK8.AT43.87.Q987 J432.75.A9.JT632 QT65.K92.KJ642.K 97.QJ86.QT53.A54 | 1D-P-1H-P-1S-P-3N
401   S  3N-S                    AKQ7.952.973.A85 8642.86.A8642.63 T93.AK74.Q.KQT72 J5.QJT3.KJT5.J94 | 1C-P-1S-P-1N-P-2N-P-3S-P-3N
402   S  3N-N                    J64.AK42.A3.T972 T5.953.T64.A8543 AKQ7.T87.KJ972.J 9832.QJ6.Q85.KQ6 | 1D-P-1H-P-1S-P-2N-P-3H-P-3N
403   S  3N-S                    QJ75.J82.T4.AKQT KT32.KT3.K72.832 986.AQ64.AQ963.9 A4.975.J85.J7654 | 1D-P-1S-P-1N-P-3N
404   S  3C-S                    AT74.K76.KJ95.52 K52.T982.T732.A3 J96.A54.Q.KQT974 Q83.QJ3.A864.J86 | 1C-P-1S-P-2C-P-3C
405   S  3N-N                    AK83.J873.KQ42.4 JT64.AK64.T85.Q9 Q52.Q52.A.AJT875 97.T9.J9763.K632 | 1C-P-1H-P-2C-P-3N
406   S  3N-N                    KJ95.AT84.A6.J75 T832.Q75.7.K9842 AQ4.962.KJT953.A 76.KJ3.Q842.QT63 | 1D-P-1H-P-2D-P-3N
407   S  4H-N                    A86.JT85.A9.QJ74 QJ2.43.6432.K632 K753.A76.QJT85.A T94.KQ92.K7.T985 | 1D-P-1H-P-1S-P-2N-P-3H-P-3N-P-4H
408   S  3N-N                    KJ2.KQ65.52.K975 963.94.K84.J8643 AQ8.JT7.AJT763.Q T754.A832.Q9.AT2 | 1D-P-1H-P-2D-P-3N
409   S  3N-N                    T53.KQJ6.94.AQJT K9.T832.QJ8.8753 AQ82.754.AKT76.9 J764.A9.532.K642 | 1D-P-1H-P-1S-P-3N
410   S  3N-N                    Q93.J987.AQ8.K95 T87.K63.94.Q8763 AJ54.542.KJ632.A K62.AQT.T75.JT42 | 1D-P-1H-P-1S-P-2N-P-3H-P-3N
411   S  3N-S                    9843.KQ8.AT93.K2 T75.95.Q765.AJT6 AQJ.AJT6.4.Q9543 K62.7432.KJ82.87 | 1C-P-1S-P-1N-P-2N-P-3S-P-3N
412   S  3N-N                    K762.J42.AQ72.J2 J4.8763.KT986.K7 985.AKQ9..AT8653 AQT3.T5.J543.Q94 | 1C-P-1S-P-2C-P-2N-P-3S-P-3N
413   S  3N-S                    KJ82.J87.AJ94.K5 9643.AQ96.Q75.87 AQT.KT53.8.QJ942 75.42.KT632.AT63 | 1C-P-1S-P-1N-P-3N
414   S  3D-S                    Q52.AT86.76.KQ93 K987.32.K9.86542 AT3.J94.AT8432.A J64.KQ75.QJ5.JT7 | 1D-P-1H-P-2D-P-3D
415   S  3N-N                    7642.Q96.AKJ6.Q8 A953.T73.QT982.4 KQJ.KJ5.7.KJT965 T8.A842.543.A732 | 1C-P-1S-P-2C-P-3N
416   S  1N-S                    AQ73.QJ5.J752.J7 J62.K864.KT98.42 K94.AT72.3.AKT83 T85.93.AQ64.Q965 | 1C-P-1S-P-1N
417   S  3N-N                    K853.A72.85.AQ84 JT.Q864.A72.T972 A97.KT3.KQJ964.5 Q642.J95.T3.KJ63 | 1D-P-1S-P-2D-P-3N
418   S  3N-S                    AKQ3.Q32.Q54.642 JT7.J75.JT872.J7 965.K986.A.AQT85 842.AT4.K963.K93 | 1C-P-1S-P-1N-P-3N
419   S  2N-N                    KJ2.AQT7.Q65.763 T86.J83.J3.A9542 A953.K64.KT742.Q Q74.952.A98.KJT8 | 1D-P-1H-P-1S-P-2N
420   S  3N-N                    J87.AT95.AK87.J5 Q3.842.J953.AT63 A965.KJ6.4.KQ972 KT42.Q73.QT62.84 | 1C-P-1H-P-1S-P-3N
421   S  3N-S                    KQ74.KT3.JT2.KJ2 JT82.J42.K6.Q876 A63.AQ85.A8743.4 95.976.Q95.AT953 | 1D-P-1S-P-1N-P-3N
422   S  1N-N                    A64.K962.82.A542 J7.A54.Q943.QJ87 KT92.QJ8.AKT76.6 Q853.T73.J5.KT93 | 1D-P-1H-P-1S-P-1N
423   S  3N-N                    AT86.KQJ2.J875.2 Q2.A93.QT94.9743 954.T54.A.AKQJT8 KJ73.876.K632.65 | 1C-P-1H-P-2C-P-2N-P-3H-P-3N
424   S  3N-S                    K975.A86.Q72.A65 JT3.532.A8643.43 A64.QT74.J.KQ987 Q82.KJ9.KT95.JT2 | 1C-P-1S-P-1N-P-3N
425   S  3N-N                    AQJ7.763.J7.KQ73 T94.Q92.A92.9842 K52.JT4.KQT653.A 863.AK85.84.JT65 | 1D-P-1S-P-2D-P-3N
426   S  3N-N                    J753.Q84.AK65.QJ QT42.J75.QJ93.73 AK6.K932..A96542 98.AT6.T8742.KT8 | 1C-P-1S-P-2C-P-3N
427   S  3N-N                    K765.AJT2.AJT9.7 Q94.74.8542.KQ43 JT3.KQ8.K.AJT986 A82.9653.Q763.52 | 1C-P-1H-P-2C-P-3N
428   S  3N-N                    KT6.KJT8.KT.QT63 983.543.AQ4.A954 AQ52.AQ9.J8763.2 J74.762.952.KJ87 | 1D-P-1H-P-1S-P-3N
429   S  3N-N                    QJ3.J865.Q8.KQ65 A985.T4.JT5.AT93 T76.AQ9.AK9642.8 K42.K732.73.J742 | 1D-P-1H-P-2D-P-2N-P-3H-P-3N
430   S  3N-S                    AKJT.QT9.JT98.J7 965.K62.Q3.Q9643 Q74.J743.AK654.A 832.A85.72.KT852 | 1D-P-1S-P-1N-P-3D-P-3N
431   S  3N-S                    AT54.QT8.AQT.J62 K87.9654.J742.K9 QJ3.AKJ7.9.QT754 962.32.K8653.A83 | 1C-P-1S-P-1N-P-3N
432   S  3N-N                    KQ7.Q975.KQT7.T5 A98.KJ8.9652.632 542.AT4.J.AKQ874 JT63.632.A843.J9 | 1C-P-1H-P-2C-P-3N
433   S  3N-N                    AK85.AJT9.T85.32 Q72.832.Q9764.76 JT9.Q74.A.AQJT95 643.K65.KJ32.K84 | 1C-P-1H-P-2C-P-3N
434   S  1N-S                    8532.A94.Q54.AJ2 J7.J85.J86.Q9843 AKT.7632.AK973.7 Q964.KQT.T2.KT65 | 1D-P-1S-P-1N
435   S  3N-N                    AQ94.K985.8.A854 T86.AJ74.65.KQ96 J73.QT2.AKQT97.3 K52.63.J432.JT72 | 1D-P-1H-P-2D-P-3N
436   S  2N-N                    AT6.JT96.Q965.A4 J87.Q73.AJ84.T75 Q953.K84.K.KJ632 K42.A52.T732.Q98 | 1C-P-1H-P-1S-P-2N
437   S  3N-S                    A932.Q43.K82.KJ3 KQ86.865.T3.A762 J54.AKJT.QJ965.Q T7.972.A74.T9854 | 1D-P-1S-P-1N-P-3N
438   S  3N-N                    A62.Q753.A32.KT4 874.J98.KT.98763 KJ95.A62.Q9764.A QT3.KT4.J85.QJ52 | 1D-P-1H-P-1S-P-3N
439   S  3N-N                    K862.Q32.T6.AKT6 QJT.AT75.J4.J974 A97.KJ6.AQ9873.2 543.984.K52.Q853 | 1D-P-1S-P-2D-P-3N
440   S  3N-S                    AT93.K43.J854.K2 KJ76.J72.T932.QJ Q85.AQ65.Q.AT975 42.T98.AK76.8643 | 1C-P-1S-P-1N-P-2N-P-3S-P-3N
441   S  3N-S                    K632.865.KT98.KQ 75.QJ74.QJ63.A64 AQ9.AKT9.7.JT953 JT84.32.A542.872 | 1C-P-1S-P-1N-P-2N-P-3S-P-3N
442   S  3N-N                    J84.K962.J7.AK96 976.A8.Q854.QJ87 AKT5.T54.AKT62.4 Q32.QJ73.93.T532 | 1D-P-1H-P-1S-P-2N-P-3H-P-3N
443   S  3N-S                    AQ95.AQ5.9653.62 J7.J763.KT72.QJT K42.K942.4.AK753 T863.T8.AQJ8.984 | 1C-P-1S-P-1N-P-2N-P-3S-P-3N
444   S  3D-S                    A53.8432.A5.QJT4 J96.QJ97.83.A962 QT2.AKT.QJT742.8 K874.65.K96.K753 | 1D-P-1H-P-2D-P-3D
445   S  4H-N                    AQ7.A954.Q832.98 KJT2.T82.A54.543 986.KJ7.K.AQJ762 543.Q63.JT976.KT | 1C-P-1H-P-2C-P-3N-P-4H
446   S  2N-S                    AKT3.832.AT5.T43 954.KJ76.KQJ7.98 J62.A954.6.AQJ62 Q87.QT.98432.K75 | 1C-P-1S-P-1N-P-2N
447   S  4S-N                    K974.A98.A2.J765 62.KT63.T6.Q9832 A53.QJ5.KQJ854.4 QJT8.742.973.AKT | 1D-P-1S-P-2D-P-3N-P-4S
448   S  3C-S                    943.KT92.AK64.J7 A72.J83.QT532.T3 JT8.Q75.J.AKQ985 KQ65.A64.987.642 | 1C-P-1H-P-2C-P-3C
449   S  4C-S                    QT95.AQ7.9732.K3 J742.K98.QJT8.JT A86.532.A.AQ9852 K3.JT64.K654.764 | 1C-P-1S-P-2C-P-3C-P-4C
450   S  3C-S                    QT3.A743.KQ87.T7 A94.95.AJT4.J642 J62.QJ2.9.AKQ983 K875.KT86.6532.5 | 1C-P-1H-P-2C-P-3C
451   S  3N-N                    964.QJ32.AQ54.A6 J875.T9.K9832.T4 AQT3.K54.J.K9872 K2.A876.T76.QJ53 | 1C-P-1H-P-1S-P-3N
452   S  4H-N                    AT3.AQ54.982.K86 864.J32.KT3.A974 QJ97.K98.AJ754.Q K52.T76.Q6.JT532 | 1D-P-1H-P-1S-P-3N-P-4H
453   S  2N-N                    QT7.AT32.A7.J973 A98.K4.JT62.8654 K542.J75.KQ984.K J63.Q986.53.AQT2 | 1D-P-1H-P-1S-P-2N
454   S  3N-N                    632.A754.KQT.KT8 QT94.J3.J8543.Q2 AK87.QT9.6.AJ964 J5.K862.A972.753 | 1C-P-1H-P-1S-P-3N
455   S  3N-S                    QT86.Q74.AJ64.KJ A7.9832.K87.8532 KJ3.KJ65.9.AQ976 9542.AT.QT532.T4 | 1C-P-1S-P-1N-P-3N
456   S  3N-N                    J94.KT64.AQ94.J2 A875.87.K852.Q98 KQ62.AQ3.T.K7653 T3.J952.J763.AT4 | 1C-P-1H-P-1S-P-2N-P-3H-P-3N
457   S  3N-N                    A95.QJ54.A873.Q8 K432.962.KJ62.65 QT7.A87.T.AKJT97 J86.KT3.Q954.432 | 1C-P-1H-P-2C-P-3N
458   S  3N-S                    AKJT.J98.KJ.9432 862.K75.742.K865 Q95.AQ64.A9653.T 743.T32.QT8.AQJ7 | 1D-P-1S-P-1N-P-3N
459   S  3N-S                    A876.J53.T9.AKJ7 J3.AQ72.QJ62.T95 Q42.K986.AK743.3 KT95.T4.85.Q8642 | 1D-P-1S-P-1N-P-3N
460   S  3N-N                    Q82.Q753.T7.AQJ3 964.K642.A9.K975 AK53.AT9.QJ643.8 JT7.J8.K852.T642 | 1D-P-1H-P-1S-P-2N-P-3H-P-3N
461   S  3N-S                    A872.QT8.Q852.A2 KQ64.K95.J943.T6 JT9.AJ42.A.QJ743 53.763.KT76.K985 | 1C-P-1S-P-1N-P-2N-P-3S-P-3N
462   S  3N-N                    AK4.Q943.KT.J652 JT6.752.QJ5.KQ87 9875.AKJ.A9842.T Q32.T86.763.A943 | 1D-P-1H-P-1S-P-3N
463   S  2N-N                    Q86.8743.A4.AK95 JT43.K5.KT9.QJ74 AK75.QT9.QJ653.3 92.AJ62.872.T862 | 1D-P-1H-P-1S-P-2N
464   S  4H-N                    K62.KT43.75.AKT9 QT8.862.Q2.J7653 J943.AQ9.KJT93.Q A75.J75.A864.842 | 1D-P-1H-P-1S-P-3N-P-4H
465   S  3N-N                    QJ32.KT8.QT.QJ43 KT4.9642.85.AKT2 A87.Q53.AKJ976.8 965.AJ7.432.9765 | 1D-P-1S-P-2D-P-2N-P-3S-P-3N
466   S  2N-S                    AQ75.Q72.65.A843 KT98.T5.KJ7.T972 J43.AKJ6.T9842.K 62.9843.AQ3.QJ65 | 1D-P-1S-P-1N-P-2N
467   S  3N-N                    762.AQ73.K982.A3 843.T62.AT753.Q4 KQJT.J85.J.KJ875 A95.K94.Q64.T962 | 1C-P-1H-P-1S-P-3N
468   S  2N-N                    8764.QJ52.KQ87.K K53.T764.AJ42.T8 A92.K83.T.AJ9732 QJT.A9.9653.Q654 | 1C-P-1H-P-2C-P-2N
