../bba/Spiral_Raise_Revisited.pbn

                        -- Sorted by Board Number --
brd# dlr contract score  par     north            east             south            west             | auction...   | notes
---- --- -------- -----  ------  ---------------- ---------------- ---------------- ---------------- | ------------------------- 
312   S  2N-N       150          J42.K983.J2.AKJT T73.65.A75.76432 KQ86.QJ4.KQ64.95 A95.AT72.T983.Q8 | 1D-P-1H-P-1S-P-2N
313   S  3N-S       400          A843.K76.QJT.QT3 Q92.QJ2.765.AJ74 K75.AT54.AK98.85 JT6.983.432.K962 | 1D-P-1S-P-1N-P-2N-P-3S-P-3N
314   S  2N-S       150          J94.AKJ8.875.A93 765.Q72.642.KQ84 AQ2.963.AQJ3.T76 KT83.T54.KT9.J52 | 1D-P-1H-P-1N-P-2N
315   S  4S-N       420          QJ86.JT9.Q63.AK5 52.AQ65.9542.976 KT97.84.AK87.QT8 A43.K732.JT.J432 | 1D-P-1S-P-2S-P-3S-P-4S
316   S  1N-S       120          A764.K32.QT5.Q73 J83.J854.J92.K54 K95.AQ96.K84.J86 QT2.T7.A763.AT92 | 1C-P-1S-P-1N
317   S  2H-N       140          KJ2.8753.T96.AK6 AQT5.A4.8532.743 96.QJT2.AK7.QT92 8743.K96.QJ4.J85 | 1C-P-1H-P-2H
318   S  4H-N       450          KQ5.AK92.T875.73 983.T76.AK94.Q94 AT2.QJ85.3.AJT85 J764.43.QJ62.K62 | 1C-P-1H-P-2H-P-4H
319   S  2N-S       120          KT95.KQ6.KT6.J94 72.JT98.852.AQ32 AQ3.53.AQJ93.T86 J864.A742.74.K75 | 1D-P-1S-P-1N-P-2N
320   S  3N-S       430          KQ4.J875.7542.AK 963.QT2.KT96.T76 875.AK9.A3.QJ985 AJT2.643.QJ8.432 | 1C-P-1H-P-1N-P-2N-P-3H-P-3N
321   S  5D-S       -50          QT74.AQ4.KJ82.T7 K853.K872.T7.A96 A96.93.AQ965.QJ8 J2.JT65.43.K5432 | 1D-P-1S-P-1N-P-3D-P-5D
322   S  4H-N       620          A97.Q642.92.AQT4 Q43.J3.Q8743.J95 862.KT98.AKT6.K8 KJT5.A75.J5.7632 | 1D-P-1H-P-2H-P-4H
323   S  2H-N       140          AKJ.Q632.JT84.97 T985.KJ.Q973.QJ8 Q6.T754.AK2.AT54 7432.A98.65.K632 | 1C-P-1H-P-2H
324   S  2N-S       150          K763.A76.T4.KJT6 J985.J943.KQ7.95 AQT.K52.A985.873 42.QT8.J632.AQ42 | 1D-P-1S-P-1N-P-2N
325   S  1N-S       120          A762.AK62.87.743 KQ95.J94.J42.QJ6 JT4.Q87.KQT9.A95 83.T53.A653.KT82 | 1D-P-1H-P-1N
326   S  3D-S       130          Q54.Q864.65.AK86 J982.52.A92.QT43 76.AK9.KJT843.J7 AKT3.JT73.Q7.952 | 1D-P-1H-P-2D-P-3D
327   S  4H-N       650          AJ2.QT62.KT3.KT9 KQT4.J3.9872.742 87.AK95.Q654.AJ8 9653.874.AJ.Q653 | 1D-P-1H-P-2H-P-4H
328   S  4H-N       -50          J653.AJ94.85.AQ9 KT4.T8.QJ63.8765 9872.KQ32.A72.KT AQ.765.KT94.J432 | 1D-P-1H-P-2H-P-3H-P-4H
329   S  4S-N       420          A432.AT3.KJ76.J2 Q8.K875.852.AT87 KJT5.Q964.Q9.KQ9 976.J2.AT43.6543 | 1C-P-1S-P-2S-P-4S
330   S  4S-N      -100          JT87.QJ4.Q65.AQ3 Q3.A985.T73.T875 A952.KT.KJ98.K96 K64.7632.A42.J42 | 1D-P-1S-P-2S-P-3S-P-4S
331   S  2N-S       120          KT96.A953.A865.5 J8543.Q42.7.A976 7.KJ7.KJ93.KJT83 AQ2.T86.QT42.Q42 | 1C-P-1H-P-1N-P-2N
332   S  2S-N       170          AQ54.632.T2.AJ53 98.KJ9.9653.KQ94 KJ63.Q875.AQJ8.T T72.AT4.K74.8762 | 1D-P-1S-P-2S
333   S  3N-S       600          K954.QJ85.A94.K8 QT.K42.KJT2.T643 873.AT3.Q865.AQ9 AJ62.976.73.J752 | 1D-P-1H-P-1N-P-3N
334   S  2S-S       140          JT92.JT65.K7.KQJ 4.Q98.T865.AT753 AQ53.A72.QJ4.984 K876.K43.A932.62 | 1C-P-1H-P-1S-P-2S
335   S  3N-S       630          J65.K754.T9.AKQ7 T87.AQ62.K82.J86 AKQ.T83.A6543.92 9432.J9.QJ7.T543 | 1D-P-1H-P-1N-P-3N
336   S  2N-N       150          AJ4.K863.J86.A73 T5.Q942.AT97.JT8 Q963.J75.KQ5.KQ5 K872.AT.432.9642 | 1C-P-1H-P-1S-P-2N
337   S  4H-N       420          KQ96.KJ75.A8.T87 AT83.QT32.J6.QJ3 7.A964.QT732.AK6 J542.8.K954.9542 | 1D-P-1H-P-2H-P-4H
338   S  3N-S       630          K754.QJ9.A87.K76 Q96.T75.J943.J54 J82.A842.KT2.AQ9 AT3.K63.Q65.T832 | 1C-P-1S-P-1N-P-2N-P-3S-P-3N
339   S  2H-N       140          K53.QJ93.K98.Q84 T87.T874.A75.A53 AJ92.A652.J42.KJ Q64.K.QT63.T9762 | 1D-P-1H-P-2H
340   S  2N-S       120          AKJ3.Q952.T62.J5 Q976.AJT7.97.Q72 85.843.KQ53.AKT4 T42.K6.AJ84.9863 | 1D-P-1H-P-1N-P-2N
341   S  4S-N       620          KJ87.QT7.87.AQ73 94.A532.JT42.JT5 AT52.KJ84.KQ9.96 Q63.96.A653.K842 | 1D-P-1S-P-2S-P-3S-P-4S
342   S  3N-S       400          A985.A832.T94.A4 Q432.T765.J2.Q97 T6.QJ4.AK63.KJ85 KJ7.K9.Q875.T632 | 1D-P-1H-P-1N-P-2N-P-3N
343   S  2N-S      -100          QJ96.QT52.K62.KQ T2.KJ8.AJ83.JT87 AK.A76.QT95.9643 87543.943.74.A52 | 1D-P-1H-P-1N-P-2N
344   S  3N-S       400          KJ76.KJ2.T96.A64 T32.T964.A43.K83 AQ8.A5.Q872.QT97 954.Q873.KJ5.J52 | 1D-P-1S-P-1N-P-2N-P-3N
345   S  3S-N       140          QJ93.AKJ.J9.J976 764.Q843.AT864.T AT2.T72.K3.AQ853 K85.965.Q752.K42 | 1C-P-1S-P-1N-P-3C-P-3S
346   S  2H-N       170          K63.A762.T976.A9 Q87.K43.K854.QT6 A95.QJT5.J2.KJ84 JT42.98.AQ3.7532 | 1C-P-1H-P-2H
347   S  3N-S       400          J763.J82.K9.AK94 KQ95.94.Q62.J863 A84.KQT5.AJ754.7 T2.A763.T83.QT52 | 1D-P-1S-P-1N-P-3N
348   S  2S-N       170          T932.K42.KJ54.A4 Q84.QJ63.AT32.92 AJ76.A8.Q6.QJ875 K5.T975.987.KT63 | 1C-P-1S-P-2S
349   S  2N-S       120          9754.A92.A854.K7 62.T75.QT63.AJT6 QJT.KJ64.KJ9.Q94 AK83.Q83.72.8532 | 1C-P-1S-P-1N-P-2N
350   S  3N-S       400          J974.K95.62.AKJ5 KQ86.A842.J3.874 AT2.T73.AKT85.Q9 53.QJ6.Q974.T632 | 1D-P-1S-P-1N-P-2N-P-3N
351   S  3N-S       630          QJ97.Q83.AT2.K32 653.A976.K983.J6 AKT.K54.76.A8754 842.JT2.QJ54.QT9 | 1C-P-1S-P-1N-P-2N-P-3S-P-3N
352   S  1N-S       120          7542.AQT.J85.A98 KJ98.J976.Q32.54 AT6.82.KT97.KQ62 Q3.K543.A64.JT73 | 1D-P-1S-P-1N
353   S  4S-N       450          AT97.A87.94.A843 K5.J965.QT8.K765 QJ43.KQ32.K753.J 862.T4.AJ62.QT92 | 1D-P-1S-P-2S-P-4S
354   S  2H-N       140          KQT.J743.QT73.QJ 6543.T8.AJ5.KT75 987.AK52.K86.A83 AJ2.Q96.942.9642 | 1C-P-1H-P-2H
355   S  3N-S       430          K842.K87.AK4.T75 QT6.QT96.T9652.6 A53.543.73.AKQJ9 J97.AJ2.QJ8.8432 | 1C-P-1S-P-1N-P-2N-P-3S-P-3N
356   S  3N-S       600          K632.Q753.AQ4.T8 A97.T94.T96.J932 84.AK8.K752.A654 QJT5.J62.J83.KQ7 | 1D-P-1H-P-1N-P-2N-P-3N
357   S  4S-N       620          A982.QT3.K73.A98 J.J864.Q864.T754 Q643.A5.A95.QJ63 KT75.K972.JT2.K2 | 1C-P-1S-P-2S-P-4S
358   S  3N-N       -50          AQ93.J83.JT6.A83 742.AKT5.Q32.JT2 JT6.4.AK5.KQ9765 K85.Q9762.9874.4 | 1C-P-1S-P-2C-P-3N
359   S  3N-S       600          AK83.AJ53.T62.J4 542.QT86.AK53.53 J7.K92.QJ7.AQT97 QT96.74.984.K862 | 1C-P-1H-P-1N-P-3N
360   S  2N-S       150          K43.A876.T75.AJ9 AT98.K54.J964.Q7 J5.T92.AKQ3.K864 Q762.QJ3.82.T532 | 1D-P-1H-P-1N-P-2N
361   S  3N-S      -100          QT2.AQT4.A86.J72 K83.8732.QT.QT83 AJ9.KJ5.KJ975.95 7654.96.432.AK64 | 1D-P-1H-P-1N-P-3N
362   S  2H-N       140          Q63.AJ84.Q64.Q76 KJT7.K3.952.K854 A52.QT62.K87.A93 984.975.AJT3.JT2 | 1C-P-1H-P-2H
363   S  3N-S       -50          J543.A876.AQJ3.5 AKQ7.T54.75.8764 T86.QJ3.842.AKQ3 92.K92.KT96.JT92 | 1C-P-1H-P-1N-P-3N
364   S  2N-S       120          T964.Q92.K4.AQ93 KQ8.J87.9832.K75 AJ7.K43.AT76.T86 532.AT65.QJ5.J42 | 1D-P-1S-P-1N-P-2N
365   S  2H-N       170          K73.KQ98.75.K642 Q2.T532.Q82.AQ85 AT6.AJ74.AJ63.T9 J9854.6.KT94.J73 | 1D-P-1H-P-2H
366   S  4H-N       420          AQ43.QJ97.65.QJ9 K652.T32.KQT.643 98.A854.AJ43.A75 JT7.K6.9872.KT82 | 1D-P-1H-P-2H-P-3H-P-4H
367   S  2N-S       150          J92.K642.AQ4.QJ2 AQT6.953.KT87.T5 K83.AJT.62.A9863 754.Q87.J953.K74 | 1C-P-1H-P-1N-P-2N
368   S  2N-S       150          AJ72.632.A3.QJT9 986.AJ97.J94.K87 KT3.T854.KQT2.A5 Q54.KQ.8765.6432 | 1D-P-1S-P-1N-P-2N
369   S  2N-S       150          KQJ.K954.T92.Q62 A94.JT83.K87.J95 62.A62.AJ654.A84 T8753.Q7.Q3.KT73 | 1D-P-1H-P-1N-P-2N
370   S  3S-S       140          9863.AJ94.Q.AJT8 KQ5.Q63.T942.K76 AJT4.KT7.KJ8.Q94 72.852.A7653.532 | 1C-P-1H-P-1S-P-3S
371   S  4S-N       450          K732.A83.AJ52.96 T8.J764.K83.QT85 AQ96.K2.764.AJ74 J54.QT95.QT9.K32 | 1C-P-1S-P-2S-P-3S-P-4S
372   S  3N-N       600          AQ72.QJ6.73.AT43 95.A8754.62.J762 K43.2.AQJT854.Q5 JT86.KT93.K9.K98 | 1D-P-1S-P-2D-P-3N
373   S  2N-S       150          Q63.KJT4.A653.Q8 KT82.AQ62.J98.62 94.987.KQT.AKJT7 AJ75.53.742.9543 | 1C-P-1H-P-1N-P-2N
374   S  3N-S       400          743.K752.AQJ4.Q3 AJ65.98.9832.654 KQ9.A63.765.AJ87 T82.QJT4.KT.KT92 | 1C-P-1H-P-1N-P-2N-P-3H-P-3N
375   S  2S-S       170          A754.JT43.K4.KT6 T62.986.AQ6.J973 KJ98.KQ5.J732.A8 Q3.A72.T985.Q542 | 1D-P-1H-P-1S-P-2S
376   S  2S-N       170          9652.KQ6.Q953.A7 A74.954.K872.K94 KJ83.AT2.A4.Q865 QT.J873.JT6.JT32 | 1C-P-1S-P-2S
377   S  5C-S       400          AQ3.A974.K5.T732 K762.JT85.JT3.K8 T.KQ3.Q872.AQJ96 J9854.62.A964.54 | 1C-P-1H-P-1N-P-3C-P-3H-P-3N-P-4C-P-5C
378   S  4H-N       620          AJ65.A532.K6.J83 QT93.6.QT732.T62 K84.KQ87.54.AQ95 72.JT94.AJ98.K74 | 1C-P-1H-P-2H-P-4H
379   S  4H-N       420          J852.AJ95.J5.AQT QT.T2.AT762.9764 A763.K873.Q43.KJ K94.Q64.K98.8532 | 1D-P-1H-P-2H-P-4H
380   S  4H-N       650          AQ7.K654.KJ53.85 K863.JT97.T9.AJT J.AQ82.A72.Q9763 T9542.3.Q864.K42 | 1C-P-1H-P-2H-P-4H
381   S  2N-S       120          T32.KJ73.KJ32.K3 K98.T95.AQT5.J95 AQ5.862.86.AQ876 J764.AQ4.974.T42 | 1C-P-1H-P-1N-P-2N
382   S  2N-S       150          QT42.962.AJ.KQ83 863.J8.QT93.AJ96 AK9.AQ73.7652.T5 J75.KT54.K84.742 | 1D-P-1S-P-1N-P-2N
383   S  1N-S        90          965.QT73.AJ7.A74 JT87.AK9.9532.86 Q2.J52.KQ84.KQT3 AK43.864.T6.J952 | 1D-P-1H-P-1N
384   S  4S-S       420          AK83.A952.832.83 Q54.Q83.J764.QJ5 JT72.KJT.Q9.AK96 96.764.AKT5.T742 | 1C-P-1H-P-1S-P-3S-P-4S
385   S  4H-N       420          KQ6.K964.874.A53 JT984.A.J962.J84 A753.Q532.AQ3.QT 2.JT87.KT5.K9762 | 1D-P-1H-P-2H-P-3H-P-4H
386   S  3N-S       630          Q32.QJT8.J4.AK65 J98.74.K9765.J93 A75.A95.A82.QT87 KT64.K632.QT3.42 | 1C-P-1H-P-1N-P-3C-P-3N
387   S  3N-S       400          K972.AK93.543.Q5 83.8764.AQT8.986 AJ6.JT5.K96.AJ73 QT54.Q2.J72.KT42 | 1C-P-1H-P-1N-P-2N-P-3H-P-3N
388   S  3N-S       630          9753.A93.K8.AQ74 KJ62.T765.Q63.K6 AQT.K84.AT74.JT8 84.QJ2.J952.9532 | 1D-P-1S-P-1N-P-3N
389   S  4H-N       620          A964.AJ93.Q86.94 J73.64.T952.AK86 KQ.T875.AKJ.J753 T852.KQ2.743.QT2 | 1C-P-1H-P-2H-P-3H-P-4H
390   S  4H-N       420          AK2.J642.AT6.942 965.Q83.QJ92.Q87 Q84.A975.K73.AJT JT73.KT.854.K653 | 1C-P-1H-P-2H-P-3H-P-4H
391   S  4H-N       620          A973.8732.K6.AJ8 QJ5.J94.JT2.KT93 K6.AKQ5.Q9754.74 T842.T6.A83.Q652 | 1D-P-1H-P-2H-P-3H-P-4H
392   S  3N-S       430          AT85.Q64.AK8.943 J74.AJ95.72.QJT5 KQ3.832.QT94.AK8 962.KT7.J653.762 | 1D-P-1S-P-1N-P-2N-P-3S-P-3N
393   S  4H-N       420          KJ72.QJ85.A9.JT3 Q965.3.7532.K854 AT8.9642.K864.AQ 43.AKT7.QJT.9762 | 1D-P-1H-P-2H-P-3H-P-4H
394   S  2H-N       140          Q75.T852.Q94.AK2 A93.J97.K652.J86 KJT4.KQ63.A73.54 862.A4.JT8.QT973 | 1D-P-1H-P-2H
395   S  2N-S       150          AJ5.9843.AJ.QT82 9732.K5.8752.A74 84.AQ7.KT963.K65 KQT6.JT62.Q4.J93 | 1D-P-1H-P-1N-P-2N
396   S  2N-S       120          A654.A72.KT92.84 T72.KT63.Q8.A973 QJ8.QJ4.653.KQJT K93.985.AJ74.652 | 1C-P-1S-P-1N-P-2N
397   S  2N-S       150          AQ62.K63.KT75.97 85.QJ87.AJ82.QT6 KT4.AT54.94.AJ42 J973.92.Q63.K853 | 1C-P-1S-P-1N-P-2N
398   S  3N-S       400          A652.K54.A4.QT96 K74.QJT.K732.754 Q98.763.QJ98.AKJ JT3.A982.T65.832 | 1D-P-1S-P-1N-P-3N
399   S  4H-N       620          AQ92.A942.K63.84 T765.QJ7.AQ2.J53 KJ8.T653.JT4.AK9 43.K8.9875.QT762 | 1C-P-1H-P-2H-P-4H
400   S  4H-N       420          AT53.KJ63.KJ4.T6 J76.QT9.532.AJ84 KQ4.8542.AQ.K972 982.A7.T9876.Q53 | 1C-P-1H-P-2H-P-3H-P-4H
401   S  3CX-W      500          KQ8.JT65.A6.J753 A954.98.KT32.KT9 J762.AK72.Q85.Q4 T3.Q43.J974.A862 | 1D-P-1H-P-2H-P-P-X-P-3C-X
402   S  3N-S       600          AJ73.K94.J2.KT43 52.Q762.Q763.A98 KT9.A53.AK98.765 Q864.JT8.T54.QJ2 | 1D-P-1S-P-1N-P-2N-P-3S-P-3N
403   S  2N-N       150          QT3.QT87.J53.AK4 J762.J54.K86.J87 A985.A63.AT2.653 K4.K92.Q974.QT92 | 1C-P-1H-P-1S-P-2N
404   S  2N-S       150          KQ94.A64.AT6.543 JT83.J72.K754.AJ A65.KQ93.J93.KT6 72.T85.Q82.Q9872 | 1C-P-1S-P-1N-P-2N
405   S  4S-N       650          QJ62.K87.96.AQT7 K97.AQ.8732.J432 A853.653.AKQJ4.9 T4.JT942.T5.K865 | 1D-P-1S-P-2S-P-3S-P-4S
406   S  3N-N       430          764.KQ74.AJ84.K4 A83.A96.9752.J65 KQ2.JT5.K.A98732 JT95.832.QT63.QT | 1C-P-1H-P-2C-P-3N
407   S  2N-S       120          8752.A64.AKJ8.T9 KQ43.J2.9653.K53 A96.Q53.T74.AQ64 JT.KT987.Q2.J872 | 1C-P-1S-P-1N-P-2N
408   S  2S-N       140          AQ95.743.843.AJ9 T73.AKJ5.Q972.82 KJ82.862.KJ5.KQ4 64.QT9.AT6.T7653 | 1C-P-1S-P-2S
409   S  2N-S       120          9653.T953.AK.KQJ AKT.J876.T42.874 Q7.AKQ.Q953.T653 J842.42.J876.A92 | 1D-P-1H-P-1N-P-2N
410   S  1N-N       120          K52.K962.A95.J87 AJ83.T43.JT6.K96 T964.AQJ.Q42.AT5 Q7.875.K873.Q432 | 1C-P-1H-P-1S-P-1N
411   S  3N-S       430          K876.AT92.KT.K76 A54.J85.742.Q983 QJT.K76.QJ93.AJ4 932.Q43.A865.T52 | 1D-P-1H-P-1N-P-3N
412   S  3H-N       170          AJ4.QJ87.63.A873 K875.T54.J95.KJ5 Q96.K962.AK42.T6 T32.A3.QT87.Q942 | 1D-P-1H-P-2H-P-3H
413   S  4S-N       620          AQT6.K92.T72.A54 973.J763.J95.K63 KJ54.AT5.K84.QT8 82.Q84.AQ63.J972 | 1C-P-1S-P-2S-P-4S
414   S  2N-S       120          AKJ4.KT96.87.987 9732.J87.Q53.KJ3 Q5.A53.AKJ42.T64 T86.Q42.T96.AQ52 | 1D-P-1H-P-1N-P-2N
415   S  2N-S       120          K763.KJ43.J86.A7 984.Q62.AT53.K84 Q5.A98.KQ97.JT53 AJT2.T75.42.Q962 | 1D-P-1H-P-1N-P-2N
416   S  4S-N       420          KJ62.QT7.AK9.654 T854.AK62.765.J7 A973.J4.QT3.AK83 Q.9853.J842.QT92 | 1C-P-1S-P-2S-P-3S-P-4S
417   S  4H-N       -50          A76.T975.KQ.KJ95 T53.K32.8432.QT8 QJ92.A864.AJ9.74 K84.QJ.T765.A632 | 1D-P-1H-P-2H-P-4H
418   S  3N-N       600          KQT3.K65.KJ76.T9 854.A843.Q842.K6 J62.Q7.AT.AJ8753 A97.JT92.953.Q42 | 1C-P-1S-P-2C-P-3N
419   S  2H-N       170          KJ9.9852.K4.AT87 52.KT6.A752.K652 AQ73.QJ73.QJT9.J T864.A4.863.Q943 | 1D-P-1H-P-2H
420   S  3N-S       630          QJT5.KJ6.K42.K94 9432.432.JT97.Q5 AK6.Q97.A63.JT83 87.AT85.Q85.A762 | 1C-P-1S-P-1N-P-2N-P-3S-P-3N
421   S  3N-N       600          QJ8.QJ83.Q8.KQ42 752.A75.753.A865 AK4.T62.AJT964.T T963.K94.K2.J973 | 1D-P-1H-P-2D-P-3N
422   S  4H-N       420          AT4.Q742.75.AKT5 J632.K63.Q982.98 K95.AT95.AJT.J72 Q87.J8.K643.Q643 | 1C-P-1H-P-2H-P-4H
423   S  2N-S       120          QJ72.A965.T42.A9 9863.K2.QJ9.QJ74 AT.J74.AK75.T653 K54.QT83.863.K82 | 1D-P-1H-P-1N-P-2N
424   S  4S-N       -50          AK92.AQ5.632.T64 7.JT962.Q985.A73 QT64.K7.JT7.KQJ8 J853.843.AK4.952 | 1C-P-1S-P-2S-P-4S
425   S  4S-N       420          AT76.A72.KJ87.T7 J52.Q864.A93.K94 K984.KJ95.2.AJ85 Q3.T3.QT654.Q632 | 1C-P-1S-P-2S-P-3S-P-4S
426   S  4S-S       650          KQ82.QJT5.6.AT83 J65.876.AQJ4.954 AT93.A32.K832.J6 74.K94.T975.KQ72 | 1D-P-1H-P-1S-P-4S
427   S  4S-N       420          AT95.KQ2.953.A76 64.AT875.QT4.854 KJ7.96.AJ6.KQT92 Q832.J43.K872.J3 | 1C-P-1S-P-1N-P-3N-P-4S
428   S  2N-S       150          K84.AT92.J3.KJ94 JT95.K86.AT65.53 A6.QJ5.KQ872.T86 Q732.743.94.AQ72 | 1D-P-1H-P-1N-P-2N
429   S  1N-S       120          KQ73.J54.A653.J2 A65.KT7.QT8.8753 T92.AQ82.74.AQT6 J84.963.KJ92.K94 | 1C-P-1S-P-1N
430   S  4S-S       420          J975.K765.K63.AQ Q86.AJ42.Q74.753 AKT3.T93.A95.K94 42.Q8.JT82.JT862 | 1C-P-1H-P-1S-P-3S-P-4S
431   S  4S-N       650          QJT8.AQ5.K983.T7 95.K6432.72.Q954 AK62.87.T65.AK63 743.JT9.AQJ4.J82 | 1C-P-1S-P-2S-P-3S-P-4C=1=-P-4D=2=-P-4S | Cue bid, a !C stopper | Cue bid, a !D stopper
432   S  3N-S       400          KT9.AJ73.JT53.K7 Q865.9542.K4.854 A32.KQ8.Q86.QJ96 J74.T6.A972.AT32 | 1C-P-1H-P-1N-P-2N-P-3H-P-3N
433   S  2N-S       120          J92.KT87.A92.KT3 Q763.QJ.QJ86.964 85.A54.K74.AJ852 AKT4.9632.T53.Q7 | 1C-P-1H-P-1N-P-2N
434   S  3N-N       600          T54.KT72.KQT.A92 762.A54.A972.T54 AQ83.J93.43.KQJ7 KJ9.Q86.J865.863 | 1C-P-1H-P-1S-P-3N
435   S  1N-S       120          KQ87.A53.87.Q742 643.K97.A94.KT86 AJ2.QT8.KQT52.93 T95.J642.J63.AJ5 | 1D-P-1S-P-1N
436   S  3N-N       630          T764.AK62.4.KQ98 AQ52.854.Q6.J543 K93.QJ9.AKJT95.2 J8.T73.8732.AT76 | 1D-P-1H-P-2D-P-2N-P-3H-P-3N
437   S  3N-S      -100          A865.A63.JT73.A4 Q3.KQ84.Q85.T973 J74.J95.A64.KQJ8 KT92.T72.K92.652 | 1C-P-1S-P-1N-P-3N
438   S  2H-N       170          A84.QJ74.96.AT43 973.A986.QT87.K5 KQ6.T532.AK3.J76 JT52.K.J542.Q982 | 1C-P-1H-P-2H
439   S  3N-S      -100          Q73.AQ53.AJ73.74 J542.62.T962.AK3 AK8.K84.Q854.JT5 T96.JT97.K.Q9862 | 1D-P-1H-P-1N-P-3D-P-3N
440   S  4H-N       450          A94.AK52.J643.95 K65.Q93.T52.KQT8 Q872.JT64.AK.A42 JT3.87.Q987.J763 | 1C-P-1H-P-2H-P-3H-P-4H
441   S  3N-S       400          QT62.Q52.KJ.A965 753.T74.QT8.KQT2 J98.AKJ9.A9743.J AK4.863.652.8743 | 1D-P-1S-P-1N-P-2N-P-3S-P-3N
442   S  2N-S       150          KQ85.A85.873.KJ7 T762.KQ4.AJ94.83 AJ9.J92.QT62.A96 43.T763.K5.QT542 | 1D-P-1S-P-1N-P-2N
443   S  3N-S       400          Q864.AJT2.K6.K98 T7.K54.AQT3.7653 AJ5.763.94.AQJT2 K932.Q98.J8752.4 | 1C-P-1H-P-1N-P-3N
444   S  4H-N       620          K93.AQ42.T3.KT65 T76.K63.KJ98.Q84 AJ8.JT97.AQ64.J7 Q542.85.752.A932 | 1D-P-1H-P-2H-P-3H-P-4H
445   S  4S-N       650          A732.K53.JT4.KJ2 65.JT74.832.AQ97 QJT8.A6.AK96.T63 K94.Q982.Q75.854 | 1D-P-1S-P-2S-P-3S-P-4S
446   S  1N-S       120          Q874.A42.83.KQ84 AK.T953.QJ76.653 932.KJ76.AT52.A7 JT65.Q8.K94.JT92 | 1D-P-1S-P-1N
447   S  5C-S      -200          AJ85.A75.52.AT98 32.K984.AT86.J65 K94.JT62.K73.KQ7 QT76.Q3.QJ94.432 | 1C-P-1S-P-1N-P-3C-P-3H-P-5C
448   S  4S-S       420          A752.QT85.K.QJT9 Q84.A972.Q982.83 KT93.K64.A75.A76 J6.J3.JT643.K542 | 1C-P-1H-P-1S-P-3S-P-4S
449   S  3N-S       430          A973.K94.J975.A6 Q4.QJ63.T32.J984 KT5.A5.A864.KT75 J862.T872.KQ.Q32 | 1D-P-1S-P-1N-P-3D-P-3N
450   S  2N-S       150          KJ87.A64.A854.64 Q964.QT852.Q2.T5 A32.J9.K63.KQJ87 T5.K73.JT97.A932 | 1C-P-1S-P-1N-P-2N
451   S  3N-S       400          J92.AK53.87.AJ98 Q87.9862.J96.QT4 A65.JT4.KQT2.K76 KT43.Q7.A543.532 | 1D-P-1H-P-1N-P-3N
452   S  2N-S       150          AQJ4.A84.T764.J5 T63.J972.AKQ5.72 K87.T63.32.AKQ86 952.KQ5.J98.T943 | 1C-P-1S-P-1N-P-2N
453   S  4S-N       620          KJ43.JT5.J7.AK65 T8.A8763.Q42.T97 AQ76.KQ9.T983.Q3 952.42.AK65.J842 | 1D-P-1S-P-2S-P-3S-P-4S
454   S  4H-N       420          754.J962.A764.AK AT93.Q3.QJ52.876 J8.AK54.KT3.Q543 KQ62.T87.98.JT92 | 1C-P-1H-P-2H-P-3H-P-4H
455   S  4S-N       620          JT86.AT6.AQJ3.JT Q2.K854.9872.Q87 AK97.QJ7.T54.A52 543.932.K6.K9643 | 1C-P-1S-P-2S-P-4S
456   S  3S-N       140          AK86.J82.97.KJT9 QT9.KT96.AJT2.87 5432.AQ5.863.AQ6 J7.743.KQ54.5432 | 1C-P-1S-P-2S-P-3S
457   S  2H-N       200          K975.AT94.A986.4 AQT2.75.J72.Q963 J.QJ82.QT53.AKT8 8643.K63.K4.J752 | 1D-P-1H-P-2H
458   S  2D-S       130          AJ65.K652.K62.73 KT32.JT.973.A964 7.A94.AT854.KQT5 Q984.Q873.QJ.J82 | 1D-P-1H-P-2C-P-2D
459   S  2N-S       120          T732.AK4.KQT8.95 96.T863.A972.AJ2 AQ4.QJ72.63.K863 KJ85.95.J54.QT74 | 1C-P-1S-P-1N-P-2N
460   S  3N-N      -200          J962.K765.AJ42.A A83.AT98.T963.43 KT5.Q43.Q.KQJT82 Q74.J2.K875.9765 | 1C-P-1H-P-2C-P-3N
461   S  3N-S       600          A843.Q98.AT2.K94 J52.7653.853.A83 KT7.AJ2.K76.JT75 Q96.KT4.QJ94.Q62 | 1C-P-1S-P-1N-P-3N
462   S  2N-S       150          KJ64.KQ7.J54.QJ3 952.J965.AQ93.96 QT8.82.K86.AK752 A73.AT43.T72.T84 | 1C-P-1S-P-1N-P-2N
463   S  3N-S       630          KJ92.KJ4.A86.J95 QT85.A63.QT7.764 A74.T7.KJ52.AQT3 63.Q9852.943.K82 | 1D-P-1S-P-1N-P-2N-P-3C-P-3N
464   S  4S-N       420          QT52.Q32.AKQ7.93 A3.T98.832.J7654 KJ94.A764.JT9.KQ 876.KJ5.654.AT82 | 1D-P-1S-P-2S-P-4S
465   S  2H-N       140          Q75.KJT3.QJ8.Q64 K984.852.K32.J85 J63.Q976.A97.AK9 AT2.A4.T654.T732 | 1C-P-1H-P-2H
466   S  3S-N       140          AK72.K54.Q62.J87 T.J932.JT743.A43 J643.T76.AK9.KQ6 Q985.AQ8.85.T952 | 1C-P-1S-P-2S-P-3S
467   S  2H-N       140          AQJ.8543.Q3.Q865 9632.A97.K4.KT43 7.KQJT.J8652.AJ7 KT854.62.AT97.92 | 1D-P-1H-P-2H
