../bba/We_X_Opps_Preempt.pbn

                        -- Sorted by Board Number --
brd# dlr contract score  par     north            east             south            west             | auction...   | notes
---- --- -------- -----  ------  ---------------- ---------------- ---------------- ---------------- | ------------------------- 
360   E  5S-S                    K64.KQ.AJT8.KT84 J8.73.4.AQJ97532 A7532.AJ65.KQ73. QT9.T9842.9652.6 | 4C-4S-P-4N-P-5H=1=-P-5S | A=2/5 or 5/5, Q(S)=0
361   E  4D-N                    87.QJ4.K7542.T85 AKT6432.2.98.Q73 Q9.AKT5.AQT6.A96 J5.98763.J3.KJ42 | 3S-X-P-4D
362   E  3N-S                    AQJT.QJ52.J93.83 942..754.AQJ9754 K75.AKT7.AQ82.K6 863.98643.KT6.T2 | 3C-3N
363   E  4H-E                    J654.953.J7.AT98 T2.KQT8764.A.652 AQ97.A.T864.KQJ3 K83.J2.KQ9532.74 | 3H-X-4H
364   E  4H-E                    QT98.A5.K8.AJ943 6.KQJT832.QJ72.7 AK52.74.AT53.KT2 J743.96.964.Q865 | 4H
365   E  5C-N                    Q86.54.986.QJT83 3.AKJT9763.JT7.6 AT72.8.AK42.AK54 KJ954.Q2.Q53.972 | 4H-X-P-5C
366   E  3N-S                    QJ76.J964.T96.A4 KT4.7.KQJ8532.65 A832.AKT.A7.KJT9 95.Q8532.4.Q8732 | 3D-3N
367   E  5DX-E                   T4.AQ62.942.Q654 Q52.94.KQJT8765. AKJ6.KJ83.A.KJ87 9873.T75.3.AT932 | 5D-X
368   E  3HX-E                   975.T95.KQJ5.KQJ 6.AQJ8762.T43.52 AKJ4.4.A762.A863 QT832.K3.98.T974 | 3H-X
369   E  4H-N                    65.JT532.QJ2.Q54 42.4.AKT9863.J73 KJT8.AQ97.7.AKT8 AQ973.K86.54.962 | 3D-X-4D-P-P-X-P-4H
370   E  3N-S                    J862.T764.Q64.53 3.Q52.32.AQ97642 AKQ9.AK3.AJ97.K8 T754.J98.KT85.JT | 3C-3N
371   E  3CX-E                   AKJ6.943.AK6.T73 95.J8.93.AK98542 Q843.AKQ7.Q742.J T72.T652.JT85.Q6 | 3C-X
372   E  4DX-E                   T94.Q92.KT5.AT85 K86.85.AQ987632. AQJ2.AT76.J.KQJ3 753.KJ43.4.97642 | 4D-X
373   E  4SX-E                   K87.976.874.AKQJ AQJT632..J9.T873 5.AKT4.AKT3.9642 94.QJ8532.Q652.5 | 4S-P-P-X
374   E  3S-S                    T84.KJ8.J98.AJT7 A95..765.KQ98654 KQ762.AQ42.KQ42. J3.T97653.AT3.32 | 3C-3S
375   E  3SX-E                   KT96.982.KQT.982 AQJ8543.4.J65.74 7.AK76.A942.KQT3 2.QJT53.873.AJ65 | 3S-X
376   E  4S-N                    J7642.AQJ.953.K4 .865.AKQT742.T76 AKQ3.K732.J6.J98 T985.T94.8.AQ532 | 3D-X-P-4S
377   E  5C-S                    A542.K7532.42.93 KQJ98763.J.J7.J4 .A984.K953.AKQ72 T.QT6.AQT86.T865 | 4S-5C
378   E  3D-E                    K53.QT432.6.QJ94 Q62.86.KQT9853.3 AJ87.K.AJ72.AK75 T94.AJ975.4.T862 | 3D
379   E  3N-N                    7.AJ96.AK763.J94 4.KQT8532.T2.K62 AKQT.4.QJ84.QT53 J986532.7.95.A87 | 3H-X-P-3N
380   E  6N-S                    6.K95432.AQ32.KJ KQJT875.T6.J7.83 A43.AQ.KT64.AQ42 92.J87.985.T9765 | 3S-3N-P-4N-P-6N
381   E  6S-N                    AJ653.QJ7.Q97.63 .AKT9654.542.QT9 KQ82.3.AK86.AKJ7 T974.82.JT3.8542 | 3H-X-P-4S-P-4N-P-5D=1=-P-6S | A=1/5 or 4/5
382   E  4H-N                    T96.AJ873.A95.QJ AQJ7532.65.42.97 K8.KQ42.K86.A832 4.T9.QJT73.KT654 | 3S-X-P-4H
383   E  4H-E                    5.965.AK75.AQJT4 Q9.KQJT874.J432. AK64.A2.986.K873 JT8732.3.QT.9652 | 4H
384   E  4H-N                    JT7.T954.J76.KT6 AQ96542.872.QT.2 K.AK63.AK53.J753 83.QJ.9842.AQ984 | 3S-X-P-4H
385   E  4DX-E                   J53.8652.7632.95 8.J3.AQJT954.J64 KQT6.AKQ9..AKT83 A9742.T74.K8.Q72 | 3D-X-4D-P-P-X
386   E  5C-S                    JT3.AQ7.Q8.J8764 AK876542.T43.95. .J852.AKT2.AKQ95 Q9.K96.J7643.T32 | 4S-5C
387   E  4S-N                    J8764.9875.K5.J3 Q.J.AQ97643.T954 AK52.AQ3.J2.AK87 T93.KT642.T8.Q62 | 3D-X-P-3S-P-4S
388   E  4H-N                    AKJ4.AKQ96.T73.5 87..AQJ8654.9873 Q963.JT32.K.AKJ2 T52.8754.92.QT64 | 3D-P-P-3H-P-4H
389   E  5N-N                    Q87.A7.QJ864.Q72 AKJT9653.T.972.9 .KQJ86.AKT3.KJT8 42.95432.5.A6543 | 4S-5H-P-5N
390   E  5C-N                    AJ8.83.AT.KQJ964 7.KQT7642.Q93.32 KQ62.AJ.J764.A87 T9543.95.K852.T5 | 3H-X-P-5C
391   E  3D-N                    J63.Q9.KJ973.865 754.7.52.AKQT732 KQ92.AK86.AT86.4 AT8.JT5432.Q4.J9 | 3C-X-P-3D
392   E  4S-N                    T9754.AT9.AQJ.T7 2.KQ86543.54.QJ6 AKJ6.72.KT3.A984 Q83.J.98762.K532 | 3H-X-P-4S
393   E  3HX-E                   94.A94.KQ85.A632 QT.KQT6532.T9.J5 A752.J8.A732.KQ9 KJ863.7.J64.T874 | 3H-X
394   E  3DX-E                   J96.K94.A952.J84 732.QJT.KQJT876. AQT4.A873.3.KQ75 K85.652.4.AT9632 | 3D-X
395   E  3D-S                    A954.AJ965.52.96 .T74.QJ8.KQT8754 KQ32..AKT43.AJ32 JT876.KQ832.976. | 3C-3D
396   E  4S-E                    92.A72.J985.KQJ9 AKJT764.4.3.8653 Q5.KJ65.KQT7.AT4 83.QT983.A642.72 | 4S
397   E  5C-N                    J72.QT2.AJ.KQ642 A8.54.KQT97542.9 K943.AK63.3.AT73 QT65.J987.86.J85 | 4D-X-P-5C
398   E  3N-S                    JT2.QT86.K8632.5 96.2.T94.AQJ9864 A7.AK3.AQJ7.KT73 KQ8543.J9754.5.2 | 3C-3N
399   E  4H-E                    T8.AJT.J85.A9742 72.KQ86543.97.Q3 K943.7.AKQ3.KJT5 AQJ65.92.T642.86 | 3H-X-4H
400   E  3N-S                    A7.752.AT974.T54 62.T3.J2.KQJ9876 KQ98.AKQ9.K65.A3 JT543.J864.Q83.2 | 3C-3N
401   E  4C-N                    632.J982.QT.AK53 8.AKT6543.54.876 AK97.Q7.AKJ7.QJ4 QJT54..98632.T92 | 3H-X-P-4C
402   E  5H-E                    A9632.Q.J2.QJ865 5.AKJT76432.93.4 KQ87.5.AKQT.AK73 JT4.98.87654.T92 | 4H-X-P-4S-5H
403   E  4C-N                    9842.T6.J4.QJT43 J3.82.AKT9863.85 AKT7.AJ95.52.AK7 Q65.KQ743.Q7.962 | 3D-X-P-4C
404   E  3N-S                    T754.72.843.KT94 8.KQJT853.K952.5 AKJ2.A64.AT76.QJ Q963.9.QJ.A87632 | 3H-3N
405   E  4S-E                    T95.AKJ8.J643.AQ KQ76432..75.K542 A8.Q972.AKT8.JT8 J.T6543.Q92.9763 | 4S
406   E  4H-N                    Q95.KQJ75.A9.Q43 AKT8743.4.JT76.8 J2.A632.K543.AK2 6.T98.Q82.JT9765 | 3S-X-P-4H
407   E  5H-N                    JT987.Q7642..K76 3.J9.AQT9764.853 A.AKT5.KJ85.AQT4 KQ6542.83.32.J92 | 3D-X-P-4H-P-4N-P-5C=1=-P-5H | A=0/5 or 3/5
408   E  4SX-E                   A7.A9764.654.J94 KQJ98632.8..Q853 T5.KQ53.AK98.AK7 4.JT2.QJT732.T62 | 4S-X
409   E  3SX-E                   KJ.K8632.Q9.AT43 AQT8742.Q.J65.95 96.AJ54.AK3.Q762 53.T97.T8742.KJ8 | 3S-X
410   E  4S-S                    K32.AJT.KJ7.9632 Q4.KQ965432.64.8 AJT87..A932.AQ74 965.87.QT85.KJT5 | 4H-4S
411   E  4DX-E                   J2.AQ75.T873.A84 5.JT2.KQJ6542.76 AK83.K643..KQJ52 QT9764.98.A9.T93 | 3D-X-4D-X
412   E  5D-E                    KT97.QT8.T9.AT93 854.4.AKJ876532. AJ32.AK32..QJ874 Q6.J9765.Q4.K652 | 5D
413   E  3N-S                    AQ842.T63.87.643 K.J4.KQT9632.T95 JT95.AK.AJ4.AKQJ 763.Q98752.5.872 | 3D-3N
414   E  4H-E                    JT5.96.954.Q9874 974.KQJT7532.8.K A8.A84.KQJ2.AJT3 KQ632..AT763.652 | 4H
415   E  4S-E                    732.AKT84.JT9.Q4 AKJT98654..83.95 .QJ953.AK54.KJ83 Q.762.Q762.AT762 | 4S
416   E  4H-N                    53.QJ8432.K9.K92 AK87642.76.632.6 QJ.AK5.AQJ7.QJ87 T9.T9.T854.AT543 | 3S-X-P-4H
417   E  4DX-E                   Q543.QT8.AJ52.74 AT2.4.KQ87643.52 KJ97.AJ965..AKQT 86.K732.T9.J9863 | 3D-X-4D-X
418   E  3N-S                    KT85.JT5.QT4.QJ4 32.KQ97432.A97.9 AJ97.A8.K52.AKT7 Q64.6.J863.86532 | 3H-3N
419   E  3N-S                    KT76432.QT2..J93 QJ.5.AQ96532.876 .AKJ76.KJ84.AKT5 A985.9843.T7.Q42 | 3D-3H-P-3S-P-3N
420   E  4H-N                    Q4.KJ532.K76.Q97 AKT9652..T42.J84 J8.AQT8.AQ5.AK65 73.9764.J983.T32 | 3S-X-P-4H
421   E  5DX-E                   865.KT432.9.Q842 T4.6.AKJ865432.5 KJ73.AQJ9.7.AK63 AQ92.875.QT.JT97 | 5D-X
422   E  3CX-E                   976.AK92.KQ5.753 T.J54.64.AQT9862 AKQ4.QT63.T832.K J8532.87.AJ97.J4 | 3C-X
423   E  4DX-E                   QT6.T83.J65.J975 72.Q2.AK987432.8 KJ95.AKJ7.Q.KQ43 A843.9654.T.AT62 | 4D-X
424   E  3HX-E                   KQ.J754.53.AKJ87 752.AQT9832.Q2.T AJ96.6.AKT6.Q654 T843.K.J9874.932 | 3H-X
425   E  3S-N                    8532.Q95.975.AJ8 J4.JT.AQJ8643.72 AKQ7.8764.K.KQ94 T96.AK32.T2.T653 | 3D-X-P-3S
426   E  4HX-E                   9642.KJ4.T83.QT5 7.AQT98762.2.K73 AJ85.3.AQJ6.A982 KQT3.5.K9754.J64 | 4H-X
427   E  4S-N                    J8653.A2..QT8762 Q9.JT5.AQT9862.4 A7.KQ74.KJ53.AK9 KT42.9863.74.J53 | 3D-3N-P-4S
428   E  3SX-E                   AT852.A6.65.6542 KQJ7643.T2.82.Q8 .KQ85.AJT74.AK97 9.J9743.KQ93.JT3 | 3S-X
429   E  3DX-E                   AQ6.AQJ7.Q875.J2 T92.T4.AKT9432.6 K754.K532.J.AKT9 J83.986.6.Q87543 | 3D-X
430   E  4SX-E                   QJ92.J.T987.J763 AKT7543.7.632.Q8 .K854.AKQJ5.AT92 86.AQT9632.4.K54 | 3S-X-4S-P-P-X
431   E  5D-N                    K62.JT.AQT42.A42 JT.AK96542.9.965 AQ73.Q3.J863.KQ3 9854.87.K75.JT87 | 3H-X-P-5D
432   E  3DX-E                   T963.AJT.J6.AQJ4 Q87.6.KQ98742.72 AKJ5.K854.53.K63 42.Q9732.AT.T985 | 3D-X
433   E  4DX-E                   A7.QJ973.Q97.AQ7 3.8.AKJT8653.985 KQ85.AKT5.42.K32 JT9642.642..JT64 | 4D-X
434   E  4H-N                    AT9.AT83.T65.T32 KQJ8765.42.Q87.6 4.KQJ9.A932.AKJ5 32.765.KJ4.Q9874 | 3S-X-P-4H
435   E  3N-S                    932.J732.QT2.J86 AQT8765.6.93.K93 KJ.AK95.AKJ8.T75 4.QT84.7654.AQ42 | 3S-3N
436   E  3HX-E                   7652.QJT962.KJ8. 3.AK87543.Q3.752 AKQ9..T652.AQJ63 JT84..A974.KT984 | 3H-X
437   E  4S-E                    43.3.AT9872.QJ64 AKJT972.2.6543.9 Q65.KQT8.KQ.AK87 8.AJ97654.J.T532 | 4S
438   E  3H-S                    852.KJ5.K62.J832 Q4.43.93.AQT9654 AKT6.AQ862.QJT7. J973.T97.A854.K7 | 3C-3H
439   E  4S-E                    K5.9854.Q8743.J4 AQJT9863.762..98 2.AQT3.AKJ6.KQ73 74.KJ.T952.AT652 | 4S
440   E  5H-S                    K983.K8.A742.875 AQT76542.63.K.42 .AQ754.QT98.AKQJ J.JT92.J653.T963 | 4S-5H
441   E  3N-S                    T83.Q763.642.753 Q9.92.KQJT853.84 AK5.AKJT.A9.AQT9 J7642.854.7.KJ62 | 3D-3N
442   E  3SX-E                   8754.K83.52.A643 KQJT632.72.K76.7 A.AQT6.JT84.KJ95 9.J954.AQ93.QT82 | 3S-X
443   E  4H-S                    K93.K4.A98.KJ952 6.Q7.53.AQT87643 AQJ7.AJ632.Q762. T8542.T985.KJT4. | 4C-4H
444   E  3N-N                    AJ6.72.AT92.KQ32 KQT7543.JT6.J.98 98.AK94.Q53.AJ74 2.Q853.K8764.T65 | 3S-X-P-3N
445   E  3N-S                    K93.65.K7.J98654 754.AQJ9432.T54. AQT6.K8.AQ86.AK7 J82.T7.J932.QT32 | 3H-3N
446   E  4S-N                    JT873.A652.9.872 2.KQJT943.7.Q954 K954.8.AKT4.AKJT AQ6.7.QJ86532.63 | 4H-X-P-4S
447   E  4S-N                    KT983..974.A9872 J65.J7.T.KQJ6543 AQ74.AK943.AJ65. 2.QT8652.KQ832.T | 3C-X-P-3S-P-4S
448   E  4DX-E                   AKJT.Q86.QJT9.J4 Q2.3.AK876532.T6 9754.AK95..AKQ52 863.JT742.4.9873 | 4D-X
449   E  3H-E                    963.9.Q853.QJT42 87.KQ87543.K4.75 KQ52.AT62.AJ62.A AJT4.J.T97.K9863 | 3H
450   E  5D-E                    974.A76.763.AQ53 Q8.5.AQJT98542.8 AK53.KJ83.K.KT42 JT62.QT942..J976 | 5D
451   E  4H-N                    J54.JT842.KJ7.65 97.K3.AQT96542.8 AKQ8.AQ9.83.KQ74 T632.765..AJT932 | 4D-X-P-4H
452   E  4S-N                    Q7542.KJ64.J8.T9 T.3.KQT97652.K86 AJ63.AQT9.A.J754 K98.8752.43.AQ32 | 4D-X-P-4S
453   E  4S-N                    A643.A63.87.AK85 7.KQJ9872.JT96.2 KQJ5.54.AK2.QT43 T982.T.Q543.J976 | 4H-X-P-4S
454   E  3N-S                    KT53.J6.Q643.QJ7 964.AQT8742.K.T6 AQJ7.K3.AJ85.A95 82.95.T972.K8432 | 3H-3N
455   E  3C-E                    KQ.86532.T9863.7 86.94.54.AKQ9862 A742.AKQJ.K.JT54 JT953.T7.AQJ72.3 | 3C
456   E  4S-N                    KQ86.T96.K94.875 T42.K5.AQT8732.9 AJ97.A743.6.AKQ4 53.QJ82.J5.JT632 | 3D-X-P-3S-P-4S
457   E  4SX-E                   A5.KQJ87.942.KQ2 KQJT9432.3.T.J96 8.A942.AQJ6.A843 76.T65.K8753.T75 | 4S-P-P-X
458   E  3D-N                    Q97.A73.AQJ75.54 8.954.T2.AQJ8732 K542.KQJT.K43.K6 AJT63.862.986.T9 | 3C-X-P-3D
459   E  5D-N                    J.K92.QT97653.94 652.AQJ87653.J4. A9874..AK82.AKJ8 KQT3.T4..QT76532 | 4H-X-P-5D
460   E  3N-N                    AT76.J8.AQ5.QJ72 J4.93.83.AKT9865 KQ92.AKT62.KJ96. 853.Q754.T742.43 | 3C-3H-P-3N
461   E  4H-E                    2.K3.AT964.AJ542 K.AQT96542.82.87 AT85.J8.KQ5.KQT3 QJ97643.7.J73.96 | 4H
462   E  4DX-E                   J4.KQ96.T93.AK43 962.J3.KQJ7642.T AKQT.AT72.8.Q872 8753.854.A5.J965 | 3D-X-4D-X
463   E  6C-N                    4.KJ64.KQ.AJ9752 KQ97632.Q98.J6.6 AJ85.A753.A.KT83 T.T2.T9875432.Q4 | 3S-P-P-4C-P-4N-P-5D=1=-P-5H-P-6C=2= | A=1/5 or 4/5 | No !C queen
464   E  3SX-E                   A72.JT76.AT85.83 KQJ9865.Q8.93.64 4.A954.KQ42.KQ97 T3.K32.J76.AJT52 | 3S-X
465   E  4S-E                    Q72.J42.AJ42.QJ7 AKT98643.96.Q8.8 .AK85.K976.AK542 J5.QT73.T53.T963 | 4S
466   E  3S-N                    AT72.T5.A52.AQJ7 63.AQJ8743.J6.T5 KJ54.K2.KQT.K942 Q98.96.98743.863 | 3H-X-P-3S
467   E  3N-S                    32.876.J3.KT9765 875.3.AKT9842.42 AQJ9.AK9.Q765.AJ KT64.QJT542..Q83 | 3D-3N
468   E  4SX-E                   2.AT7.T86.QJT865 KQJT9863.J6.74.9 A754.K4.AK2.AK43 .Q98532.QJ953.72 | 4S-X
469   E  5DX-E                   T96.QT.T.KQJ9742 K2.9.KQJ987532.6 A73.AKJ8.A6.AT85 QJ854.765432.4.3 | 5D-X
470   E  6H-S                    J.AT954.Q53.A732 K43.83.T.KQJT654 A975.KQJ76.AK42. QT862.2.J9876.98 | 3C-3H-P-4N-P-5C=1=-P-5H-P-6H | A=0/5 or 3/5
471   E  3N-S                    2.K974.32.JT9863 74.T86.KQJT986.Q AKJ3.AQJ3.A74.54 QT9865.52.5.AK72 | 3D-3N
472   E  3CX-E                   743.982.AT8.J986 T62.7.63.AKQ7543 AKQ98.AKJT.KQ92. J5.Q6543.J754.T2 | 3C-X
473   E  3DX-E                   KQ74.3.K965.QT95 T6.Q98.AQJT732.3 AJ98.AT65.8.AKJ2 532.KJ742.4.8764 | 3D-X
474   E  4S-N                    KT982.96.943.976 Q.KQJT5432.86.43 J754.A.AK52.AKQJ A63.87.QJT7.T852 | 4H-X-P-4S
475   E  4H-E                    832.75.AK3.AJ742 Q5.AQJT642.92.85 AK97.98.QT64.KQ9 JT64.K3.J875.T63 | 3H-X-4H
476   E  3N-N                    AJ2.AT63.KJ5.JT8 KQT7654.7.32.Q74 93.QJ52.AT4.AK62 8.K984.Q9876.953 | 3S-X-P-3N
477   E  4C-N                    T6.J2.KQ74.J8432 AQJ8752.T.632.Q6 K4.A853.A98.A975 93.KQ9764.JT5.KT | 3S-X-P-4C
478   E  4H-E                    KJ2.Q6.Q873.A862 63.AKT98732.52.4 AQ74.J5.AT4.K975 T985.4.KJ96.QJT3 | 4H
479   E  4H-E                    AQ3.43.A4.Q96542 2.AKT9875.J876.8 KJ65.62.QT3.AKJ3 T9874.QJ.K952.T7 | 4H
480   E  3HX-E                   AT.J972.962.Q987 4.AKT8643.753.43 K762.Q5.AQ4.AKJT QJ9853..KJT8.652 | 3H-X
481   E  3D-N                    QT6.A8.KQT85.J52 82.T9.J2.AKT8743 AJ53.KQ62.A43.96 K974.J7543.976.Q | 3C-X-P-3D
482   E  3H-S                    T4.K83.K865.QT92 76.QT4.AQ97432.5 AKQ8.AJ972..K876 J9532.65.JT.AJ43 | 3D-3H
483   E  3N-S                    95.AKJ762.Q83.95 764..JT2.AKJT742 AQJ2.3.AK75.Q863 KT83.QT9854.964. | 3C-P-P-3H-P-3N
484   E  4S-N                    AJ964.864.J96.98 Q.95.AKT75432.T5 K853.AQJ3.Q.AQJ6 T72.KT72.8.K7432 | 4D-X-P-4S
485   E  4S-E                    JT4.K32.JT98.Q87 AQ76532.87.3.K65 8.AQJ6.A762.AT94 K9.T954.KQ54.J32 | 3S-X-4S
486   E  4D-E                    T.KQJ97542.4.T43 6.83.AQJT8652.Q9 AQ52.AT.K73.AKJ6 KJ98743.6.9.8752 | 4D
487   E  4C-N                    54.KT2.AQ62.A752 AKJT986.863.8.J9 Q7.AQ97.KJ5.KT83 32.J54.T9743.Q64 | 3S-X-P-4C
488   E  5S-N                    AKT863.6.93.AJ85 Q72.J.KQJT872.T6 J94.AKQ9.A6.KQ73 5.T875432.54.942 | 3D-3N-5D-5S
489   E  4S-E                    63.A965.KT754.A7 AQT98754..J9.T95 KJ.KQJT.AQ62.K84 2.87432.83.QJ632 | 4S
490   E  3N-S                    752.Q965.9.AT654 J3.2.AKT7542.J92 AQT8.AJT8.QJ8.KQ K964.K743.63.873 | 3D-3N
491   E  4S-N                    KJ9764.6.KT8.T96 T8.AK98752.72.J5 AQ3.QJT4.AQ63.AQ 52.3.J954.K87432 | 3H-3N-P-4S
492   E  3N-N                    A7.K5.A763.QT874 KQT8632.JT.K2.63 J9.A974.Q85.AKJ2 54.Q8632.JT94.95 | 3S-X-P-3N
493   E  3N-S                    QJ954.AK9.Q653.5 T2.63.98.AKJ9763 K.QJ54.AKJ7.Q842 A8763.T872.T42.T | 3C-P-P-3S-P-3N
494   E  4D-E                    K832.KT954.98.93 Q7.7.KQT76432.54 A6.A632.AJ5.AQT6 JT954.QJ8..KJ872 | 4D
495   E  4S-N                    KT854.QJ76.52.76 7.943.AKQT8743.4 AQ6.AT85.J9.AKQ8 J932.K2.6.JT9532 | 4D-X-P-4S
496   E  4D-N                    K53.J3.KJT83.KJ4 964.AK87642.5.95 AJ8.QT.AQ72.AQ63 QT72.95.964.T872 | 3H-X-P-4D
497   E  3H-S                    JT95.K2.A54.J765 4.53.K86.KQT8432 AQ86.AQJ76.QJT3. K732.T984.972.A9 | 3C-3H
498   E  5C-N                    AJ8.Q7.AQ7.JT832 KQT7652.85.4.Q74 3.AKJ3.K953.K965 94.T9642.JT862.A | 3S-X-4S-5C
499   E  7S-N                    A753.64.KJ2.AJ42 J6.J7.86.KQ97653 KQT4.AK93.AQ753. 982.QT852.T94.T8 | P-1D-P-1S-P-4C=1=-P-4H-P-4S-P-4N-P-5C=2=-P-5D-P-5H=3=-P-7S | Splinter | A=0/5 or 3/5 | !S queen and !H king
500   E  4H-S                    A76.K74.KQT54.84 T85.T.6.AKQT7632 QJ92.AQ96.A92.J9 K43.J8532.J873.5 | 4C-P-P-X-P-4H

             -- Sorted Summary of Bidding Sequences --

    2  3C
    1  3C-3D
    1  3C-3D-P-3H-P-3S-P-4H
    1  3C-3D-P-4D-P-5D
    3  3C-3H
    1  3C-3H-P-3N
    1  3C-3H-P-4N-P-5C=1=-P-5H-P-6H | A=0/5 or 3/5
    8  3C-3N
    2  3C-3N-P-4H
    1  3C-3N-P-4N-P-6N
    1  3C-3N-P-4S
    2  3C-3S
    1  3C-3S-P-3N
    1  3C-3S-P-4S
    1  3C-P-4C-4H-P-4N-P-5S=1=-P-7H | A=2/5 or 5/5, Q(H)=1
    1  3C-P-P-3H-P-3N
    1  3C-P-P-3S-P-3N
    1  3C-P-P-X
   11  3C-X
    2  3C-X-4C-5D
    1  3C-X-4C-P-P-X
    5  3C-X-4C-X
    4  3C-X-P-3D
    2  3C-X-P-3D-P-4D
    1  3C-X-P-3D-P-4D-P-5D
    1  3C-X-P-3H
    4  3C-X-P-3H-P-4H
    1  3C-X-P-3H-P-4H-X
    6  3C-X-P-3N
    1  3C-X-P-3N-P-4N-P-6N
    3  3C-X-P-3S-P-4S
    1  3C-X-P-6D
    2  3D
    3  3D-3H
    1  3D-3H-5D-X
    1  3D-3H-P-3N
    1  3D-3H-P-3S-P-3N
    2  3D-3H-P-4H
   19  3D-3N
    1  3D-3N-5D-5S
    1  3D-3N-P-4H
    4  3D-3N-P-4S
    1  3D-3N-P-6S
    1  3D-P-4D
    1  3D-P-P-3H
    1  3D-P-P-3H-P-4H
    1  3D-P-P-4H-P-4N-P-5D=1=-P-5H | A=1/5 or 4/5
   22  3D-X
    3  3D-X-4D-4H
    1  3D-X-4D-P-P-4S
    3  3D-X-4D-P-P-X
    2  3D-X-4D-P-P-X-P-4H
    1  3D-X-4D-P-P-X-P-5C
    1  3D-X-4D-P-P-X-P-6C
    6  3D-X-4D-X
    5  3D-X-P-3H
    2  3D-X-P-3N
    2  3D-X-P-3S
    1  3D-X-P-3S-P-4D=1=-P-4N-P-5C=2=-P-5S-P-6S | Limit raise or better in !S | A=0/5 or 3/5
    3  3D-X-P-3S-P-4S
    4  3D-X-P-4C
    1  3D-X-P-4H
    1  3D-X-P-4H-P-4N-P-5C=1=-P-5H | A=0/5 or 3/5
    3  3D-X-P-4S
    1  3D-X-P-6H
    7  3H
   16  3H-3N
    2  3H-3N-P-4S
    1  3H-3S
    1  3H-3S-P-3N
    2  3H-3S-P-4S
   13  3H-X
    9  3H-X-4H
    1  3H-X-4H-4S
    1  3H-X-4H-5C
    1  3H-X-4H-6C
    3  3H-X-4H-P-P-X
    1  3H-X-4H-P-P-X-P-5D
    1  3H-X-4H-P-P-X-P-5D-X
    4  3H-X-P-3N
    4  3H-X-P-3S
    4  3H-X-P-3S-P-4S
    3  3H-X-P-4C
    2  3H-X-P-4D
    5  3H-X-P-4S
    1  3H-X-P-4S-P-4N-P-5D=1=-P-6S | A=1/5 or 4/5
    1  3H-X-P-5C
    2  3H-X-P-5D
    2  3S
   11  3S-3N
    3  3S-3N-P-4H
    1  3S-3N-P-4N-P-6N
    2  3S-P-4S
    1  3S-P-4S-P-P-X
    1  3S-P-P-4C-P-4N-P-5D=1=-P-5H-P-6C=2= | A=1/5 or 4/5 | No !C queen
   15  3S-X
    5  3S-X-4S
    1  3S-X-4S-5C
    1  3S-X-4S-6H
    3  3S-X-4S-P-P-X
    1  3S-X-4S-P-P-X-P-5H
   10  3S-X-P-3N
   12  3S-X-P-4C
    1  3S-X-P-4C-P-P-X
    5  3S-X-P-4D
   15  3S-X-P-4H
    3  3S-X-P-5D
    1  4C
    2  4C-4H
    1  4C-4S-P-4N-P-5H=1=-P-5S | A=2/5 or 5/5, Q(S)=0
    2  4C-P-P-4D-P-5D
    1  4C-P-P-X-P-4H
    2  4C-X
    3  4C-X-P-4D
    1  4C-X-P-4H
    1  4C-X-P-4S
    3  4D
    2  4D-4H
    1  4D-5C
    1  4D-P-P-X
    8  4D-X
    4  4D-X-P-4H
    5  4D-X-P-4S
    3  4D-X-P-5C
    1  4D-X-P-6C
   11  4H
    2  4H-4S
   10  4H-X
    4  4H-X-P-4S
    1  4H-X-P-4S-5H
    5  4H-X-P-5C
    7  4H-X-P-5D
    1  4H-X-P-6D
    1  4H-X-P-6S
   23  4S
    2  4S-5C
    1  4S-5D
    2  4S-5H
    1  4S-5H-P-5N
    1  4S-P-P-5D
    4  4S-P-P-X
   12  4S-X
    1  4S-X-P-5H-P-6H
    4  5C
    1  5C-X
    3  5D
    7  5D-X
    1  P-1D-P-1S-P-4C=1=-P-4H-P-4S-P-4N-P-5C=2=-P-5D-P-5H=3=-P-7S | Splinter | A=0/5 or 3/5 | !S queen and !H king

   -- Sorted Summary of Notes (the first character is forced to upper case) --

    1  !S queen and !H king
    4  A=0/5 or 3/5
    3  A=1/5 or 4/5
    1  A=2/5 or 5/5, Q(H)=1
    1  A=2/5 or 5/5, Q(S)=0
    1  Limit raise or better in !S
    1  No !C queen
    1  Splinter
