../bba/Responsive_Double_after_Overcall.pbn

                        -- Sorted by Board Number --
brd# dlr contract score  par     north            east             south            west             | auction...   | notes
---- --- -------- -----  ------  ---------------- ---------------- ---------------- ---------------- | ------------------------- 
326   W  2S-S                    J83.KT975.A8.KT5 92.83.K543.QJ973 AQT6.Q6.976.A862 K754.AJ42.QJT2.4 | 1D-1H-P-1S-P-1N-P-2H-P-2S
327   W  2S-N                    Q9743.86.KJT.KJ4 K86.K74.8653.T83 J5.Q53.A742.A962 AT2.AJT92.Q9.Q75 | 1H-1S-2H-X-P-2S
328   W  2S-N                    Q74.A8754.T5.A52 J8.J6.98632.KQ83 A653.T9.KQ74.J96 KT92.KQ32.AJ.T74 | 1C-1H-2C-X-P-2S
329   W  2H-W                    K9865.A8.Q7.KJ84 J3.KT5.T964.Q765 T7.J42.KJ53.AT92 AQ42.Q9763.A82.3 | 1H-1S-2H
330   W  1N-N                    QT.J9875.A76.A43 J96.63.T543.KQT8 A532.42.KQ92.J75 K874.AKQT.J8.962 | 1C-1H-P-1S-P-1N
331   W  1N-N                    A53.JT642.AQ6.94 T62.753.J92.KQ82 QJ74.K.KT84.JT63 K98.AQ98.753.A75 | 1C-1H-P-1S-P-1N
332   W  1H-S                    Q854.Q93.T.AKJT8 92.84.KQ86.Q7653 AJT3.KT72.J74.92 K76.AJ65.A9532.4 | 1D-X-P-1H
333   W  2S-N                    J84.KJ852.A7.Q96 532.Q96.KQ63.T54 AQ97.74.984.KJ73 KT6.AT3.JT52.A82 | 1D-1H-2D-X-P-2S
334   W  3S-W                    9.T65.KJ63.AQT85 A63.J84.Q72.J973 872.AK97.A854.62 KQJT54.Q32.T9.K4 | 1S-X-2S-P-P-X-P-3H-3S
335   W  2D-W                    8432.AQT75.54.A6 6.J42.QJ32.QJ942 QJT7.8.KT97.K853 AK95.K963.A86.T7 | 1D-1H-2D
336   W  2C-W                    AKJ53.J2.982.Q52 T64.Q54.Q63.KJ87 97.A876.AJT7.643 Q82.KT93.K54.AT9 | 1C-1S-2C
337   W  3D-N                    AQ973.85.A642.87 JT52.Q96.83.AT94 K6.J73.KT75.KQ52 84.AKT42.QJ9.J63 | 1H-1S-2H-X-P-3D
338   W  2S-N                    A642.94.K4.AQ652 T753.KQ8.T876.J8 KQJ8.T53.A953.74 9.AJ762.QJ2.KT93 | 1H-2C-2H-X-P-2S
339   W  3H-N                    AQ763.KJ72.63.85 J4.543.Q875.A643 K2.AT96.KJT4.T72 T985.Q8.A92.KQJ9 | 1C-1S-2C-X-P-2H-P-2S-P-3H
340   W  2S-W                    T3.T4.AKQ94.Q972 A84.Q62.J8752.63 K96.A985.63.AT54 QJ752.KJ73.T.KJ8 | 1S-P-2S
341   W  2S-W                    85.T7.A753.AQJ95 A96.J84.T82.K863 T72.AQ53.QJ64.T2 KQJ43.K962.K9.74 | 1S-P-2S
342   W  3H-W                    KT84.3.A93.AQT83 J2.K75.QT8754.74 A753.J62.KJ62.52 Q96.AQT984..KJ96 | 1H-X-2H-P-P-X-P-2S-3H
343   W  2H-W                    AQ743.84.AT.K943 T95.AQJ.874.T652 86.953.K962.AQ87 KJ2.KT762.QJ53.J | 1H-1S-2H
344   W  3SX-W                   2.T54.AQT32.KQ93 K63.K72.985.J852 A85.QJ93.64.AT64 QJT974.A86.KJ7.7 | 1S-X-2S-2N-3S-P-P-X
345   W  2H-W                    AKT85.Q2.J2.QT84 J7642.AK4.754.93 93.973.A963.AJ72 Q.JT865.KQT8.K65 | 1H-1S-2H
346   W  5HX-S                   8.KJ9763.AK632.5 Q95.54.Q854.A874 KT3.AT82.97.K963 AJ7642.Q.JT.QJT2 | 1S-2S=1=-X-3H-3S-P-P-4H-4S-5H-X | Michaels Cuebid
347   W  3HX-S                   87.A97.763.AKT65 KJ4.J532.QJ9.972 953.KQT6.AT42.J4 AQT62.84.K85.Q83 | 1S-P-2S-P-P-X-P-3H-P-P-X
348   W  3S-W                    9.J43.AKJT7.Q753 QT8.QT972.Q62.84 J72.A865.83.AJ92 AK6543.K.954.KT6 | 1S-X-2S-P-P-X-P-3H-3S
349   W  2H-W                    Q752.6.AK653.T76 K4.Q53.QJT742.32 A863.AJ9.98.K954 JT9.KT8742..AQJ8 | 1H-P-2H
350   W  3S-N                    AJ95.62.J7.AK954 T762.KJ5.Q9.T873 K843.T97.AKT4.62 Q.AQ843.86532.QJ | 1H-2C-2H-X-P-3S
351   W  2C-N                    JT2.KQ982.3.AQT5 654.54.AJ95.J932 KQ93.T7.Q76.K764 A87.AJ63.KT842.8 | 1D-1H-P-1S-P-2C
352   W  2HX-W                   6432.7.AQ864.QJ5 T9.Q95.T752.A763 AQJ7.J832.3.K842 K85.AKT64.KJ9.T9 | 1H-P-2H-P-P-X
353   W  3C-S                    AJ872.J.K52.A987 Q954.Q72.QT76.T4 T.8543.AJ84.KJ53 K63.AKT96.93.Q62 | 1H-1S-2H-P-P-X-P-3C
354   W  1N-N                    962.93.AJT43.AK3 A85.AT2.975.9654 KQJT.874.82.QJ72 743.KQJ65.KQ6.T8 | P-1D-P-1S-P-1N
355   W  4C-N                    AQ543.T9.A9.6542 J97.Q63.JT84.QJ9 T8.872.K763.AKT7 K62.AKJ54.Q52.83 | 1H-1S-2H-X-P-3C-P-P-3H-4C
356   W  2H-W                    QJ63.J2.AK872.T3 T5.QT8.JT5.KQ752 A984.743.93.AJ96 K72.AK965.Q64.84 | 1H-P-2H
357   W  3H-W                    74.52.AJT8.AKT87 AT986.K87.73.632 KJ32.T43.K964.Q4 Q5.AQJ96.Q52.J95 | 1H-2C-2H-X-P-3D-P-P-3H
358   W  3D-N                    K86.J9763.AQT8.9 T95.A52.542.KJ42 AQ42.84.KJ96.853 J73.KQT.73.AQT76 | 1C-1H-2C-X-P-2S-P-P-3C-3D
359   W  3S-N                    AJ84.QJ765.Q64.6 976.K82.975.KJT8 K532.93.AT32.A92 QT.AT4.KJ8.Q7543 | 1C-1H-2C-X-P-2S-P-P-3C-3S
360   W  3H-W                    73.95.AQ764.A972 J9865.AT2.J83.63 KQT2.Q87.92.QJ84 A4.KJ643.KT5.KT5 | 1H-P-2H-P-P-3D-3H
361   W  3H-N                    KQ632.7654.K5.KJ T5.J.AQ97.T97632 J8.KQ82.T82.A854 A974.AT93.J643.Q | 1D-1S-2D-X-P-3H
362   W  3S-N                    Q854.A642.AJ542. 32.K85.T976.AT72 KJT7.QJT3.8.QJ65 A96.97.KQ3.K9843 | 1C-1D-2C-X-P-3S
363   W  2N-S                    974.7.AQ982.AT85 J63.Q93.KJT54.72 AQ82.JT52.6.KJ93 KT5.AK864.73.Q64 | 1H-X-2H-2N
364   W  2H-N                    K3.A982.QJ832.T9 T98.J75.K94.A642 A765.KQT3.T5.J53 QJ42.64.A76.KQ87 | 1C-1D-2C-X-P-2H
365   W  3CX-N                   AT842.6.K83.K432 KJ76.Q74.754.875 9.JT85.QJT9.AJT6 Q53.AK932.A62.Q9 | 1N-2S=1=-P-2N-P-3C-X | Cappelletti, 5M-4m
366   W  2H-N                    A42.K9873.J7.Q53 86.JT2.KQ95.T842 QJ73.64.A42.AJ76 KT95.AQ5.T863.K9 | 1D-1H-P-1S-P-1N-P-2H
367   W  2S-W                    T8.JT65.K3.AK874 Q64.2.Q984.Q9652 A93.K984.AJ65.T3 KJ752.AQ73.T72.J | 1S-P-2S
368   W  2S-W                    73.QT64.J4.AK753 K65.J2.K872.T986 A92.K983.A963.42 QJT84.A75.QT5.QJ | 1S-P-2S
369   W  3H-W                    AKQ65.K6.T86.976 J984.QT9.92.KT83 73.754.KJ73.AJ52 T2.AJ832.AQ54.Q4 | 1H-1S-2H-P-P-X-P-2S-3H
370   W  2SX-W                   2.K86.KJT43.KT74 KJ8.Q432.Q875.62 Q653.AT97.2.A953 AT974.J5.A96.QJ8 | 1S-X-2S-P-P-X
371   W  3D-N                    83.A732.QJT95.KT KQ5.K65.843.8432 A64.QJ94.72.A765 JT972.T8.AK6.QJ9 | 1S-P-2S-P-P-3D
372   W  3H-W                    QJT42.9.AK64.985 975.Q75.T85.KJ42 A3.J86.QJ32.AT63 K86.AKT432.97.Q7 | 1H-1S-2H-X-P-2S-P-P-3H
373   W  3S-W                    3.J943.KQT92.A65 Q42.T862.AJ54.J8 KT9.KQ75.76.KT43 AJ8765.A.83.Q972 | 1S-X-2S-2N-3S
374   W  3D-N                    K7.8542.AKT85.62 Q52.JT.J432.KJ94 943.KQ76.Q6.A853 AJT86.A93.97.QT7 | 1S-P-2S-P-P-3D
375   W  2S-N                    KQJT7.A4.T63.865 643.KQ9.J95.J432 95.J73.KQ82.KQT7 A82.T8652.A74.A9 | 1H-1S-2H-X-P-2S
376   W  5C-S                    4.2.AKT94.K96532 Q82.QT875.QJ76.T A93.KJ96.52.QJ87 KJT765.A43.83.A4 | 1S-2N=1=-P-3C-P-P-3S-4C-4S-5C | Unusual 2NT
377   W  4H-N                    .JT5432.85.KQJT4 KJ9.96.KT.876532 A7654.KQ87.AQ94. QT832.A.J7632.A9 | 1S-2S=1=-X-4C=2=-P-4H | Michaels Cuebid | Splinter
378   W  1N-E                    Q9654.AQ4.T5.QJ2 KJ7.T53.KJ97.T65 T2.KJ87.Q32.K974 A83.962.A864.A83 | 1D-1S-1N
379   W  1N-W                    T43.AKQ42.875.J4 765.T63.JT4.KQT3 QJ92.87.AQ32.976 AK8.J95.K96.A852 | 1N
380   W  3HX-W                   AQ732.5.T32.KJ97 KJT6.Q84.Q7.T863 94.732.AK94.A542 85.AKJT96.J865.Q | 1H-1S-2H-X-P-3C-3H-X
381   W  1H-S                    Q987.K63.5.KQT53 J3.JT.AJ96.98762 KT65.A854.Q73.J4 A42.Q972.KT842.A | 1D-X-P-1H
382   W  1N-E                    965.KQ52.KQJ92.6 T8.T83.AT75.A943 K432.AJ94.84.QT8 AQJ7.76.63.KJ752 | 1C-1D-1N
383   W  2S-W                    53.QJ3.832.AK764 QJ9.652.J74.QT95 A62.KT87.AT65.32 KT874.A94.KQ9.J8 | 1S-P-2S
384   W  2C-W                    AQ.QJT98.753.K63 754.K6.T982.AT75 KT32.43.AQ64.982 J986.A752.KJ.QJ4 | 1C-1H-2C
385   W  3D-N                    J6.64.Q876.AKQT7 K98.K92.T3.98432 A542.Q53.K542.65 QT73.AJT87.AJ9.J | 1H-2C-2H-X-P-3D
386   W  3S-N                    A985.J9.AJ865.43 Q73.653.932.AT86 KJT4.KT84.Q4.KJ5 62.AQ72.KT7.Q972 | P-P-P-1C-P-1D-P-1H-P-1S-P-2S-P-3S
387   W  2S-N                    Q865.93.AKJ32.J3 732.Q72.T96.A985 KT94.AJT5.87.QT4 AJ.K864.Q54.K762 | 1C-1D-P-1H-P-1S-P-2S
388   W  3H-W                    J65.3.AQ632.AJ42 T73.AJ7.KT954.76 KQ94.8652.J.KT83 A82.KQT94.87.Q95 | 1H-X-2H-P-P-X-P-2S-P-P-3H
389   W  4C-N                    98.K8.AQJ85.QT52 QT4.QT975.T93.K9 J53.AJ62.62.A864 AK762.43.K74.J73 | 1S-2D-2S-X-P-3C-P-3D-P-4C
390   W  2S-N                    AKT82.76.K84.T84 97.KJ4.JT53.J972 65.Q83.A962.AQ63 QJ43.AT952.Q7.K5 | 1H-1S-2H-X-P-2S
391   W  2S-W                    T8.85.QJT6.AQ942 AJ3.943.84.JT853 762.KT72.A953.K6 KQ954.AQJ6.K72.7 | 1S-P-2S
392   W  3DX-N                   QT72.T7.KQ742.K7 AJ9.Q82.53.98643 K864.J63.J8.AJ52 53.AK954.AT96.QT | 1H-P-2H-P-P-3D-P-P-X
393   W  3H-W                    A9854.73.KT6.KT5 Q632.K92.542.Q42 T7.865.AJ98.A986 KJ.AQJT4.Q73.J73 | 1H-1S-2H-P-P-X-P-2S-3H
394   W  1N-S                    KQJ52.632.A9.982 874.J75.K752.Q73 63.KQ84.Q84.KJT5 AT9.AT9.JT63.A64 | 1D-1S-P-1N
395   W  2H-W                    J84.KQ.Q76.KQ963 K32.A65.T9532.72 AT95.T94.KJ84.J8 Q76.J8732.A.AT54 | 1H-X-2H
396   W  1H-S                    QJ95.K94.5.AQJ63 64.T53.QJ92.KT97 AT82.QJ76.KT6.54 K73.A82.A8743.82 | 1D-X-P-1H
397   W  2S-N                    Q94.AT954.J9.KJ9 J3.Q7.K873.QT874 AT65.63.Q52.A532 K872.KJ82.AT64.6 | 1D-1H-2D-X-P-2S
398   W  3C-N                    AT842..AQ94.A964 Q765.KJ6.65.T752 .Q9743.K872.KJ83 KJ93.AT852.JT3.Q | 1H-1S-2H-P-P-3C
399   W  5DX-W                   K9765.AQ6532.J.6 QJ4.T4.KT54.JT74 T2.KJ87.862.KQ98 A83.9.AQ973.A532 | 1D-2D=1=-X-4H-5D-P-P-X | Michaels Cuebid
400   W  3H-W                    JT54.7.K53.KQT43 872.Q93.T98.A962 KQ96.K84.A762.75 A3.AJT652.QJ4.J8 | 1H-P-2H-P-P-X-P-2S-3H
401   W  2S-S                    KJ98.4.952.KQT96 T32.Q53.74.AJ543 A765.T986.AKQT.2 Q4.AKJ72.J863.87 | 1H-P-2H-P-P-X-P-2S
402   W  3C-W                    K9852.AT9.KJ9.64 T64.62.T742.AQJ7 73.K853.AQ86.T83 AQJ.QJ74.53.K952 | 1C-1S-2C-P-P-X-P-2H-3C
403   W  2H-N                    T93.AQ4.KQ653.74 K75.962.842.A965 QJ62.KT85.J9.QJT A84.J73.AT7.K832 | 1C-1D-2C-X-P-2H
404   W  1N-W                    QJ73.82.74.AQ964 85.JT6.AQT6.8752 K642.KQ54.932.JT AT9.A973.KJ85.K3 | 1N
405   W  2DX-W                   J63.Q743.2.AQJ85 K9.T52.AT93.T942 A874.AJ86.J875.7 QT52.K9.KQ64.K63 | 1D-X-P-1H-1S-P-2D-X
406   W  2S-S                    A732.JT952..AJ62 J5.743.KQ64.T973 KT86.8.AT93.K854 Q94.AKQ6.J8752.Q | 1D-1H-P-1S-P-2S
407   W  2H-W                    Q984.T8.A8.KQT95 J3.Q43.9652.AJ82 AKT5.762.QJT7.43 762.AKJ95.K43.76 | 1H-P-2H
408   W  1S-N                    AQ985.QT3.A87.52 JT.62.K962.QT943 K2.K987.T54.A876 7643.AJ54.QJ3.KJ | 1D-1S
409   W  3C-W                    QJT.653.QJ543.A6 83.K94.T876.KJ85 A652.QJT7.K2.974 K974.A82.A9.QT32 | 1C-1D-2C-X-P-2H-P-P-3C
410   W  2H-W                    KQT64.87.Q986.A3 J985.KJT.J32.Q94 32.Q54.KT54.KJ62 A7.A9632.A7.T875 | 1H-1S-2H
411   W  3S-W                    54.KQ3.T72.AQ984 AQ3.T76.84.JT765 K62.A952.KJ93.32 JT987.J84.AQ65.K | 1S-P-2S-P-P-X-P-3H-P-P-3S
412   W  4DX-W                   AT62.QJT85..AQ53 875.742.AQ64.T96 KJ94.9.J872.KJ72 Q3.AK63.KT953.84 | 1D-1H-P-1S-P-2D=1=-X-P-P-2S-P-P-3D-3S-P-P-4D-P-P-X | Limit raise or better in !S
413   W  3H-W                    KJ965.8.AQ97.976 743.QJ7.JT86.Q53 T2.K53.K532.A842 AQ8.AT9642.4.KJT | 1H-1S-2H-X-3D=1=-P-3H | Two way game tries
414   W  3C-N                    Q987.T3.AJ.KJT53 T2.A87.QT653.962 A543.J62.K984.Q4 KJ6.KQ954.72.A87 | 1H-P-2H-P-P-3C
415   W  2C-W                    QJT83.A3.A65.862 K94.764.873.AJ54 72.QJT8.QJ92.KT9 A65.K952.KT4.Q73 | 1C-1S-2C
416   W  3S-W                    9.K82.JT63.KQ942 Q64.653.A752.J85 KJ8.AQ94.K984.73 AT7532.JT7.Q.AT6 | 1S-P-2S-P-P-X-P-3H-3S
417   W  3S-W                    8.J984.952.AKQJ8 AJ5.K653.86.T763 K42.AT72.QJ43.42 QT9763.Q.AKT7.95 | 1S-X-2S-P-P-X-P-3H-3S
418   W  3D-N                    82.K5.AJ75.KQ853 AT3.9742.QT.9742 Q76.QJT6.K432.JT KJ954.A83.986.A6 | 1S-2C-2S-X-P-3D
419   W  3S-N                    KQJ9.AT643.543.3 876.J92.QJ6.A952 A542.75.AT92.Q74 T3.KQ8.K87.KJT86 | 1C-1H-2C-X-P-2S-P-P-3C-3S
420   W  2S-N                    QJ96.QJ6.A8765.9 T2.872.QJT3.AT53 K843.K953.K.Q764 A75.AT4.942.KJ82 | 1C-1D-P-1H-P-1S-P-2C=1=-P-2S | Limit raise or better in !S
421   W  2H-W                    KT82.Q.863.AQ864 J53.KJ5.J975.532 AQ76.962.KQT2.JT 94.AT8743.A4.K97 | 1H-P-2H
422   W  3D-N                    84.9854.AQJ65.A3 K75.JT2.982.Q972 632.KQ63.KT.KT64 AQJT9.A7.743.J85 | 1S-P-2S-P-P-3D
423   W  3H-W                    A9542.6.K752.K73 KT7.Q95.J93.9842 86.JT8.AQ86.AT65 QJ3.AK7432.T4.QJ | 1H-1S-2H-X-P-3D-P-P-3H
424   W  3D-W                    KQ875.J52.J3.QJ3 T92.94.K864.A642 J3.KQ83.Q92.KT95 A64.AT76.AT75.87 | 1D-1S-2D-X-P-2H-P-2S-3D
425   W  3H-W                    T93.T2.AKT97.QJ8 QJ8.A84.J6542.93 A642.Q73.83.KT74 K75.KJ965.Q.A652 | 1H-P-2H-P-P-X-P-2S-3H
426   W  1N-E                    K87.QT.T76.KQJ43 Q3.J72.K842.8762 AT42.K543.J93.AT J965.A986.AQ5.95 | 1D-P-1N
427   W  1N-W                    Q654.3.976.AK865 92.A86.QT85.J974 AJ87.T942.A432.T KT3.KQJ75.KJ.Q32 | 1N
428   W  3S-S                    KT73.3.976.AQJ82 Q865.Q94.K85.653 AJ92.A65.QJ43.T7 4.KJT872.AT2.K94 | 1H-X-2H-2N-3H-P-P-3S
429   W  3S-N                    QJ982.J3.Q963.A7 743.K42.842.QJ84 A6.T76.AJT5.KT96 KT5.AQ985.K7.532 | 1H-1S-2H-X-P-3D-P-3S
430   W  3HX-W                   AK743.T5.A72.975 Q982.K94.KT3.T32 J5.QJ7.QJ65.QJ86 T6.A8632.984.AK4 | 1H-1S-2H-X-P-3C-3H-P-P-X
431   W  1N-E                    Q3.QJ86.QT.AQ872 JT9.92.AJ86.J543 K752.K754.753.K9 A864.AT3.K942.T6 | 1D-P-1N
432   W  3C-N                    A9.93.J972.AQT63 QJ743.K54.T4.975 KT86.T87.AQ65.84 52.AQJ62.K83.KJ2 | 1H-P-2H-P-P-3C
433   W  1S-N                    QJT96.AT4.84.QJ4 74.92.QJ75.KT872 A5.QJ75.T62.A953 K832.K863.AK93.6 | 1D-1S
434   W  1S-N                    KQT97.A65.J8.Q54 82.J93.7532.AJ32 64.K874.AQT9.T87 AJ53.QT2.K64.K96 | 1C-1S
435   W  2S-S                    J643.AKT62.53.Q3 2.Q73.K862.JT962 KQ87.84.JT4.AK75 AT95.J95.AQ97.84 | 1D-1H-P-1S-P-2S
436   W  3C-W                    984.KJ853.AQ63.5 532.964.T92.AK64 KQJ7.T2.K754.T97 AT6.AQ7.J8.QJ832 | 1C-1H-2C-P-3C
437   W  3C-N                    KT963.Q5.A7.Q972 J8754.K76.Q652.8 Q2.843.KJT4.AJT6 A.AJT92.983.K543 | 1H-1S-2H-X-P-3C
438   W  3DX-N                   AK.32.QJT62.8542 Q97.JT9875.3.K93 632.AQ64.84.AT76 JT854.K.AK975.QJ | 1S-P-2S-P-P-3D-P-P-X
439   W  3C-N                    AK986.JT.84.KJT7 Q32.Q32.752.Q965 T4.975.AQT9.A842 J75.AK864.KJ63.3 | 1H-1S-2H-X-P-3C
440   W  2H-N                    Q3.QJ532.A76.J94 987.K9.J954.AT86 KJ54.84.KT83.K53 AT62.AT76.Q2.Q72 | 1C-1H-2C-X-P-2H
441   W  2S-N                    KQ832.J2.A83.742 JT64.K83.KT942.6 A9.974.QJ75.K985 75.AQT65.6.AQJT3 | 1H-1S-2H-X-P-2S
442   W  1N-E                    Q632.84.J4.AK963 T5.762.KQT2.QJT5 AK98.K953.975.74 J74.AQJT.A863.82 | 1D-P-1N
443   W  3N-N                    A2.J73.T73.AKJ94 Q87.T82.K86.QT85 J95.K954.AJ54.72 KT643.AQ6.Q92.63 | 1S-2C-2S-X-P-2N-P-3N
444   W  3SX-W                   2.QT95.AKQ98.876 K53.64.7654.QJ93 874.AJ73.T2.AK52 AQJT96.K82.J3.T4 | 1S-X-2S-3H-3S-P-P-X
445   W  3H-W                    KQ87.5.Q86.AQJ64 T5.QJT.T752.K952 AJ92.963.A943.T7 643.AK8742.KJ.83 | 1H-X-2H-P-P-X-P-2S-3H
446   W  3H-W                    K983.65.64.KQJT5 J642.K84.Q983.42 AQ75.JT2.AJ75.86 T.AQ973.KT2.A973 | 1H-P-2H-P-P-3C-P-P-3H
447   W  1S-N                    AQT76.K5.J2.J752 K94.932.K943.843 53.QJ76.T65.AQT9 J82.AT84.AQ87.K6 | 1D-1S
448   W  3D-N                    T762.AK874.KQ98. A43.93.T752.KJ83 KQ98.52.A643.962 J5.QJT6.J.AQT754 | 1C-1H-2C-P-P-2D-P-P-3C-P-P-3D
449   W  3H-W                    964.4.AQ954.QJT5 T83.QT7.J2.A9842 KQ75.A832.7.K763 AJ2.KJ965.KT863. | 1H-P-2H-P-P-X-P-2S-3H
450   W  3D-N                    A7632.Q.A543.975 T84.A42.QT86.JT2 K.J763.KJ72.K843 QJ95.KT985.9.AQ6 | 1H-1S-2H-X-P-3D
451   W  2N-S                    Q753.7.AKJ43.876 J6.Q62.85.KQ9542 K942.K984.2.AJT3 AT8.AJT53.QT976. | 1H-X-2H-2N
452   W  2S-N                    Q652.KQJ72.K6.94 74.964.Q975.AJT7 AJT3.85.AJ32.865 K98.AT3.T84.KQ32 | 1C-1H-2C-X-P-2S
453   W  2S-W                    98.8764.AQ764.AJ K63.A532.J852.T8 T72.KQJ9.93.K652 AQJ54.T.KT.Q9743 | 1S-P-2S
454   W  3D-N                    T6.QJ5.QT4.AK532 AQ3.T96.987.T964 975.A742.KJ52.J7 KJ842.K83.A63.Q8 | 1S-2C-2S-X-P-3D
455   W  3S-N                    K873.KJ.72.AK654 QJT.Q94.8543.J92 A964.853.QJT6.Q8 52.AT762.AK9.T73 | 1H-2C-2H-X-P-3S
456   W  3H-W                    Q864.9.642.AK765 J95.AJ8.J73.J984 K732.KT72.KT98.T AT.Q6543.AQ5.Q32 | 1H-P-2H-P-P-X-P-2S-3H
457   W  2C-W                    J7.KJT2.AK832.64 983.87.Q765.KQT7 K542.A643.J.J932 AQT6.Q95.T94.A85 | 1C-1D-2C
458   W  2S-N                    AJT76.J7.T3.KQ65 8543.Q98.A654.93 KQ.T64.QJ92.A742 92.AK532.K87.JT8 | 1H-1S-2H-X-P-2S
459   W  2D-W                    QT74.AK982.Q7.62 83.Q53.KT65.Q954 KJ92.T6.J42.KJ83 A65.J74.A983.AT7 | 1D-1H-2D
460   W  4S-W                    .A763.T943.KQ872 K83.84.Q5.JT9654 9754.KJT5.AJ87.3 AQJT62.Q92.K62.A | 1S-P-2S-P-3S-P-4S
461   W  2S-S                    JT76.A.KQJ42.J72 A832.K75.976.T53 K954.T432.T.AK64 Q.QJ986.A853.Q98 | 1H-X-2H-P-P-X-P-2S
462   W  2C-N                    K2.K9732.53.A873 J54.64.KT86.Q542 A983.85.J94.KJ96 QT76.AQJT.AQ72.T | 1D-1H-P-1S-P-2C
463   W  3S-N                    JT875.A3.A75.QT5 K62.Q74.J843.J93 Q3.962.KQ92.A764 A94.KJT85.T6.K82 | 1H-1S-2H-X-P-2N-P-3S
464   W  3S-S                    Q86432.52..AQ985 K7.Q83.QT765.764 AJT5.KT4.K842.J3 9.AJ976.AJ93.KT2 | 1H-2H=1=-X-2S-3H-P-P-3S | Michaels Cuebid
465   W  1N-E                    84.765.KJ7.AQ943 J95.Q8.AT62.J752 KT72.KJ32.Q83.T6 AQ63.AT94.954.K8 | 1D-P-1N
466   W  3C-N                    72.QT754.AT.A632 Q84.982.K875.QJ8 KJ95.K.J432.KT74 AT63.AJ63.Q96.95 | 1D-1H-2D-X-P-3C
467   W  2H-W                    QJ653.64.AK87.96 97.QJ7.T943.K753 K8.952.QJ65.QJ42 AT42.AKT83.2.AT8 | 1H-1S-2H
468   W  2S-W                    86.JT4.KQ543.A32 Q52.Q8632.J.QT87 AT3.A975.T2.K654 KJ974.K.A9876.J9 | 1S-P-2S
469   W  3HX-W                   AQ975.9.KT85.Q74 K863.Q63.J42.J52 4.T875.AQ93.A986 JT2.AKJ42.76.KT3 | 1H-1S-2H-X-P-3D-P-P-3H-P-P-X
470   W  2C-W                    85.K54.AK754.654 QT6.763.832.KQJ3 KJ42.QJT9.Q6.T97 A973.A82.JT9.A82 | 1C-1D-2C
471   W  2H-W                    752.J.KQJT9.KT98 A863.Q92.87543.3 KQJ9.8753.2.AJ65 T4.AKT64.A6.Q742 | 1H-P-2H
472   W  3C-N                    A9842.A4.84.Q762 T65.K96.KT72.JT4 Q7.T75.AJ96.A983 KJ3.QJ832.Q53.K5 | 1H-1S-2H-X-P-3C
473   W  2H-N                    K85.J76.KT743.QJ JT2.T42.Q65.AT64 AQ64.A985.92.932 973.KQ3.AJ8.K875 | 1C-1D-2C-X-P-2H
474   W  2S-N                    AJ87.63.Q3.AQ974 T93.K54.J2.KT532 KQ62.T72.K984.J6 54.AQJ98.AT765.8 | 1H-2C-2H-X-P-2S
475   W  3HX-W                   QT4.86.954.AKJT9 95.KT3.QT86.Q654 AKJ3.975.A732.32 8762.AQJ42.KJ.87 | 1H-P-2H-P-P-X-P-2S-P-P-3H-X
476   W  3H-W                    QJT65.KQ.J73.JT7 A43.A63.95.98643 97.T94.AQ62.KQ52 K82.J8752.KT84.A | 1H-1S-2S=1=-P-3H | Limit raise or better in !H
477   W  2S-W                    94.Q6.AJT42.AT73 QJ6.8732.Q9875.Q A85.KT94.63.K642 KT732.AJ5.K.J985 | 1S-P-2S
478   W  2S-N                    652.AQ632.93.A97 K43.85.J754.KJ42 AJ87.94.KQT6.653 QT9.KJT7.A82.QT8 | 1C-1H-2C-X-P-2S
479   W  1N-E                    Q874.K7.93.KQ753 T2.952.AK65.9862 AJ63.A864.T42.T4 K95.QJT3.QJ87.AJ | 1D-P-1N
480   W  3CX-N                   63.J5.Q982.AKJ84 QT2.Q862.63.QT92 984.AKT7.KT75.65 AKJ75.943.AJ4.73 | 1S-P-2S-P-P-3C-P-P-X
481   W  4S-W                    2.AQ9853.3.QJT63 QT6.T6.J654.A542 J93.K742.AKT9.87 AK8754.J.Q872.K9 | 1S-2S=1=-X-3H-4S | Michaels Cuebid
482   W  2S-S                    QT62.AKQT6.T94.6 J74.987.J85.A987 K953.43.AQ73.T52 A8.J52.K62.KQJ43 | 1C-1H-P-1S-P-2C=1=-P-2S | Limit raise or better in !S
483   W  1H-S                    KJ9.J953.8.AQ864 T85.84.AQT3.JT97 AQ76.K762.762.32 432.AQT.KJ954.K5 | 1D-X-P-1H
484   W  2S-N                    K84.82.AJ8.KQ987 QJ72.K64.542.JT2 AT95.973.KQ73.63 63.AQJT5.T96.A54 | 1H-2C-2H-X-P-2S
485   W  3H-W                    AK932.T7.A74.653 JT64.Q62.Q85.Q94 75.853.KJ32.AJ87 Q8.AKJ94.T96.KT2 | 1H-1S-2H-P-P-X-P-2S-3H
486   W  1N-E                    764.QJ85.AK842.Q J82.42.QJ97.A954 KQT5.AT73.T5.T63 A93.K96.63.KJ872 | 1C-1D-1N
487   W  2D-N                    J9.KQ5.AQJ83.T65 872.962.642.AQ73 A643.AJ73.T9.984 KQT5.T84.K75.KJ2 | 1C-1D-P-1H-1S-X-XX-2D
