../bba/Opps_Takeout_X_We_XX.pbn

                        -- Sorted by Board Number --
brd# dlr contract score  par     north            east             south            west             | auction...   | notes
---- --- -------- -----  ------  ---------------- ---------------- ---------------- ---------------- | ------------------------- 
317   S  3N-S                    86.KJT8.A87.A953 97532.952.J42.64 AKJT4.AQ6.T9.T87 Q.743.KQ653.KQJ2 | 1S-X-XX-P-3N
318   S  4H-S                    AQ753.Q3.J983.J8 T92.JT5.4.Q97542 4.AK97642.QT6.K6 KJ86.8.AK752.AT3 | 1H-X-XX-2C-4H
319   S  4H-S                    62.KQ8762.J9.A76 KT983..QT63.9832 AQJ54.T954.87.KQ 7.AJ3.AK542.JT54 | 1S-X-XX-2C-2H-P-4H
320   S  3C-N                    9752.8.Q9.AKQJ95 J8.T9732.K754.87 A63.AQJ654.T8.32 KQT4.K.AJ632.T64 | 1H-X-XX-2D-2H-P-3C
321   S  4H-S                    AK832.K2.Q962.84 74.654.T843.Q965 Q5.AJT9873.AJ.73 JT96.Q.K75.AKJT2 | 1H-X-XX-2C-4H
322   S  2N-S                    3.AJ84.Q7543.AQ7 J96542.953.92.86 AKQT8.QT.JT.J954 7.K762.AK86.KT32 | 1S-X-XX-P-1N-P-2N
323   S  3N-N                    A5.875.QJ983.AJ4 T8763.T6.T4.T986 QJ942.AKQ2.K65.2 K.J943.A72.KQ753 | 1S-X-XX-2C-3C=1=-P-3N | Strength cue bid
324   S  2H-N                    5.AJ8764.AQJ9.T5 QT9762.32.75.984 AK843.T5.83.KQ63 J.KQ9.KT642.AJ72 | 1S-X-XX-P-1N-P-2H
325   S  4H-S                    K732.QJ.A543.Q92 864.9743.Q7.J763 JT5.AKT852.K92.T AQ9.6.JT86.AK854 | 1H-X-XX-2C-2H-P-4H
326   S  4H-S                    KT63.K8.A9632.93 A2.652.T74.QT654 J87.AQJT743.K5.2 Q954.9.QJ8.AKJ87 | 1H-X-XX-2C-4H
327   S  4S-S                    J.QJ542.Q82.AQT6 9832.T87.K653.75 KQT7654.K.A9.432 A.A963.JT74.KJ98 | 1S-X-XX-2D-4S
328   S  4S-S                    Q2.KT6542.K86.Q7 JT75.987.QJT432. AK8643..7.AT9642 9.AQJ3.A95.KJ853 | 1S-X-XX-2D-3C-P-3H-P-4S
329   S  4S-S                    K.QJ96.J8.QJ9843 QJT5.84.K7643.T2 A987642.AT75.5.K 3.K32.AQT92.A765 | 1S-X-XX-2D-4S
330   S  3N-N                    98.K973.QJ9.KQT3 T7532.JT84.8763. AKQ64.5.K52.J874 J.AQ62.AT4.A9652 | 1S-X-XX-2H-3C-P-3N
331   S  4H-S                    QJ75.T.KJT7.K732 KT32.J842.Q543.4 6.AK97653.A2.986 A984.Q.986.AQJT5 | 1H-X-XX-1S-4H
332   S  4S-S                    92.AK64.J94.Q984 865.J975.KQ532.5 KQJT743.3.A7.J62 A.QT82.T86.AKT73 | 1S-X-XX-2H-4S
333   S  4H-S                    A5.AK.876.987432 J863.T982.J93.T6 KQT2.QJ7654.AT5. 974.3.KQ42.AKQJ5 | 1H-X-XX-1S-2H-P-4H
334   S  4S-S                    54.AQ62.AJ84.T76 932.T8.T965.K983 AKJT876.J943.3.A Q.K75.KQ72.QJ542 | 1S-X-XX-2C-4S
335   S  4H-S                    A8.52.QT7643.KJ2 T972.T986.82.A54 KJ43.AQJ743..T83 Q65.K.AKJ95.Q976 | 1H-X-XX-1S-2H-P-4H
336   S  4H-N                    K5.AJ87532.Q6.J8 98763.Q64.93.T93 AQJT2..JT82.A542 4.KT9.AK754.KQ76 | 1S-X-XX-P-1N-P-2H-P-2N-P-4H
337   S  4H-S                    AK953.Q2.J8.K643 T6.T8753.Q7654.7 72.AKJ964.T2.QJT QJ84..AK93.A9852 | 1H-X-XX-2D-2H-P-4H
338   S  4S-S                    K3.872.AKJT.8652 9852.Q543.Q9876. AQJT74.96..AT974 6.AKJT.5432.KQJ3 | 1S-X-XX-2H-3C-P-3S-P-4S
339   S  2HX-E                   T6.J3.KT53.AK732 98742.A876.92.95 AKJ53.942.QJ.JT8 Q.KQT5.A8764.Q64 | 1S-X-XX-2H-X
340   S  3H-S                    A4.K963.J73.QJ42 K8653..98652.T73 QJT92.AJT74.T.K9 7.Q852.AKQ4.A865 | 1S-X-XX-2D-2H-P-3H
341   S  1N-S                    AQJ.K6.T765.T653 843.87543.92.A42 KT7.QJT92.AK83.9 9652.A.QJ4.KQJ87 | 1H-X-XX-P-1N
342   S  4H-S                    AQ4.J8.T5.AQ8542 KT965.973.9764.T 73.AQT6542.KQ.73 J82.K.AJ832.KJ96 | 1H-X-XX-1S-4H
343   S  4H-N                    A3.QJT32.K53.T74 T9765.76.84.QJ52 KJ842.AK9.QJ92.3 Q.854.AT76.AK986 | 1S-X-XX-2C-3D-P-3H-P-4H
344   S  2DX-W                   T8.KT87.AQT4.KT3 7643.QJ3.832.976 KQJ952.95.6.AJ82 A.A642.KJ975.Q54 | 1S-X-XX-P-P-2D-X
345   S  3H-S                    73.AK94.KT9754.4 J9642.J.3.T87532 KQT85.Q632.J.KQ6 A.T875.AQ862.AJ9 | 1S-X-XX-2C-2H-P-3H
346   S  4S-S                    Q7.AT9653.K76.J5 8543.Q.QJT54.T96 AKJT62.J84.3.K82 9.K72.A982.AQ743 | 1S-X-XX-2D-2S-P-3S-P-4S
347   S  2H-S                    85.765.K762.AQJ5 Q9632.Q42.4.T873 KJT74.AT83.QJT.4 A.KJ9.A9853.K962 | 1S-X-XX-2C-2H
348   S  4H-S                    QT86.82.AQ8.QT74 754.7654.J972.J5 AJ.AKQJT93.65.62 K932..KT43.AK983 | 1H-X-XX-2D-4H
349   S  1N-S                    KJ96.A6.8763.Q43 43.J9432.952.J95 T82.QT875.AKJ.K7 AQ75.K.QT4.AT862 | 1H-X-XX-P-1N
350   S  2CX-W                   KT932.T.754.AQJ6 J64.J873.T32.985 Q7.AKQ9542.KJ6.T A85.6.AQ98.K7432 | 1H-X-XX-P-P-2C-X
351   S  3N-S                    Q7652.Q.JT9.KQT6 K94.T98632.764.3 JT.AK754.Q85.A52 A83.J.AK32.J9874 | 1H-X-XX-P-1N-P-2S-P-3N
352   S  4H-S                    AQT3.65.JT.K8542 J976.J82.953.T96 84.AKQT943.A87.J K52.7.KQ642.AQ73 | 1H-X-XX-1S-4H
353   S  1N-S                    K3.8642.KQ852.Q5 JT872.QT5.43.J87 Q9654.AJ9.9.A432 A.K73.AJT76.KT96 | 1S-X-XX-P-1N
354   S  4S-S                    T8.KQ943.A65.JT6 763.T876.T74.K92 AKQJ9542..98.A83 .AJ52.KQJ32.Q754 | 1S-X-XX-2H-4S
355   S  2S-N                    QJ6532.A.KJ92.J9 87.QJ9854.T75.63 KT.K7632.86.AQ85 A94.T.AQ43.KT742 | 1H-X-XX-P-1N-P-2S
356   S  3N-S                    7.KQ.AKJ86543.43 Q8542.J9853.2.82 KJT.AT642.9.QJT7 A963.7.QT7.AK965 | 1H-X-XX-1S-2C-P-2S=1=-P-3N | Strength cue bid
357   S  2CX-W                   3.KQT2.K652.A963 J9542.J5.Q98.872 AKQT76.9643.73.Q 8.A87.AJT4.KJT54 | 1S-X-XX-P-P-2C-X
358   S  1N-S                    AQ94.QT.98.QT964 82.K9863.Q53.873 J63.AJ742.K762.K KT75.5.AJT4.AJ52 | 1H-X-XX-P-1N
359   S  4S-S                    A3.KJ753.K963.76 QT98.86.T52.Q852 KJ76542.Q4.4.AJ9 .AT92.AQJ87.KT43 | 1S-X-XX-2C-4S
360   S  2D-S                    T973.J9.KQ82.KQ3 Q842.87654.3.972 KJ.AKT32.JT65.J6 A65.Q.A974.AT854 | 1H-X-XX-1S-2D
361   S  5HX-S                   Q85.87.AJT862.K3 J97643.KT5.7.QT7 T.AQJ9642.43.A54 AK2.3.KQ95.J9862 | 1H-X-XX-3S-4H-P-P-4S-P-P-5H-P-P-X
362   S  3N-N                    43.KJ.A8654.AQ96 T9762.T983..J872 AQJ85.742.KQ2.53 K.AQ65.JT973.KT4 | 1S-X-XX-2H-X-P-3N
363   S  4S-S                    Q8.K7642.K73.Q75 JT62.5.T85.T9842 AK9754.JT3.A6.A6 3.AQ98.QJ942.KJ3 | 1S-X-XX-2C-3S-P-4S
364   S  2N-S                    A983.8.KQJ6.K643 JT6.QT9765.T97.7 Q75.AKJ42.3.J982 K42.3.A8542.AQT5 | 1H-X-XX-P-1N-P-2N
365   S  2N-N                    KJT9.K4.QJ.J9752 8642.JT975.K94.6 A7.Q8632.T852.AQ Q53.A.A763.KT843 | 1H-X-XX-1S-2D-P-2N
366   S  1N-S                    K65.Q.AJ963.T873 Q98.T98742.74.Q2 AT42.AK653.52.J9 J73.J.KQT8.AK654 | 1H-X-XX-P-1N
367   S  4H-S                    A7.KT.QT862.Q962 T8653.873.J43.73 KQJ42.AQJ64.5.J4 9.952.AK97.AKT85 | 1S-X-XX-P-1N-P-2D-P-4H
368   S  4S-S                    A8.632.KQ974.J92 J543.T987.J2.Q83 QT9762.AK4.A.T54 K.QJ5.T8653.AK76 | 1S-X-XX-2H-2S-P-3S-P-4S
369   S  4H-S                    A9762.A4.KQ8.T98 T4.Q763.T9642.54 K85.KJT982.3.AJ2 QJ3.5.AJ75.KQ763 | 1H-X-XX-2D-2H-P-4H
370   S  2S-N                    JT532.Q8.KQ86.AJ 96.75432.J42.963 74.AKJT96.95.KT2 AKQ8..AT73.Q8754 | 1H-X-XX-P-P-2C-2S
371   S  3H-S                    AT8764.K3.K3.862 95.T9652.JT82.K9 J3.AQJ74.75.AJ74 KQ2.8.AQ964.QT53 | 1H-X-XX-2D-3C-P-3H
372   S  3N-S                    AQJ543.53.A.T832 T92.JT72.963.964 8.AKQ864.J854.KQ K76.9.KQT72.AJ75 | 1H-X-XX-P-P-2D-2S-P-3N
373   S  4S-N                    AK98764..T984.K5 52.97643.J2.JT83 J.AQJT852.Q75.A2 QT3.K.AK63.Q9764 | 1H-X-XX-2C-4H-P-4S
374   S  3N-S                    9.K8765.J.AQ9743 8743.J43.T93.J52 AKQJ652.Q9.K654. T.AT2.AQ872.KT86 | 1S-X-XX-P-P-2D-2H-P-3N
375   S  4S-S                    95.AK98652.K75.3 8762.J4.4.KT8754 AKQT43.7.QJT93.9 J.QT3.A862.AQJ62 | 1S-X-XX-2C-3D-P-3H-P-3S-P-4S
376   S  4H-S                    762.T4.KQJ95.A96 KJ984.96.732.JT4 Q.AKQJ8532.T.872 AT53.7.A864.KQ53 | 1H-X-XX-1S-4H
377   S  2D-W                    K2.AT62.652.A743 JT754.J75.43.862 AQ863.K94.K97.95 9.Q83.AQJT8.KQJT | 1S-X-XX-P-1N-2D
378   S  3H-S                    KQ43.42.J2.A7652 T852.JT75.K964.3 J7.AK9863.A5.984 A96.Q.QT873.KQJT | 1H-X-XX-1S-2H-P-3H
379   S  4H-S                    65.J92.AJ965.A64 KJT87.T4.T873.32 AQ942.AK873..T85 3.Q65.KQ42.KQJ97 | 1S-X-XX-2D-4H
380   S  4S-S                    K3.Q97643.Q63.A9 QT94.T5.JT87.643 A87652.KJ.4.KJT7 J.A82.AK952.Q852 | 1S-X-XX-2D-2S-P-4S
381   S  4H-S                    QJ64.K2.Q975.K93 9753.A965.T62.75 T.QJT8743.A3.A86 AK82..KJ84.QJT42 | 1H-X-XX-1S-4H
382   S  4S-S                    K9.KQ84.K62.QJ73 432.9762.T984.T4 AQJT765.5.QJ5.K6 8.AJT3.A73.A9852 | 1S-X-XX-2H-4S
383   S  4S-S                    Q3.Q642.9742.AQ8 7652.T987.A6.742 KJT984.A.KJT.JT6 A.KJ53.Q853.K953 | 1S-X-XX-2H-2S-P-3S-P-4S
384   S  3H-N                    J.AQ9753.62.AKJ5 T8753.4.T9854.T2 AKQ642.K2.7.9843 9.JT86.AKQJ3.Q76 | 1S-X-XX-2D-2S-P-3H
385   S  4H-S                    A9742.AQ.J986.T7 J6.T832.T543.Q65 KT.KJ7654.7.A982 Q853.9.AKQ2.KJ43 | 1H-X-XX-2D-2H-P-4H
386   S  4H-S                    AQJ6.JT.J.JT7653 984.Q6.T6543.Q94 T7.AK985432.A98. K532.7.KQ72.AK82 | 1H-X-XX-2D-4H
387   S  4H-S                    J4.QJ84.QJ6.KT98 T632.5.9853.A764 AKQ875.K963.742. 9.AT72.AKT.QJ532 | 1S-X-XX-2C-3H-P-4H
388   S  4S-S                    5.QT97.KJ5432.KQ 984.J43.6.JT8732 AKQJT762.86.Q9.5 3.AK52.AT87.A964 | 1S-X-XX-2C-4S
389   S  3C-S                    J.A743.K9872.Q94 QT9842.9862.J6.2 AK763.KJ.Q3.7653 5.QT5.AT54.AKJT8 | 1S-X-XX-2H-3C
390   S  4S-S                    3.KT96543.QJ6.AT QJT62..T9753.932 AK9754.J2..KJ874 8.AQ87.AK842.Q65 | 1S-X-XX-2D-3C-P-3H-P-4S
391   S  4S-S                    63.Q4.A432.AKT76 QT8.T73.T86.8542 AKJ9742.J982.QJ. 5.AK65.K975.QJ93 | 1S-X-XX-2C-2S-P-4S
392   S  4S-S                    J7.KT53.AQJ.T952 9532.9642.K754.6 AKQT64.Q.632.J43 8.AJ87.T98.AKQ87 | 1S-X-XX-2H-2S-P-4S
393   S  2HX-W                   54.AQ9832.AQ83.T Q976.T65.742.J85 AJT832..J9.AQ743 K.KJ74.KT65.K962 | 1S-X-XX-P-P-2H-X
394   S  4S-S                    96.8.AT6543.AQ93 Q753.J76432.7.T8 AKT842.AT9.J9.52 J.KQ5.KQ82.KJ764 | 1S-X-XX-2H-2S-P-4S
395   S  4S-S                    Q4.AK9875.94.Q82 872.Q4.QT52.T763 AKJT965.J6.87.K5 3.T32.AKJ63.AJ94 | 1S-X-XX-2C-4S
396   S  3N-S                    AJ.K.Q8762.T8654 T982.J76542.4.97 K765.AQT83.A9.Q3 Q43.9.KJT53.AKJ2 | 1H-X-XX-1S-3N
397   S  6H-S                    A73.Q6.T62.AQJ32 JT2.T9742.9853.T Q965.AKJ53.Q.964 K84.8.AKJ74.K875 | 1H-X-XX-2D-2S-P-3D=1=-P-3H-P-4N-P-5H=2=-P-6H | Strength cue bid | A=2/5 or 5/5, Q(H)=0
398   S  1N-S                    A6.QT63.943.KJT3 KT752.97.T76.Q95 QJ983.AJ2.QJ82.7 4.K854.AK5.A8642 | 1S-X-XX-P-1N
399   S  2S-N                    Q9762.AJ.QJ876.8 JT.Q9643.K95.743 53.T8752.A.AQJ65 AK84.K.T432.KT92 | 1H-X-XX-P-1N-P-2S
400   S  2CX-W                   A5.54.AQJ96.JT75 97643.932.T52.A9 KQJT82.KQ86.4.64 .AJT7.K873.KQ832 | 1S-X-XX-P-P-2C-X
401   S  2CX-W                   KT63.AT.K873.J75 985.9876.Q94.Q43 AQ2.KQJ542.T5.98 J74.3.AJ62.AKT62 | 1H-X-XX-P-P-2C-X
402   S  4S-S                    A6.AJT6543.J9.97 T42.2.Q7542.8432 KJ98753.Q7.3.AKQ Q.K98.AKT86.JT65 | 1S-X-XX-2D-3D=1=-P-3H-P-4S | Strength cue bid
403   S  3C-N                    A2.87.742.AK6532 754.KJ963.JT53.9 KT96.AQT42.9.QT7 QJ83.5.AKQ86.J84 | 1H-X-XX-2D-P-P-3C
404   S  3H-S                    AT.AT97.94.Q9543 98632.K.JT873.J6 KQJ74.J532.Q2.K8 5.Q864.AK65.AT72 | 1S-X-XX-2D-2H-P-3H
405   S  4S-S                    J9.AQJ9763.K.876 KT73.4.9753.JT93 AQ8642.T8.AT82.5 5.K52.QJ64.AKQ42 | 1S-X-XX-2C-2S-3C-4S
406   S  4H-S                    Q863.T.KQJT765.A T97.J764.9.K7543 J2.AKQ9853.2.JT2 AK54.2.A843.Q986 | 1H-X-XX-2C-4H
407   S  4H-S                    A964.KJ.KJ9543.8 853.954.72.KT732 QT.AQ87632.6.QJ5 KJ72.T.AQT8.A964 | 1H-X-XX-2C-4H
408   S  4D-N                    K9.T3.AT9854.K93 T763.542.J6.Q872 AQJ852.QJ97.K7.4 4.AK86.Q32.AJT65 | 1S-X-XX-2C-3H-P-3N-P-P-4C-4D
409   S  3N-N                    KJ2.5.J9832.AK83 T8765.Q8642.7.J2 93.AKJ973.KT5.97 AQ4.T.AQ64.QT654 | 1H-X-XX-1S-2H-P-3N
410   S  4H-S                    QJT3.K.KT74.Q963 72.QT943.Q3.T872 K86.AJ87652.J9.K A954..A8652.AJ54 | 1H-X-XX-2C-4H
411   S  2D-S                    KJ865.9.K.K87643 .QJ6532.JT3.Q952 A974.AKT74.7642. QT32.8.AQ985.AJT | 1H-X-XX-2C-2D
412   S  4S-S                    T.AQJT.Q8765.Q54 8642.963.T2.7632 AKQJ753.842.AJ.9 9.K75.K943.AKJT8 | 1S-X-XX-2C-4S
413   S  4S-S                    97.AQ974.JT943.A T853.J65.K865.T6 AKQ642.82..Q9843 J.KT3.AQ72.KJ752 | 1S-X-XX-2D-3C-P-3H-P-4S
414   S  4H-S                    KT976.Q2.J98.A93 Q853.T754.Q632.8 4.AKJ863.A4.J752 AJ2.9.KT75.KQT64 | 1H-X-XX-1S-2H-P-3H-P-4H
415   S  4S-S                    Q6.J.Q8743.AJT65 K932.9875..K9873 AT8754.AK63.T52. J.QT42.AKJ96.Q42 | 1S-X-XX-2H-2S-P-4S
416   S  4H-S                    AKQ652.54.Q652.6 .T9763.J873.QJT2 JT3.AKQJ82.T.983 9874..AK94.AK754 | 1H-X-XX-2C-2H-P-4H
417   S  5D-S                    A87543.J.KQJ5.86 Q.9876432.3.JT94 62.AKQT5.A986.53 KJT9..T742.AKQ72 | 1H-X-XX-2C-2D-P-2S-P-3N-P-5D
418   S  4H-S                    AT97.96.J52.AJ87 83.QJ42.T984.643 KQJ.KT8753.KQ7.T 6542.A.A63.KQ952 | 1H-X-XX-2D-2H-P-4H
419   S  4H-S                    AJT643.6.KQT7.52 .JT87.9632.T9874 K87.AK95432.4.AQ Q952.Q.AJ85.KJ63 | 1H-X-XX-2C-3C=1=-P-3S-P-4H | Strength cue bid
420   S  4H-S                    AJ973.6.Q872.K52 T54.QT843.T.T983 Q.AKJ9752.A65.76 K862..KJ943.AQJ4 | 1H-X-XX-2C-4H
421   S  5HX-E                   Q6.KQ82.K974.974 JT53.J753.J62.JT AK9872.T.AQ8.652 4.A964.T53.AKQ83 | 1S-X-XX-2H-2S-P-3S-P-4S-5H-X
422   S  3D-N                    Q9.QJ2.KQJT82.J3 T852.94.A65.T954 AKJ743.K765.4.76 6.AT83.973.AKQ82 | 1S-X-XX-2C-2H-P-3D
423   S  2N-N                    T8.AJT.KT832.Q65 9754.642.Q96.JT7 AKJ632.KQ73.4.32 Q.985.AJ75.AK984 | 1S-X-XX-P-P-2C-2N
424   S  4H-S                    AJ986.4.Q753.K65 K7.953.T96.J8732 32.KQJT8762.K.A4 QT54.A.AJ842.QT9 | 1H-X-XX-2C-4H
425   S  4S-S                    A3.KJT73.JT98.J9 J86.54.KQ763.865 KQT97542.Q9..AT3 .A862.A542.KQ742 | 1S-X-XX-2D-4S
426   S  4S-N                    AJ98642.3.KQT8.5 5.KJT842.94.Q762 7.A9765.A52.KT43 KQT3.Q.J763.AJ98 | 1H-X-XX-2C-P-P-4S
427   S  3H-S                    T42.J3.AQT3.KT82 J85.T875.KJ.J975 Q763.AKQ642.874. AK9.9.9652.AQ643 | 1H-X-XX-2C-2H-P-3H
428   S  2S-N                    K98752.A9.J.Q852 JT4.Q8642.Q94.T7 A.KJT53.AT85.943 Q63.7.K7632.AKJ6 | 1H-X-XX-P-1N-P-2S
429   S  4H-S                    AKQ.2.JT543.6432 9643.97543.Q.T98 J72.KQJT86.A92.A T85.A.K876.KQJ75 | 1H-X-XX-1S-4H
430   S  4S-S                    J.AK8763.KT.J983 943.52.J832.T542 AKQT8752.T.Q94.Q 6.QJ94.A765.AK76 | 1S-X-XX-2C-4S
431   S  4H-S                    KQJ43.KJ.A54.T42 T762.8763.93.983 .AQT942.Q862.KQ6 A985.5.KJT7.AJ75 | 1H-X-XX-1S-2H-P-4H
432   S  4H-N                    K.KQJ8652.KQ43.2 J9732.T.652.9643 AQT654.9.97.A875 8.A743.AJT8.KQJT | 1S-X-XX-2C-2S-P-3H-P-3N-P-4H
433   S  4H-S                    KQ6.J7.765.AJT53 98743.642.JT4.62 5.AKQT985.K2.K94 AJT2.3.AQ983.Q87 | 1H-X-XX-1S-4H
434   S  4S-S                    93.AQ3.QJ8642.J2 J84.982.K9.T7654 AKT7652.K65.7.Q9 Q.JT74.AT53.AK83 | 1S-X-XX-2C-4S
435   S  3D-N                    Q3.82.AK752.Q963 JT95.K764.84.874 AK8742.QT95.Q9.2 6.AJ3.JT63.AKJT5 | 1S-X-XX-2H-X-P-3D
436   S  5H-S                    2.KQ642.KQT964.4 J98753..2.T98652 AKQT6.JT95.A53.7 4.A873.J87.AKQJ3 | 1S-X-XX-2C-3H-P-4N-P-5H=1= | A=2/5 or 5/5, Q(H)=0
437   S  1N-S                    A532.K3.QJ5.Q543 KT4.T8764.T92.J2 98.AQJ95.86.AT98 QJ76.2.AK743.K76 | 1H-X-XX-P-1N
438   S  4S-S                    93.A94.A9642.Q54 Q642.Q872.T8.T83 AKJT75.T53.53.AJ 8.KJ6.KQJ7.K9762 | 1S-X-XX-2H-2S-P-3S-P-4S
439   S  4S-S                    T9.AQ8632.Q8.A72 J854.54.T2.J8543 AQ7632.JT.AJ73.9 K.K97.K9654.KQT6 | 1S-X-XX-2C-2S-P-4S
440   S  4H-S                    T4.Q7.AQT8.QJ986 AJ652.T93.93.T54 98.AKJ8654.K4.32 KQ73.2.J7652.AK7 | 1H-X-XX-1S-4H
441   S  4H-S                    QJ74.K9.KQJ84.74 T983.T875.62.Q82 A6.AJ6432.A3.T95 K52.Q.T975.AKJ63 | 1H-X-XX-1S-2H-P-4H
442   S  4S-S                    Q4.AT92.Q872.Q82 J952.76543.T.T96 AKT763.8.K64.KJ5 8.KQJ.AJ953.A743 | 1S-X-XX-2H-2S-P-3S-P-4S
443   S  4S-S                    Q2.KQJ.J63.KT975 J43.642.8542.Q86 AKT9865.AT5.9.43 7.9873.AKQT7.AJ2 | 1S-X-XX-2D-4S
444   S  4H-S                    KQT9732.6.AJ.942 6.QJ74.T874.JT83 4.AKT9853.53.A76 AJ85.2.KQ962.KQ5 | 1H-X-XX-2C-4H
445   S  1N-S                    AQ95.Q5.9865.A83 T7.98764.J32.T64 J84.AJT32.A4.Q95 K632.K.KQT7.KJ72 | 1H-X-XX-P-1N
446   S  3D-N                    K.J32.AJ9743.J92 JT986.K54.T2.T83 AQ7543.T96.Q6.A5 2.AQ87.K85.KQ764 | 1S-X-2D-P-3D
447   S  2S-N                    AQT95.82.KT83.J5 63.QJT976.J9.QT8 72.AK543.72.A743 KJ84..AQ654.K962 | 1H-X-XX-P-1N-P-2S
448   S  4S-S                    4.K96.K97642.AT2 T863.A8743.T5.53 AKQJ952.5..QJ874 7.QJT2.AQJ83.K96 | 1S-X-XX-2H-4S
449   S  4S-S                    Q4.AQ832.842.K92 JT8.KJ65.JT65.73 AK97632.9.K.8654 5.T74.AQ973.AQJT | 4S
450   S  4S-S                    .KJT3.52.AKJT986 J97653.Q962.97.3 AKQT84.7.KT43.72 2.A854.AQJ86.Q54 | 1S-X-XX-2H-2S-P-3C-P-4S
451   S  4H-S                    A7652.74.QT8.AJ7 J84.T985.K654.T5 Q.KQJ632.A32.842 KT93.A.J97.KQ963 | 1H-X-XX-2D-2H-P-4H
452   S  4H-S                    54.K3.AJ952.K632 QT972.QT92.84.97 K3.AJ8764.T3.AT4 AJ86.5.KQ76.QJ85 | 1H-X-XX-1S-2H-P-3H-P-4H
453   S  4H-S                    K5.KT743.K8.KT63 Q643.8.QT97.J872 AT9872.AQ95.43.5 J.J62.AJ652.AQ94 | 1S-X-XX-2C-2H-P-4H
454   S  4H-S                    84.AJ73.AT98.J72 QJT7.98.43.KT865 AK9653.T654.KJ2. 2.KQ2.Q765.AQ943 | 1S-X-XX-2C-2H-P-3H-P-4H
455   S  2HX-E                   J4.A87.QJ643.QJ2 A9865.9653.T7.83 KT732.KQJ.K5.765 Q.T42.A982.AKT94 | 1S-X-XX-2H-X
456   S  4S-S                    32.QJ7653.AT.KT6 T874.94.K963.Q93 AKQJ96.8.Q852.87 5.AKT2.J74.AJ542 | 1S-X-XX-2D-2S-P-4S
457   S  4S-S                    K7.Q765.AJT63.98 T865.J842.K2.T53 AQ9432.3.854.KQ2 J.AKT9.Q97.AJ764 | 1S-X-XX-2H-2S-P-3S-P-4S
458   S  4H-S                    3.K9.QJ654.A6432 KT852.T742.8.T97 QJ7.AQJ863.K97.J A964.5.AT32.KQ85 | 1H-X-XX-1S-2S=1=-P-3H-P-4H | Strength cue bid
459   S  4H-S                    KJ9.A9.52.KJ7652 8432.J753.J76.83 QT.KQT864.KT8.Q4 A765.2.AQ943.AT9 | 1H-X-XX-1S-2H-P-4H
460   S  3N-S                    2.QT2.KQT9842.K2 QT986.753.75.T73 AKJ543.A98.3.J85 7.KJ64.AJ6.AQ964 | 1S-X-XX-P-P-2C-2D-P-2N-P-3D-P-3N
461   S  4S-S                    Q5.42.K64.AQ8742 J763.T986.T52.93 AKT982.AQ3.J3.J5 4.KJ75.AQ987.KT6 | 1S-X-XX-2H-3S-P-4S
462   S  4S-S                    97.J63.KQ87.AQJ9 J632.T942.T9.732 KQT854.AQ.J3.865 A.K875.A6542.KT4 | 1S-X-XX-2H-2S-P-4S
463   S  2S-S                    8.T96.A732.AQ983 QJ754.843.J.T765 AKT963.A52.QT4.2 2.KQJ7.K9865.KJ4 | 1S-X-XX-2C-2S
464   S  3N-N                    AK.T3.Q875.KQ753 8732.87654.T64.4 T954.AKQ92.9.AT6 QJ6.J.AKJ32.J982 | 1H-X-XX-1S-P-P-3N
465   S  2HX-E                   Q9.K643.953.KQJ2 87532.T852.Q6.T6 AJT64.J7.K87.A98 K.AQ9.AJT42.7543 | 1S-X-XX-2H-P-P-X
466   S  4H-S                    JT843.A7.843.KQ6 A97.8654.97.9543 Q6.KJT932.AQT2.T K52.Q.KJ65.AJ872 | 1H-X-XX-2C-2H-P-3H-P-4H
467   S  1N-S                    AKQT.86.T752.J98 63.QT972.J96.T63 J95.AJ543.A43.K7 8742.K.KQ8.AQ542 | 1H-X-XX-P-1N
468   S  3N-N                    8763.AJ.K98.A532 T94.K982.T32.T76 52.QT7653.AQ.KJ8 AKQJ.4.J7654.Q94 | 1H-X-XX-P-P-2D-3N
469   S  1N-S                    A652.T3.KQ42.JT4 987.98764.96.AQ3 T4.AKJ52.T3.K965 KQJ3.Q.AJ875.872 | 1H-X-XX-P-1N
470   S  4H-S                    QJ94..KT654.A862 52.86532.Q8.JT94 A86.AKQJT94.7.73 KT73.7.AJ932.KQ5 | 1H-X-XX-2C-4H
471   S  4H-S                    AKJ42.85.J86.KT9 76.Q93.T54.J5432 Q83.AKT7642.K93. T95.J.AQ72.AQ876 | 1H-X-XX-2C-4H
472   S  3S-S                    T8.KJ.KQT43.QJ85 762.T6532.76.T97 AK94.AQ974.J9.64 QJ53.8.A852.AK32 | 1H-X-XX-P-1N-P-2D-P-3S
473   S  4S-S                    A3.J874.J98.A873 QT97.Q963.Q74.94 KJ6542.5.AK32.62 8.AKT2.T65.KQJT5 | 1S-X-XX-2H-2S-P-3S-P-4S
474   S  4S-S                    AJ.J65.AQ7.JT984 742.T8432.KT43.6 KQT9853.K9.8.K53 6.AQ7.J9652.AQ72 | 1S-X-XX-2H-4S
475   S  4S-S                    T3.842.AKQJ63.T2 J74.Q9753.54.J54 AK98652.AT.7.Q63 Q.KJ6.T982.AK987 | 1S-X-XX-2H-4S
