..\bba\Invite_After_3_Bids.pbn

                        -- Sorted by Board Number --
brd# dlr contract score  par     north            east             south            west             | auction...   | notes
---- --- -------- -----  ------  ---------------- ---------------- ---------------- ---------------- | ------------------------- 
307   S  3N-N       430          4.KJT75.KJT7.AT6 QT73.92.942.KQJ4 KJ86.A64.AQ86.92 A952.Q83.53.8753 | 1D-P-1H-P-1S-P-2N-P-3N
308   S  2N-N       150          AKT42.6.J743.A43 J973.Q3.QT8.KQ96 Q6.AKT87.K965.52 85.J9542.A2.JT87 | 1H-P-1S-P-2D-P-2N
309   S  4S-N       680          AK8732.A93.5.JT2 94.T642.AQ72.K75 QT.K8.KT986.AQ63 J65.QJ75.J43.984 | 1D-P-1S-P-2C-P-3S-P-4S
310   S  2N-N       150          AKT94.K742.Q9.T3 53.T983.K843.Q82 J8.Q5.AJT75.KJ94 Q762.AJ6.62.A765 | 1D-P-1S-P-2C-P-2N
311   S  3D-S       130          AKQ43.86.QJ84.94 862.742.62.AT865 J7.AQJ93.AT97.Q3 T95.KT5.K53.KJ72 | 1H-P-1S-P-2D-P-3D
312   S  4S-S       450          AK72.A9875..J764 9.QT3.QT743.T982 T843.62.AK96.AK3 QJ65.KJ4.J852.Q5 | 1D-P-1H-P-1S-P-4S
313   S  4S-S       420          QT42.KQ932.KQ.65 KJ5.87.JT84.KJ93 A763.A64.A732.Q2 98.JT5.965.AT874 | 1D-P-1H-P-1S-P-4S
314   S  3D-S       130          T8.KQT83.KQ82.Q7 AJ2.AJ42.J73.653 K64.7.AT964.AJ42 Q9753.965.5.KT98 | 1D-P-1H-P-2C-P-3D
315   S  2C-S       110          KJ5.5.AJ652.QJ65 962.AT643.Q9.872 AQ84.Q82.T7.AT43 T73.KJ97.K843.K9 | 1C-P-1D-P-1S-P-2C
316   S  4S-N       620          AQJT876.A.J7.854 K5.965.KQ83.JT73 42.KQT32.54.AKQ2 93.J874.AT962.96 | 1H-P-1S-P-2C-P-4S
317   S  3N-N       600          J.AKJ76.QJ9.9642 Q976.QT3.T4.K875 AT42.95.AK86.QJ3 K853.842.7532.AT | 1D-P-1H-P-1S-P-2N-P-3N
318   S  3N-N       400          73.AJ75.AT873.K6 KJ2.T986.KJ95.97 AQT4.K32.6.AJ842 9865.Q4.Q42.QT53 | 1C-P-1D-P-1S-P-2N-P-3N
319   S  4H-N       620          Q6.AQT985.542.AT 987.J.JT98.Q8732 AT42.K43.Q7.KJ96 KJ53.762.AK63.54 | 1C-P-1H-P-1S-P-3H-P-4H
320   S  3N-N       400          AQ652.AQ5.6532.6 T98.K9763.7.K952 K.JT4.KJT94.AJT8 J743.82.AQ8.Q743 | 1D-P-1S-P-2C-P-2N-P-3N
321   S  4S-N       -50          AQJT642.A93.62.J 95.T765.KJT.Q743 3.QJ82.Q953.AKT5 K87.K4.A874.9862 | 1D-P-1S-P-2C-P-4S
322   S  3N-N       600          AQJ72.J.QJT94.J5 63.QT865.A2.9862 54.AK973.85.AK43 KT98.42.K763.QT7 | 1H-P-1S-P-2C-P-2N-P-3N
323   S  3N-N       430          K.JT543.KQT9.KT6 JT984.9.J872.A72 Q653.AK8.A.QJ543 A72.Q762.6543.98 | 1C-P-1H-P-1S-P-2N-P-3N
324   S  4H-N       620          96.AKJ863.J98.K8 KJ73.975.62.AJ92 AQ82.T2.AQ43.T74 T54.Q4.KT75.Q653 | 1D-P-1H-P-1S-P-3H-P-4H
325   S  3N-S      -100          QJ.AKQ975.84.543 865.632.JT73.AQ2 A974.J.AK965.T98 KT32.T84.Q2.KJ76 | 1D-P-1H-P-1S-P-3H-P-3N
326   S  2N-N       150          JT543.AJ.96.AQ93 A72.T42.K742.T62 Q8.K9863.QJ53.KJ K96.Q75.AT8.8754 | 1H-P-1S-P-2D-P-2N
327   S  3N-S       630          T4.AK6542.865.KQ J965.T873.4.A763 AK72.J.KQJT2.JT2 Q83.Q9.A973.9854 | 1D-P-1H-P-1S-P-3H-P-3N
328   S  4H-N       480          KT942.T73.T.AKQT A87.82.Q753.J764 Q3.AKQ54.A962.93 J65.J96.KJ84.852 | 1N-P-2H-P-2S-P-3C-P-3H-P-4H
329   S  3N-N       400          T9.A9742.A7.KJ97 8762.K65.98.AQ64 AKQJ.8.QJT43.852 543.QJT3.K652.T3 | 1D-P-1H-P-1S-P-2N-P-3N
330   S  3N-S       660          AK7652.63.AJ.765 843.JT52.QT86.42 Q.AKQ4.K943.QT98 JT9.987.752.AKJ3 | 1D-P-1S-P-2C-P-3S-P-3N
331   S  3N-N       430          QJT5.KQJT8.K52.9 974.A932.J83.AJ6 K3.74.AQ764.KQ32 A862.65.T9.T8754 | 1D-P-1H-P-2C-P-2N-P-3N
332   S  2N-N       150          54.KQT84.A632.K4 QT76.A65.JT8.JT3 A983.92.Q54.AQ98 KJ2.J73.K97.7652 | 1C-P-1H-P-1S-P-2N
333   S  3C-S      -100          J93.A6.KJT862.K8 T8.QJ98.754.AQJ3 KQ64.K4.A93.T765 A752.T7532.Q.942 | 1C-P-2N-P-3C
334   S  3N-S       400          65.A9.KQ7632.QJ6 QJ73.T432.A8.954 AK82.J65.J.KT832 T94.KQ87.T954.A7 | 1C-P-2D-P-3N
335   S  3C-S       150          32.AT986.86.AKJ4 AQJ7.J52.T52.T32 K85.Q.KQJ94.Q875 T964.K743.A73.96 | 1D-P-1H-P-2C-P-3C
336   S  3N-N       430          53.KJ2.KQJT52.Q3 KT92.T865.A96.42 AJ86.Q74.74.AKT9 Q74.A93.83.J8765 | 1C-P-2N-P-3N
337   S  4S-S       420          AT74.JT986.Q.AJ9 92.KQ2.J962.8743 KQJ3.A74.K743.62 865.53.AT85.KQT5 | 1D-P-1H-P-1S-P-4S
338   S  4H-N       620          987.AKJ754.T4.A5 A2.T96.Q83.T8642 J643.Q.AK762.KJ9 KQT5.832.J95.Q73 | 1D-P-1H-P-1S-P-3H-P-4H
339   S  4S-S       450          A987.K52.AJT65.6 T2.QJ84.Q84.T543 KJ64.A7.732.KQJ9 Q53.T963.K9.A872 | 1C-P-1D-P-1S-P-4S
340   S  3N-N       630          Q5.KJT32.QJ92.K3 A932.Q98.8.JT852 JT76.7.AK65.AQ96 K84.A654.T743.74 | 1D-P-1H-P-1S-P-2N-P-3N
341   S  2N-N       150          3.AQ742.AQ7.9832 Q976.JT.9432.A54 KT54.K53.JT65.KQ AJ82.986.K8.JT76 | 1D-P-1H-P-1S-P-2N
342   S  4S-N       420          QJ9532.A.AJ2.954 T76.T765.KT43.AK K8.KQ932.Q9.QJ63 A4.J84.8765.T872 | 1H-P-1S-P-2C-P-3S-P-4S
343   S  2N-N       150          A94.AKT65.JT75.9 J63.972.Q42.AK62 QT75.Q4.AK9.JT84 K82.J83.863.Q753 | 1C-P-1H-P-1S-P-2N
344   S  3N-N       430          Q3.QJ962.K8.AT87 T52.A754.T6532.K KJ97..AQJ7.QJ643 A864.KT83.94.952 | 1C-P-1H-P-1S-P-2N-P-3N
345   S  3N-N       430          A2.QT875.AJ43.J5 K765.J42.95.7432 QT94.K.KQ87.AT98 J83.A963.T62.KQ6 | 1D-P-1H-P-1S-P-2N-P-3N
346   S  3N-S       600          AQJ976.T.KJ9.J64 K83.K87.7643.KT5 T.AQJ54.T85.AQ97 542.9632.AQ2.832 | 1H-P-1S-P-2C-P-3S-P-3N
347   S  4S-N       450          AKT9643.KJ7.74.J QJ.9864.T63.A975 8.AT3.AKJ98.T643 752.Q52.Q52.KQ82 | 1D-P-1S-P-2C-P-4S
348   S  4H-S      -200          QJ2.K2.KQ8543.J5 74.Q976.AT76.983 KT93.AT8.9.AKQ74 A865.J543.J2.T62 | 1C-P-2N-P-4C-P-4D=1=-P-4H=2= | Cue bid, a !D stopper | Cue bid, a !H stopper
349   S  2N-N       150          K5.AKJT5.J2.T874 AT32.Q74.T85.K52 8764.83.KQ96.AQJ QJ9.962.A743.963 | 1D-P-1H-P-1S-P-2N
350   S  3N-N       430          AKQ83.83.T652.KT JT97.Q64.Q4.6432 6.AKJT5.KJ3.QJ98 542.972.A987.A75 | 1H-P-1S-P-2C-P-2N-P-3N
351   S  4S-S      -100          AK76.98542.A8.J2 Q53.A76.J74.K865 JT94.KQ.KQ952.Q3 82.JT3.T63.AT974 | 1D-P-1H-P-1S-P-4S
352   S  1N-N       120          AKQ.T975.Q8643.J 653.K42.KT92.987 T982.Q8.AJ.AQT54 J74.AJ63.75.K632 | 1C-P-1D-P-1S-P-1N
353   S  2N-N       150          JT.A963.AT752.K8 952.T542.K6.AT92 A876.KQ.J83.Q753 KQ43.J87.Q94.J64 | 1C-P-1D-P-1S-P-2N
354   S  2C-S       130          Q9.KQJ96.A5.T632 A854.T8754.T4.54 K76.A.KJ986.QJ98 JT32.32.Q732.AK7 | 1D-P-1H-P-2C
355   S  4S-S       450          KT63.T7.AKQT2.T5 J92.AQJ5.J765.98 AQ85.962.8.AKQ32 74.K843.943.J764 | 1C-P-1D-P-1S-P-4S
356   S  3N-N       630          T.AQJT4.KT63.QT3 QJ2.K93.J982.865 K985.5.AQ5.AK942 A7643.8762.74.J7 | 1C-P-1H-P-1S-P-2N-P-3N
357   S  2N-N       150          QJ743.AQ84.T.K73 K82.T52.A72.8642 A9.93.QJ965.AJT5 T65.KJ76.K843.Q9 | 1D-P-1S-P-2C-P-2N
358   S  3D-S       170          AQJ64.J5.KJT5.54 T732.T7.Q832.KQ3 5.AK832.A976.A92 K98.Q964.4.JT876 | 1H-P-1S-P-2D-P-3D
359   S  4S-S       650          J432.KQJ83.A.J75 985.AT9.T8632.62 AKQT.2.J95.KQT43 76.7654.KQ74.A98 | 1C-P-1H-P-1S-P-4S
360   S  3N-N       430          AT985.J8.K7.AT65 QJ73.64.J932.K87 6.AKQ32.A854.Q92 K42.T975.QT6.J43 | 1H-P-1S-P-2D-P-2N-P-3N
361   S  3N-S       430          AQJ86.Q2.T7.QJ72 T43.T6.86542.K65 K5.AJ843.AK93.T9 972.K975.QJ.A843 | 1N-P-2H-P-2S-P-3C-P-3H-P-3N
362   S  3N-N       630          QJ654.75.KQ94.A9 T92.932.JT82.K64 7.AKQ86.A65.QJ32 AK83.JT4.73.T875 | 1H-P-1S-P-2C-P-2N-P-3N
363   S  4H-N       450          Q9.AJ9743.A84.J3 KT6.52.KT975.T92 AJ87.KQ6.63.A765 5432.T8.QJ2.KQ84 | 1C-P-1H-P-1S-P-3H-P-4H
364   S  4H-S       680          KT854.875.AQ54.K AQ73.J64.K97.T85 .AKQT2.T832.AQ64 J962.93.J6.J9732 | 1H-P-1S-P-2C-P-4H
365   S  2N-N       150          K4.Q9874.QT.AJ94 J5.AJ53.J652.KT7 Q963.KT.AK73.862 AT872.62.984.Q53 | 1D-P-1H-P-1S-P-2N
366   S  3N-N       400          Q94.AJT82.AJ97.3 KT2.75.K543.KQT9 AJ65.K3.T2.AJ852 873.Q964.Q86.764 | 1C-P-1H-P-1S-P-2N-P-3N
367   S  4H-N       620          T73.AKJ642.A64.T QJ8.T85.T83.QJ83 AK65.3.QJ52.A754 942.Q97.K97.K962 | 1D-P-1H-P-1S-P-3H-P-4H
368   S  4H-N       420          Q6.KJT873.A4.Q32 JT74.Q62.T2.J864 K532.A.98763.AK7 A98.954.KQJ5.T95 | 1D-P-1H-P-1S-P-3H-P-4H
369   S  1N-N       150          764.KQT43.AQJT6. QT2.A95.983.J852 K953.J7.74.AKQ94 AJ8.862.K52.T763 | 1C-P-1H-P-1S-P-1N
370   S  3N-N       630          92.T8654.AJ.AKT7 T43.A72.954.Q532 AKJ6.K93.K762.94 Q875.QJ.QT83.J86 | 1D-P-1H-P-1S-P-2N-P-3N
371   S  3N-N       400          AJ873.9.AQ3.JT95 652.QJ64.KJ.Q632 Q.AT873.T874.AK8 KT94.K52.9652.74 | 1H-P-1S-P-2D-P-2N-P-3N
372   S  3N-N       630          73.QJT93.KQT3.A3 K862.K86.A987.T7 AQJ9.A.654.KJ852 T54.7542.J2.Q964 | 1C-P-1H-P-1S-P-2N-P-3N
373   S  2N-N       150          Q9.AT965.AQ542.7 A765.73.J96.AT98 JT32.KQJ.T7.KQ32 K84.842.K83.J654 | 1C-P-1H-P-1S-P-2N
374   S  3N-N       400          AQ972.97.A3.Q853 KJ53.KT63.J64.J9 T.A8542.K752.AK7 864.QJ.QT98.T642 | 1H-P-1S-P-2D-P-2N-P-3N
375   S  4S-N       620          AKJ842.74.862.AT 93.K9832.QT7.983 T.AJ5.AK954.QJ72 Q765.QT6.J3.K654 | 1D-P-1S-P-2C-P-3S-P-4S
376   S  2N-N       150          65.AJT92.AK732.7 KQJ.876.T84.KQT2 AT42.Q3.Q65.A653 9873.K54.J9.J984 | 1C-P-1H-P-1S-P-2N
377   S  3D-S       130          AKJ52.76.A843.97 864.K54.JT5.6432 7.AJ82.Q976.AQT8 QT93.QT93.K2.KJ5 | 1D-P-1S-P-2C-P-3D
378   S  4S-S       620          T754.KQT74.A.K42 82.J3.T9654.A875 AQ93.52.KJ32.QJT KJ6.A986.Q87.963 | 1D-P-1H-P-1S-P-4S
379   S  5S-N       -50          AJ85432.J.A4.QT8 T.852.QT762.7652 7.AKT73.K98.AJ43 KQ96.Q964.J53.K9 | 1H-P-1S-P-2C-P-4S-P-4N=1=-P-5H-P-5S | Blackwood 0314, for !S
380   S  3N-N      -100          QJ9652.KJ.K74.Q4 KT87.943.QJ9.J83 A.AQT82.AT5.T765 43.765.8632.AK92 | 1H-P-1S-P-2C-P-2N-P-3N
381   S  4S-N       620          AKJ8642.T7.42.A4 T3.A864.KQ3.QT96 7.KQJ.A9865.KJ75 Q95.9532.JT7.832 | 1D-P-1S-P-2C-P-4S
382   S  3N-N       430          JT964.J.AQJ.K963 A75.94.K8763.875 Q.AKQ53.T92.QJ42 K832.T8762.54.AT | 1H-P-1S-P-2C-P-2N-P-3N
383   S  3N-N       630          KJ73.AKJ75.T54.7 AT5.T864.K76.KJ8 Q98.3.AQJ32.AQ92 642.Q92.98.T6543 | 1D-P-1H-P-2C-P-2N-P-3N
384   S  3N-N       400          AKJ75.K8.JT854.9 QT94.Q75.93.JT82 83.AJ643.A7.A764 62.T92.KQ62.KQ53 | 1H-P-1S-P-2C-P-2N-P-3N
385   S  3N-N       430          Q652.AQ732.Q98.Q 974.K94.JT.T9863 KJ8.T.AK542.A542 AT3.J865.763.KJ7 | 1D-P-1H-P-2C-P-2N-P-3N
386   S  4S-S       650          AJT2.A8753.J5.Q3 K85.QT64.K742.62 Q764.K.QT6.AK874 93.J92.A983.JT95 | 1C-P-1H-P-1S-P-4S
387   S  3N-N       400          QT.K7643.QJ72.KJ 532.A982.AT6.T93 K964.QT.K9.AQ642 AJ87.J5.8543.875 | 1C-P-1H-P-1S-P-2N-P-3N
388   S  2N-N       150          KT8.QJ843.K.KT96 62.KT72.AT872.73 AQ43.65.QJ4.QJ82 J975.A9.9653.A54 | 1C-P-1H-P-1S-P-2N
389   S  4H-S       650          AJT84.QT64.KQ8.3 K95.KJ92.T75.765 Q.A853.A962.KQJ4 7632.7.J43.AT982 | 1D-P-1S-P-2C-P-2N-P-3H-P-4H
390   S  3N-N       430          KT8654.Q7.AT7.K5 J32.T85.Q953.J87 A9.KJ942.K2.QT32 Q7.A63.J864.A964 | 1H-P-1S-P-2C-P-2N-P-3N
391   S  3N-N       600          K.AJ762.A765.974 JT98.T84.K43.T82 Q543.KQ.Q92.KQ65 A762.953.JT8.AJ3 | 1C-P-1H-P-1S-P-2N-P-3N
392   S  3N-N       430          A9853.KQ7.T.K653 K4.J843.J82.AQ97 QJ.A6.AQ974.JT84 T762.T952.K653.2 | 1D-P-1S-P-2C-P-2N-P-3N
393   S  2N-N       150          AK97.QT754.KT.82 J532.92.Q32.K543 T4.A8.AJ985.QJ76 Q86.KJ63.764.AT9 | 1D-P-1H-P-2C-P-2N
394   S  4S-S       620          K652.KQT97.Q9.QT Q73.A5.T8654.653 JT98.63.AJ3.AKJ2 A4.J842.K72.9874 | 1C-P-1H-P-1S-P-4S
395   S  3N-N       400          KT3.AKJ8.J8542.4 J72.Q72.K73.AJ82 A864.T4.AQT.K963 Q95.9653.96.QT75 | 1C-P-1D-P-1S-P-2N-P-3N
396   S  4H-N      -100          Q7.KT9865.A5.K52 864.AJ3.K743.J83 KJ52.Q7.QT86.AT7 AT93.42.J92.Q964 | 1D-P-1H-P-1S-P-3H-P-4H
397   S  4H-N       680          KT.AKQT832.7.T96 J52.964.AJ52.J73 A964.7.KQ94.AK42 Q873.J5.T863.Q85 | 1D-P-1H-P-1S-P-4H
398   S  4H-S       450          KJT63.KJ7.A765.7 Q952.T43.98.K964 7.AQ986.KJT.QJT5 A84.52.Q432.A832 | 1H-P-1S-P-2C-P-4H
399   S  4H-N       620          K95.KQT932.T8.A9 42.A865.J754.JT6 AQ83.7.KQ93.K543 JT76.J4.A62.Q872 | 1D-P-1H-P-1S-P-3H-P-4H
400   S  4H-N       420          K73.AKQ972.4.753 985.JT6.QT6.A962 AJ2.3.AJ853.QJT8 QT64.854.K972.K4 | 1D-P-1H-P-2C-P-3H-P-4H
401   S  4S-N       420          AQ6543.Q2.K9.J82 K92.T4.T8754.973 8.A9876.AQ32.AT6 JT7.KJ53.J6.KQ54 | 1H-P-1S-P-2D-P-3S-P-4S
402   S  2N-N       150          .Q8752.J982.AKQ6 T9876.AT9.K7.T92 KQ53.J4.AQT3.753 AJ42.K63.654.J84 | 1D-P-1H-P-1S-P-2N
403   S  4H-N       420          T5.AJ9874.AJ8.Q8 874.T2.KT95.K975 AK93.653.Q3.AJT4 QJ62.KQ.7642.632 | 1C-P-1H-P-1S-P-3H-P-4H
404   S  5C-S       600          9.A3.AT964.KJT83 QT842.Q652.J8.65 AK63.JT7.Q7.Q742 J75.K984.K532.A9 | 1C-P-2C=1=-P-2N-P-5C | Inverted minors
405   S  3N-N       630          85.AQJ83.JT96.A8 JT.K964.AK8.T742 AKQ4.5.Q32.KQ653 97632.T72.754.J9 | 1C-P-1H-P-1S-P-2N-P-3N
406   S  3N-N       400          AT872.A.T963.KJ7 KQ64.852.QJ4.832 J.K9643.AK52.QT5 953.QJT7.87.A964 | 1H-P-1S-P-2D-P-2N-P-3N
407   S  3C-S       170          AJ965.6.32.AQJ96 K84.K9432.975.72 3.AJ85.AQT8.KT43 QT72.QT7.KJ64.85 | 1D-P-1S-P-2C-P-3C
408   S  3N-N       400          Q6.QJ642.T5.AK82 K94.A873.8732.T4 JT32..AKQJ4.Q975 A875.KT95.96.J63 | 1D-P-1H-P-1S-P-2N-P-3N
409   S  2N-N       150          753.AQJ96.KQ72.3 AJ2.82.T953.QT97 KQT6.K73.J4.K862 984.T54.A86.AJ54 | 1C-P-1H-P-1S-P-2N
410   S  3N-N       600          K8.QJ862.KJ84.Q6 T92.973.A532.J82 AQ65.A.T97.KT973 J743.KT54.Q6.A54 | 1C-P-1H-P-1S-P-2N-P-3N
411   S  3N-N       430          8.AJ64.KJ954.K92 AQJ2.T532.AT6.75 K654.K9.Q3.AQT83 T973.Q87.872.J64 | 1C-P-1D-P-1S-P-2N-P-3N
412   S  3N-N       630          Q3.KJT82.KT92.QJ 9852.AQ53.QJ5.75 AJT6.9.A743.AKT2 K74.764.86.98643 | 1D-P-1H-P-1S-P-2N-P-3N
413   S  2N-N       150          873.KJ975.K.AJT3 K54.T83.JT93.Q42 AT62.AQ2.Q542.96 QJ9.64.A876.K875 | 1D-P-1H-P-1S-P-2N
414   S  3N-N       430          8.AJT4.AK975.976 Q765.53.Q832.K43 AKT9.982.4.AQJT5 J432.KQ76.JT6.82 | 1C-P-1D-P-1S-P-2N-P-3N
415   S  3H-N      -100          Q8.KT9876.AK4.T4 JT6.QJ42.J75.J62 A742..Q632.AQ987 K953.A53.T98.K53 | 1C-P-1H-P-1S-P-3H
416   S  4S-N       420          A87654.T98.Q9.AQ QT9.743.K87.T974 J.AQ52.AJ65.K653 K32.KJ6.T432.J82 | 1D-P-1S-P-2C-P-3S-P-4S
417   S  2N-N       150          83.A6542.K3.AJ43 KQ95.87.652.T962 A742.QJ3.QT98.K8 JT6.KT9.AJ74.Q75 | 1D-P-1H-P-1S-P-2N
418   S  4H-N       620          J92.AKQ853.Q.865 KT86.T6.J63.AJT3 Q754.J2.AKT87.K9 A3.974.9542.Q742 | 1D-P-1H-P-1S-P-3H-P-4H
419   S  3N-S       400          T2.AQJT76.AT.JT8 K973.K984.87.K54 QJ65.2.KQ54.A962 A84.53.J9632.Q73 | 1D-P-1H-P-1S-P-3H-P-3N
420   S  3N-N       630          T.KQT3.AKT65.T95 J732.J92.J93.AKJ AQ94.A8.Q8.Q7642 K865.7654.742.83 | 1C-P-1D-P-1S-P-2N-P-3N
421   S  3N-N       600          J4.Q8642.AJ.AT84 KQ92.JT.Q864.963 A853.A7.KT75.QJ5 T76.K953.932.K72 | 1D-P-1H-P-1S-P-2N-P-3N
422   S  3H-N       -50          J3.AJT954.Q6.A72 A984.Q72.T2.T985 Q76.3.KJ985.KQJ4 KT52.K86.A743.63 | 1D-P-1H-P-2C-P-3H
423   S  4S-S       620          Q875.AK865.97.QJ J64.JT72.JT6.KT2 AT32..AKQ43.8754 K9.Q943.852.A963 | 1D-P-1H-P-1S-P-3S-P-4S
424   S  3N-N       430          J.KJ765.A8632.K2 AK9.Q93.754.JT94 Q752.A84.KJ.A753 T8643.T2.QT9.Q86 | 1C-P-1H-P-1S-P-2N-P-3N
425   S  3C-S       150          KJT82.7.QJT.KQ42 973.AJ94.8652.53 A.8632.AK93.AT87 Q654.KQT5.74.J96 | 1D-P-1S-P-2C-P-3C
426   S  3N-N       600          54.AJT96.6.AK982 963.Q82.AT73.764 AQJ7.74.KJ92.QT3 KT82.K53.Q854.J5 | 1D-P-1H-P-1S-P-2N-P-3N
427   S  2N-N      -100          K.Q9652.7654.AK9 AQ62.J3.K983.JT6 JT83.AK8.Q2.Q753 9754.T74.AJT.842 | 1C-P-1H-P-1S-P-2N
428   S  2N-N       150          83.AKT32.T3.AJT4 964.Q965.98.KQ75 AKJ2.J8.QJ754.62 QT75.74.AK62.983 | 1D-P-1H-P-1S-P-2N
429   S  3D-S       130          A6543.QT.AT62.Q8 J2.J842.K98.KJT4 Q9.AK653.QJ43.32 KT87.97.75.A9765 | 1H-P-1S-P-2D-P-3D
430   S  3N-S       430          AJT98.KT.82.AT76 Q7642.3.J974.K53 K5.AJ976.AQT5.Q8 3.Q8542.K63.J942 | 1N-P-2H-P-2S-P-3C-P-3H-P-3N
431   S  3C-S       150          AQJ65.Q983..K432 84.T742.KQ63.AQ6 3.AKJ.A9854.J975 KT972.65.JT72.T8 | 1D-P-1S-P-2C-P-3C
432   S  2N-N       120          K94.J432.AKJT3.9 JT53.K76.74.KQJ3 AQ86.AT.Q85.T752 72.Q985.962.A864 | 1C-P-1D-P-1S-P-2N
433   S  4H-N       420          J7.AK86543.T76.A AQ85.QT72.52.J83 T43.J.AKJ93.K972 K962.9.Q84.QT654 | 1D-P-1H-P-2C-P-4H
434   S  2C-S       110          962.6.AKT82.KQ73 A873.AT74.Q95.T2 KQJT.QJ9.74.A954 54.K8532.J63.J86 | 1C-P-1D-P-1S-P-2C
435   S  5D-N       -50          3.932.KQ9752.AK5 JT986.J754.A.632 AKQ4.86.64.QJ974 752.AKQT.JT83.T8 | 1C-P-2D-P-3D-P-4N=1=-P-5D | Blackwood 0314, for !D
436   S  3N-N       600          A4.KQ63.Q8762.JT T865.T54.AT.AK84 KQJ2.A72.K.97632 973.J98.J9543.Q5 | 1C-P-1D-P-1S-P-2N-P-3N
437   S  3N-N       600          J.AKT2.QJT32.J94 KT32.Q9765.95.76 A984.J4.K4.KQT83 Q765.83.A876.A52 | 1C-P-1D-P-1S-P-2N-P-3N
438   S  3N-S       400          KQ8762.A94.QJ6.6 JT.QT73.T54.K982 A.K862.A982.J543 9543.J5.K73.AQT7 | 1D-P-1S-P-2C-P-3S-P-3N
439   S  3C-S       150          AQJ63.95.K9.Q975 K872.Q732.T62.K2 T.K864.AQ87.AJ64 954.AJT.J543.T83 | 1D-P-1S-P-2C-P-3C
440   S  3N-N       400          4.AJ762.K3.AT864 KJ97.KT98.97.KJ2 AQ53.43.AJ85.Q95 T862.Q5.QT642.73 | 1D-P-1H-P-1S-P-2N-P-3N
441   S  3C-S       150          AQJ94.3.Q5.K8642 876.T986.KT83.Q5 2.AKJ72.A92.JT73 KT53.Q54.J764.A9 | 1H-P-1S-P-2C-P-3C
442   S  4S-N       620          AQJ874.AJ4.8.T98 K952.65.J432.A64 6.Q93.AK976.KJ72 T3.KT872.QT5.Q53 | 1D-P-1S-P-2C-P-3S-P-4S
443   S  3N-N       430          A9532.A6.65.KJT3 KQ8.Q8.QT83.Q986 6.KJ952.AKJ9.A75 JT74.T743.742.42 | 1H-P-1S-P-2D-P-2N-P-3N
444   S  4H-N       620          JT.AKQT754.9.QT3 Q953.2.JT854.K98 A872.J8.K62.AJ74 K64.963.AQ73.652 | 1C-P-1H-P-1S-P-4H
445   S  4S-S       650          K842.A9854.7.AJ7 73.Q76.T62.QT942 QJT5.KJ.AQ853.63 A96.T32.KJ94.K85 | 1D-P-1H-P-1S-P-4S
446   S  3N-N       430          AKQ62.93.K753.73 943.KT74.Q82.QT9 J.AQ862.AT6.A652 T875.J5.J94.KJ84 | 1H-P-1S-P-2C-P-2N-P-3N
447   S  4H-N       650          J65.AKQT87.J.J72 KT.954.98764.A98 AQ72.62.Q32.KQ43 9843.J3.AKT5.T65 | 1C-P-1H-P-1S-P-3H-P-4H
448   S  4H-S       480          AJT8643.K53.62.A 92.T8.J8543.KT97 Q.A7642.AQT.QJ64 K75.QJ9.K97.8532 | 1H-P-1S-P-2C-P-4H
449   S  4S-N       450          AQJ82.AT852.6.J4 T7.Q963.K75.AQ98 K963.K7.QJ43.K76 54.J4.AT982.T532 | 1D-P-1S-P-2S-P-4S
450   S  4H-N       620          T6.KQJ642.K65.QJ K93.T.T974.KT973 A854.A98.AQ32.52 QJ72.753.J8.A864 | 1D-P-1H-P-1S-P-3H-P-4H
451   S  4H-N       450          43.AKQJT86.Q8.T4 QJT9.943.7532.J5 A762.5.KJ9.AQ762 K85.72.AT64.K983 | 1C-P-1H-P-1S-P-4H
452   S  3N-N       630          3.A93.A8632.A974 KJ85.Q876.J95.Q8 AQT9.K2.QT4.K653 7642.JT54.K7.JT2 | 1C-P-1D-P-1S-P-2N-P-3N
453   S  3N-N       600          A.QJT53.Q9865.K8 T9865.76.J3.AT65 QJ73.A94.K4.QJ42 K42.K82.AT72.973 | 1C-P-1H-P-1S-P-2N-P-3N
454   S  4H-S       450          K9872.Q98..AK865 A63.642.T9643.QT J.AKJ73.KQ52.J73 QT54.T5.AJ87.942 | 1H-P-1S-P-2D-P-4H
455   S  6S-N      1460          KQT963.AQT52..J9 J5.J873.KT74.Q64 A72.6.Q6532.AKT5 84.K94.AJ98.8732 | 1D-P-1S-P-2C-P-3H-P-3S-P-5D=1=-P-5N-P-6S | Exclusion, for !S
456   S  3N-N       400          87.KJT43.A832.A6 QT2.A86.J64.KJ73 AKJ6.7.K975.QT42 9543.Q952.QT.985 | 1D-P-1H-P-1S-P-2N-P-3N
457   S  3N-N       430          A.A9764.J632.KT4 T864.Q53.Q94.J62 KJ53.J.K75.AQ973 Q972.KT82.AT8.85 | 1C-P-1H-P-1S-P-3N
458   S  4S-S       650          A532.AT642.KJ9.5 K4.KQ5.8742.Q873 Q986.J.Q53.AKJ42 JT7.9873.AT6.T96 | 1C-P-1H-P-1S-P-4S
459   S  4S-S       450          Q432.KQ874.Q7.QJ JT5.T53.632.KT64 AK97.6.KJT5.A975 86.AJ92.A984.832 | 1D-P-1H-P-1S-P-3S-P-4S
