..\bba\Open_In_Fourth_Seat.pbn

                        -- Sorted by Board Number --
brd# dlr contract score  par     north            east             south            west             | auction...   | notes
---- --- -------- -----  ------  ---------------- ---------------- ---------------- ---------------- | ------------------------- 
312   W  3S-N       170          K9874.QJ6.K.J974 T.K742.AT96.T532 AQ53.AT8.Q8754.6 J62.953.J32.AKQ8 | P-P-P-1D-P-1S-P-2S-P-3S
313   W  3S-N       140          Q872.QJ9.53.KQ32 AJ6.8732.T9.AJ65 T543.K54.AKQ87.4 K9.AT6.J642.T987 | P-P-P-1D-P-1S-X=1=-2S-P-3S | Two suit takeout double
314   W  1N-S        90          Q952.65.A64.QJ62 KT3.J982.KT52.K5 A86.AK4.J87.T743 J74.QT73.Q93.A98 | P-P-P-1C-P-1S-P-1N
315   W  3S-S       140          KJ64.Q64.KJ75.J7 AQ73.J2.AT6.8432 T9852.AT83.9.AK9 .K975.Q8432.QT65 | P-P-P-1S-P-2C=1=-P-2S-P-3S | Reverse drury
316   W  1N-S        90          A8432.QJT.J.J542 97.A974.A643.Q63 KJ5.K863.T752.A8 QT6.52.KQ98.KT97 | P-P-P-1D-P-1S-P-1N
317   W  2D-S        90          QT96.QJT94.6.A84 KJ72.652.KT9.Q75 84.A3.AJ7543.K62 A53.K87.Q82.JT93 | P-P-P-1D-P-1H-P-2D
318   W  1N-N        90          QJ4.873.A643.J75 A873.J954.QJ.K83 T952.AQ6.982.AQT K6.KT2.KT75.9642 | P-P-P-1C-P-1D-P-1S-P-1N
319   W  3H-S      -100          T6.J632.AQ943.Q2 A83.T5.KJ76.J876 Q972.AK98.52.KT9 KJ54.Q74.T8.A543 | P-P-P-1C-P-1D-P-1H-X=1=-P-2C-P-P-2S=2=-P-3H | Two suit takeout double | Limit raise or better in !H
320   W  1N-S       -50          T85.KQJ7.J43.864 Q74.8654.AQ8.QT2 A62.T9.T975.AKJ3 KJ93.A32.K62.975 | P-P-P-1D-P-1H-P-1N
321   W  1N-N       120          AQ2.98.K52.JT872 KJ64.T64.AJ73.Q9 9873.AK532.QT.K3 T5.QJ7.9864.A654 | P-P-P-1H-P-1N
322   W  3H-N       140          842.AQ83.JT.KT83 AQ93.J7.853.Q974 JT6.K965.A964.A6 K75.T42.KQ72.J52 | P-P-P-1D-P-1H-P-2H-P-3H
323   W  2H-S       -50          T74.42.KQ8.A9843 J932.AK3.T2.T762 AK8.JT986.A974.5 Q65.Q75.J653.KQJ | P-P-P-1H-P-1N-P-2D-P-2H
324   W  2N-S      -100          KQ64.83.AQT42.T4 AJT.765.985.K976 53.AKJT2.KJ6.852 9872.Q94.73.AQJ3 | P-1D-P-1H-P-1S-P-2N
325   W  1N-S        90          Q954.A954.QJ7.J9 KJ3.K87.T92.A732 A7.J63.AK65.T864 T862.QT2.843.KQ5 | P-P-P-1D-P-1H-P-1N
326   W  2N-N       120          KJ5.Q2.A632.JT42 Q943.K6.Q974.A76 T76.AJ754.K85.K9 A82.T983.JT.Q853 | P-P-P-1H-P-2N
327   W  2H-N       110          52.Q865.A86.KJ82 AQT8.J94.Q732.Q7 K97.KT72.J4.A965 J643.A3.KT95.T43 | P-P-P-1C-P-1H-P-2H
328   W  3D-N       130          A76.765.AQJ52.T8 QJ4.QJ8.K74.7643 T952.A93.T86.AKJ K83.KT42.93.Q952 | P-1D-P-1S-P-1N-P-2N-P-3D
329   W  -W                      KQ32.864.8.KQ953 T4.AK93.K74.T872 J765.T72.AJT32.A A98.QJ5.Q965.J64 | P
330   W  1N-S        90          J873.965.KQ.K964 T962.AK.JT75.QT7 AK5.8742.986.A52 Q4.QJT3.A432.J83 | P-P-P-1C-P-1S-P-1N
331   W  1N-S       120          QT95.T5.KJT4.KJ2 A732.QJ.Q832.QT5 J8.AK742.A96.843 K64.9863.75.A976 | P-P-P-1H-P-1S-P-1N
332   W  2N-N       120          T97.Q752.AJT.A42 A653.96.864.Q986 KJ82.AJ8.975.K53 Q4.KT43.KQ32.JT7 | P-P-P-1C-P-1H-P-1S-P-2N
333   W  1N-N        90          QJ.AQ532.J642.J6 A63.J6.KQT7.9732 9872.KT8.A83.A84 KT54.974.95.KQT5 | P-P-P-1C-P-1H-P-1S-P-1N
334   W  1N-S      -100          Q2.J9853.KJ.Q872 A973.T6.QT75.KT6 865.AK2.8642.A94 KJT4.Q74.A93.J53 | P-P-P-1D-P-1H-P-1N
335   W  -W                      T2.K9732.K86.KT8 KQ9.JT.Q943.Q972 7543.A865.J5.AJ5 AJ86.Q4.AT72.643 | P
336   W  1N-N       120          J9.KJ63.QT6.K965 AQ52.T42.853.JT4 T876.Q9.A942.AQ7 K43.A875.KJ7.832 | P-P-P-1D-P-1H-P-1S-P-1N
337   W  1N-N        90          J4.7642.K82.KQ87 KT53.A8.A653.953 AQ2.Q93.974.AT62 9876.KJT5.QJT.J4 | P-P-1D-X-1H-1N-P=1=-P-P | Max 2 !H
338   W  1N-N       120          64.JT863.AK42.QJ Q852.KQ52.J96.85 KT93.97.Q5.AKT42 AJ7.A4.T873.9763 | P-P-P-1C-P-1H-P-1S-P-1N
339   W  2S-N       140          Q7632.KQ4.Q3.Q94 K9.T963.AJT2.K52 A54.82.K96.A8763 JT8.AJ75.8754.JT | P-P-P-1C-P-1S-P-1N-P-2S
340   W  1N-N        90          KJ7.T542.AJT4.87 T64.J763.Q9.AKT9 A952.K8.K62.Q654 Q83.AQ9.8753.J32 | P-P-P-1C-P-1H-P-1S-P-1N
341   W  -W                      KJ43.AJ.Q93.T632 AQ72.T874.AT2.97 865.K652.J64.AK8 T9.Q93.K875.QJ54 | P
342   W  2S-S       140          2.JT5.AJ842.A764 KJ9.K64.Q953.T53 AQT765.A87.T7.82 843.Q932.K6.KQJ9 | P-P-P-2S
343   W  1N-N       120          A82.AQ764.85.JT9 QT93.83.QJT3.AQ4 KJ76.J2.AK2.8632 54.KT95.9764.K75 | P-1H-P-1S-P-1N
344   W  3D-S       -50          A8.83.QJT86.JT43 K53.Q54.943.AQ86 Q642.AK62.752.K7 JT97.JT97.AK.952 | P-P-P-1D-P-3D
345   W  1N-S        90          AJT54.Q75.Q8.874 Q72.K63.KT5.QT93 86.A92.J642.AK52 K93.JT84.A973.J6 | P-P-P-1D-P-1S-P-1N
346   W  3HX-E      200          A432.JT64.Q9.J42 Q9.KQ72.J52.Q853 JT6.3.AKT763.KT6 K875.A985.84.A97 | 1C-P-1H-2D-2H-X-P-3D-P-P-3H-P-P-X
347   W  2N-N       120          KT.QJT6.K83.Q843 J83.K752.J75.K62 AQ74.84.AQ62.T97 9652.A93.T94.AJ5 | P-P-P-1D-P-1H-P-1S-P-2N
348   W  -W                      AJ2.93.KT873.QT7 Q83.Q65.A42.K853 T9764.AJT4.J.A42 K5.K872.Q965.J96 | P
349   W  3H-N       140          T982.KJ95.KJ7.Q5 QJ7.A2.9842.A842 A5.T843.A3.KJT63 K643.Q76.QT65.97 | P-P-P-1C-P-1H-P-2H-P-3H
350   W  2S-N       -50          QJT8.983.K75.654 K95.AJ5.T93.KT72 A764.T72.AQ2.Q98 32.KQ64.J864.AJ3 | P-P-P-1C-P-1S-P-2S
351   W  3D-S       130          KT5.AQ65.J85.532 A943.943.42.KQJ8 J6.JT.AQT763.A94 Q872.K872.K9.T76 | P-P-P-1D-P-1H-X=1=-2D-2S-3D | Two suit takeout double
352   W  1N-S        90          KJ62.986.84.AJ73 T97.A752.QJ93.K4 A8.KJ43.AT6.T952 Q543.QT.K752.Q86 | P-P-P-1C-P-1S-P-1N
353   W  2S-N       -50          Q982.75.Q86.K987 653.QJ93.AT3.A53 AK74.K642.974.JT JT.AT8.KJ52.Q642 | P-P-P-1D-P-1S-P-2S
354   W  2H-S       170          JT5.T32.KQ65.A95 K872.76.A8.T8643 A9.AQJ54.J432.72 Q643.K98.T97.KQJ | P-P-P-1H-P-2C=1=-P-2D=2=-P-2H | Reverse drury | Artificial
355   W  1N-N       120          765.T63.KJ54.AK3 JT93.Q74.AQT.J72 AK8.AJ85.873.986 Q42.K92.962.QT54 | P-P-P-1C-P-1D-P-1H-P-1N
356   W  1N-N       120          Q73.AQT4.K873.92 84.J75.AJT4.AJ65 AK96.863.62.KQT4 JT52.K92.Q95.873 | P-P-P-1C-P-1H-P-1S-P-1N
357   W  2N-N       120          KT2.J6.A532.K852 874.K73.987.AJ43 AQ6.AT982.64.Q96 J953.Q54.KQJT.T7 | P-P-P-1H-P-2N
358   W  4S-N       -50          QT864.AT9.KQ53.2 J95.KJ54.AJT4.T4 K73.82.76.AKJ986 A2.Q763.982.Q753 | P-1S-P-1N=1=-P-2D-P-3S-P-4S | Forcing 1NT
359   W  2C-S       130          J97.AK85.Q542.T8 AKT8.7432.876.42 64.T9.AJT.AQJ975 Q532.QJ6.K93.K63 | P-P-P-1C-P-1H-P-2C
360   W  1N-N        90          974.Q97.Q85.AJ53 Q82.A52.764.K842 T653.KJ64.AKT.97 AKJ.T83.J932.QT6 | P-P-P-1D-P-1N
361   W  1N-S       -50          86.AJT2.QT9.T862 AJT5.985.J5.KJ97 KQ3.743.AK872.43 9742.KQ6.643.AQ5 | P-P-P-1D-P-1H-P-1N
362   W  2H-S       110          J86.K52.52.KQJT8 KT42.Q3.AQ3.7653 AQ.AJ986.J98.942 9753.T74.KT764.A | P-P-P-1H-P-2C=1=-P-2H | Reverse drury
363   W  4S-N       -50          KT653.AQT.762.T7 Q4.J875.KT54.K64 AJ87.432.Q8.AJ83 92.K96.AJ93.Q952 | P-P-P-1C-P-1S-P-2S-P-4S
364   W  3D-S       110          QJ98.AK984.8.J84 42.QJ6.9532.AK53 AT5.3.AQJT76.T72 K763.T752.K4.Q96 | P-1H-P-1N=1=-P-2C-P-3D | Forcing 1NT
365   W  1N-S       120          QJT5.T32.876.AK5 AK2.J85.Q942.J62 764.AQ4.A53.Q873 983.K976.KJT.T94 | P-P-P-1C-P-1S-P-1N
366   W  2S-N       110          KQ943.86.AJ.7642 T62.J972.985.AQ5 A7.K543.QT742.K9 J85.AQT.K63.JT83 | P-P-P-1D-P-1S-P-1N-P-2S
367   W  2N-N       120          62.Q4.AQ985.K952 J97.J963.J43.A63 AT543.AT82.KT.74 KQ8.K75.762.QJT8 | P-P-P-1S-P-2D-P-2H-P-2N
368   W  1N-S       120          KQ64.A98.Q8.9752 AT5.J76.K96.Q863 J2.Q52.A752.AJT4 9873.KT43.JT43.K | P-P-P-1D-P-1S-P-1N
369   W  -W                      Q7.KT654.AJ63.97 AT52.32.KQT2.T86 J86.AJ9.984.AJ32 K943.Q87.75.KQ54 | P
370   W  1N-S      -100          J3.KT75.KT876.76 T986.A6.QJ4.KJ43 A52.432.A52.A952 KQ74.QJ98.93.QT8 | P-P-P-1C-P-1D-P-1N
371   W  -W                      K43.K63.K6.J9843 Q875.A42.9843.KQ T96.JT87.AQ5.AT2 AJ2.Q95.JT72.765 | P
372   W  2D-E       -90          K7.QJ92.T86.9832 Q964.KT85.Q93.A4 J832.A43.A74.QJ6 AT5.76.KJ52.KT75 | P-P-P-1C-P-1H-P-1S-X=1=-P-2D | Two suit takeout double
373   W  2C-N        90          K94.Q62.A6.QT652 852.AJ8.Q985.J87 A76.T974.KT72.A4 QJT3.K53.J43.K93 | P-P-P-1D-P-2C
374   W  2D-S        90          AQJ32.Q6.765.842 T864.K87.KJ.AT53 97.AJ43.AQT32.J6 K5.T952.984.KQ97 | P-P-1C-1D-1H-1S-X=1=-P-2C-2D | Support double redouble
375   W  2N-S       120          Q532.AQ7.K7643.7 JT4.852.AQ2.9862 A97.K643.T8.AJT3 K86.JT9.J95.KQ54 | P-1D-P-1H-P-1S-P-2N
376   W  3S-N       -50          K7643.AJT.953.Q9 J5.K53.K72.86542 AQT9.984.AJT4.J3 82.Q762.Q86.AKT7 | P-P-P-1D-P-1S-P-2S-P-3S
377   W  3D-N       110          7.KQ652.7542.AJ4 KT52.A83.QT.T832 AQJ64.4.A986.765 983.JT97.KJ3.KQ9 | P-1H-P-1S-P-2D-P-3D
378   W  1N-S        90          96542.2.K53.KQT4 AKT.K963.J7.8765 J3.AT84.QT94.AJ2 Q87.QJ75.A862.93 | P-P-P-1D-P-1S-P-1N
379   W  1N-N       120          A8.9764.AQJ73.54 J53.KQT2.865.QJ2 9642.J3.KT2.AK93 KQT7.A85.94.T876 | P-1D-P-1S-P-1N
380   W  1N-S      -100          T952.Q93.J3.KQ92 643.J752.KT.AJ84 KJ8.A4.A8765.763 AQ7.KT86.Q942.T5 | P-P-P-1D-P-1S-P-1N
381   W  1N-S        90          QT986.AQ.T52.962 K72.853.AQ8.J854 J3.T974.KJ9.AKT3 A54.KJ62.7643.Q7 | P-P-P-1C-P-1S-P-1N
382   W  2C-S       110          J875.AQ.QJ6.J765 AK4.J854.9875.T8 T62.KT6.AT2.KQ93 Q93.9732.K43.A42 | P-P-P-1C-P-1S-P-1N-P-2C
383   W  1N-S        90          KQ984.8.654.KJ93 62.Q962.AJ8.Q876 AJ3.KT743.732.A5 T75.AJ5.KQT9.T42 | P-P-P-1H-P-1S-P-1N
384   W  3C-S       110          AQ96.J.J93.QJ973 KJ73.9874.Q64.K4 854.KQ62.KT2.AT8 T2.AT53.A875.652 | P-P-P-1C-P-1S-P-1N-P-2C-P-2S-P-3C
385   W  2S-N       110          KQJ85.T87.75.J43 T97.653.AQT2.AT8 A42.AJ4.983.K962 63.KQ92.KJ64.Q75 | P-P-P-1C-P-1S-P-1N-X-P-2D-2S
386   W  1N-N      -100          KQ9.QT98.92.T842 765.KJ5.KT76.A95 AJT3.32.AJ854.Q6 842.A764.Q3.KJ73 | P-P-P-1D-P-1H-P-1S-P-1N
387   W  1N-N        90          J.A764.K54.KT432 762.QJ3.J87.AJ76 KT953.K95.AT62.5 AQ84.T82.Q93.Q98 | P-1C-P-1S-P-1N
388   W  1N-N      -100          952.J82.K763.K72 Q873.K65.95.AQ53 K64.A74.A842.JT6 AJT.QT93.QJT.984 | P-P-P-1D-P-1N
389   W  1N-N        90          K3.JT64.KT8.Q764 AQ85.K872.J2.953 J962.A53.A763.KT T74.Q9.Q954.AJ82 | P-P-P-1D-P-1H-P-1S-P-1N
390   W  2H-W       100          873.A874.Q85.KT9 K965.K652.63.AJ3 AJ4.Q.AJT4.76542 QT2.JT93.K972.Q8 | P-P-1C-P-1H-P-2H
391   W  2S-S      -100          32.K953.K9.KJ842 AJ95.J87.QT73.63 QT874.A2.AJ52.97 K6.QT64.864.AQT5 | P-P-P-1S-P-1N-P-2D-P-2S
392   W  3S-N      -100          Q875.AQ3.T76.T76 KJ.T642.A942.K94 A432.87.KJ8.A853 T96.KJ95.Q53.QJ2 | P-P-P-1C-P-1S-P-2S-P-P-X-P-3H-3S
393   W  2D-S       130          642.KJT9.KQ754.Q Q93.753.J9.AT643 AK7.864.AT62.J95 JT85.AQ2.83.K872 | P-P-P-1D-P-1H-P-1N-P-2D
394   W  1N-N       120          54.KT75.AJ64.QJ6 JT3.A632.KT85.K3 AK62.J94.972.A84 Q987.Q8.Q3.T9752 | P-P-P-1C-P-1H-P-1S-P-1N
395   W  1N-S       -50          Q6.T982.42.AK752 AK75.J64.T763.63 932.KQ5.AK95.984 JT84.A73.QJ8.QJT | P-P-P-1D-P-1H-P-1N
396   W  3S-S       140          QJ73.AQ93.T96.Q2 K2.J82.J754.AJT6 A865.T4.KQ2.K874 T94.K765.A83.953 | P-P-P-1C-P-1H-P-1S-P-3S
397   W  1N-E       -90          QT8.862.QJ2.J732 J7.KQ75.K83.Q865 K963.AJ3.T64.AT4 A542.T94.A975.K9 | 1D-P-1H-P-1S-P-1N
398   W  3H-N       140          96.KQT42.QT97.52 Q873.A9.J43.KJ86 AKT4.J763.52.A94 J52.85.AK86.QT73 | P-P-P-1C-P-1H-P-2H-P-P-X-P-3C-3H
399   W  2H-E        50          632.83.KT95.AT54 J7.Q942.Q642.KQ3 KT95.KJT6.AJ8.97 AQ84.A75.73.J862 | 1C-P-1H-X-XX=1=-2D-P-P-2H | Support double redouble
400   W  3S-N       140          AK72.Q63.Q76.932 Q83.K974.JT4.JT6 T965.A2.K92.KQ74 J4.JT85.A853.A85 | P-P-P-1C-P-1S-P-2S-P-3S
401   W  1N-N        90          52.QT75.AJ93.Q53 JT9.AK32.T65.J62 K763.84.Q87.AK87 AQ84.J96.K42.T94 | P-P-P-1C-P-1H-P-1S-P-1N
402   W  1N-N      -100          AJ5.JT93.J864.97 Q72.Q762.Q5.KQ42 K943.A5.AT7.J853 T86.K84.K932.AT6 | P-P-P-1C-P-1H-P-1S-P-1N
403   W  -W                      Q94.Q74.KQ87.J97 A7.A852.532.QT52 J632.T9.AJT4.A84 KT85.KJ63.96.K63 | P
404   W  2S-E       100          72.AQJ83.6532.Q5 KJ53.T52.AKT9.82 AQ8.97.84.AJT973 T964.K64.QJ7.K64 | P-P-1D-2C-X-2H-2S
405   W  2C-W       -90          A42.J652.K52.J84 QJ65.K9.A98.6532 973.A83.QJT74.AT KT8.QT74.63.KQ97 | P-P-P-1D-P-1H-X=1=-XX=2=-2C | Two suit takeout double | Support double redouble
406   W  1N-N       -50          KQ.T86.Q9874.Q87 AT2.J54.KT53.KT4 J9543.AQ7.62.A63 876.K932.AJ.J952 | P-P-P-1S-P-1N
407   W  4S-S       620          KQT3.5.742.KQJ65 A2.KT96.Q65.9873 87654.A742.AK3.4 J9.QJ83.JT98.AT2 | P-1C-P-1S-P-2S-P-4S
408   W  3S-N       140          KJT75.8432.QJT.K 32.KT6.K853.Q952 AQ96.Q95.A6.T764 84.AJ7.9742.AJ83 | P-P-P-1C-P-1S-P-2S-P-3S
409   W  2N-N       120          K95.J32.AQ7.JT97 AJT2.Q865.T65.63 83.AK94.J32.A842 Q764.T7.K984.KQ5 | P-P-P-1C-P-2N
410   W  3H-S       140          J96.J94.AQT64.Q5 T52.K86.KJ9.KT84 A73.AQT73.7.J732 KQ84.52.8532.A96 | P-P-P-1H-P-2C=1=-P-2H-P-3H | Reverse drury
411   W  2D-S       130          987.98632.7.AKQJ AJ54.QJ4.J84.T62 32.K75.AKQ963.85 KQT6.AT.T52.9743 | P-P-P-1D-P-1H-P-2D
412   W  2N-S       120          AKQ84.Q42.53.T82 JT7.AKJ3.Q84.765 62.T85.AKJ9.KJ94 953.976.T762.AQ3 | P-1S-P-1N=1=-P-2C-P-2N | Forcing 1NT
413   W  2N-N       120          KT.AK97.64.J6543 AQ7.J852.J75.987 8532.QT3.AT98.AQ J964.64.KQ32.KT2 | P-1C-P-1S-P-1N-P-2N
414   W  1N-W       -90          9532.KT8.Q82.K74 QT8.Q732.K53.Q53 J764.AJ6.JT7.AJ8 AK.954.A964.T962 | 1D-P-1H-P-1N
415   W  -W                      KJ32.A73.QJT2.97 AQ.QT54.983.K632 T986.K8.AK64.854 754.J962.75.AQJT | P
416   W  2D-S       -50          AJ85.J64.7.J6432 KT2.A7.J654.Q985 94.QT98.AK9832.K Q763.K532.QT.AT7 | P-P-P-1D-P-1S-P-2D
417   W  4H-S       -50          JT7.96.AKJ5.Q876 K962.KT4.Q43.J54 A84.AQJ873.T9.32 Q53.52.8762.AKT9 | P-P-P-1H-P-2N-P-3H-P-4H
418   W  2S-N       110          AJT62.QJ96.QT.42 KQ3.K8.9872.JT85 974.AT43.AJ6.K93 85.752.K543.AQ76 | P-P-P-1C-P-1S-P-1N-P-2H-P-2S
419   W  1N-N        90          AQT.9752.A75.J52 8642.KT8.64.KQT6 KJ93.AJ6.KT92.94 75.Q43.QJ83.A873 | P-P-P-1D-P-1H-P-1S-P-1N
420   W  3S-N       170          AQ632.T8.KJ93.76 97.KJ92.Q86.J432 KJ85.A63.T72.AT5 T4.Q754.A54.KQ98 | P-P-P-1C-P-1S-P-2S-P-3S
421   W  -W                      5.AJ63.K43.Q6432 QJT4.KQ98.Q97.T5 K732.T7.AT62.K97 A986.542.J85.AJ8 | P
422   W  1N-N        90          654.AJT76.A3.T95 KJ73.532.KQ52.J2 AT98.8.874.AK743 Q2.KQ94.JT96.Q86 | P-P-P-1C-P-1H-P-1S-P-1N
423   W  1N-N        90          A83.J754.KJ86.J4 92.A962.Q54.K987 KQ74.KT8.93.A653 JT65.Q3.AT72.QT2 | P-P-P-1C-P-1H-P-1S-P-1N
424   W  2H-N       110          J7.K874.QT3.QJ65 KQ63.J63.54.A972 AT9.AT95.K972.T4 8542.Q2.AJ86.K83 | P-P-P-1D-P-1H-P-2H
425   W  2S-S       -50          64.KT62.J98.A863 KT92.Q73.KT.QJ54 AQJ87.A4.6432.92 53.J985.AQ75.KT7 | P-P-P-1S-P-1N-P-2D-P-2S
426   W  2S-S      -100          3.T8742.KQJ9.KQ4 K2.A93.AT75.8632 AT8764.65.42.AJ9 QJ95.KQJ.863.T75 | P-1H-P-1S-P-2D-P-2S
427   W  3S-S       -50          642.Q3.KT732.Q73 Q73.AKT9.J95.J85 AKJT9.8654.4.K64 85.J72.AQ86.AT92 | P-P-P-1S-P-2S-P-P-X-P-3H-3S
428   W  1N-S       120          AK84.K.J964.T432 J3.8762.QT75.K87 Q76.AT93.832.AQ9 T952.QJ54.AK.J65 | P-P-P-1C-P-1S-P-1N
429   W  2S-N       110          AQ942.K2.T52.J32 76.AQT5.J873.Q74 T5.8643.AKQ.KT85 KJ83.J97.964.A96 | P-P-P-1C-P-1S-P-1N-P-2S
430   W  2S-S       140          QT.AJT6.QJ52.T85 A7.K985.876.K642 K98654.73.K4.A97 J32.Q42.AT93.QJ3 | P-P-P-1S-P-1N-P-2S
431   W  3H-S       170          54.Q4.AT82.KQ764 AJ62.KT7.J964.85 QT3.AJ9532.7.AJ3 K987.86.KQ53.T92 | P-P-P-1H-P-2N-P-3H
432   W  2D-N       110          32.62.KJ987.AQT2 QJ65.Q754.Q4.754 KT84.JT83.A32.KJ A97.AK9.T65.9863 | 1C-1D-X-1H=1=-P-2D | Limit raise or better in !D
433   W  -W                      J762.862.KQ8.AT7 Q53.A943.J74.Q98 T984.K7.A652.K32 AK.QJT5.T93.J654 | P
434   W  2H-S       140          965.72.Q72.AK973 JT83.QJ.A84.J842 A42.AKT854.T653. KQ7.963.KJ9.QT65 | P-P-P-1H-P-1N-P-2D-P-2H
435   W  1N-N        90          T3.AKT6.A8.T9632 762.Q92.KT74.KQ8 A9854.J7.J952.A5 KQJ.8543.Q63.J74 | P-1C-P-1S-P-1N
436   W  1N-N       120          QT9.983.A532.KQ6 K72.KT4.Q94.9732 J864.AJ6.J8.AJT8 A53.Q752.KT76.54 | P-P-P-1C-P-1D-P-1S-P-1N
437   W  3D-N      -200          J84.AT6.Q743.Q83 Q3.QJ74.KJT5.T65 AKT7.92.962.KJ92 9652.K853.A8.A74 | 1C-P-1H-P-2H-P-P-X-P-3D
438   W  2S-S       110          Q86.AK974.52.QT8 T95.QT63.QJT4.K7 AJ73.J5.A83.J543 K42.82.K976.A962 | P-1H-P-1S-X=1=-XX=2=-2D-P-P-2S | Two suit takeout double | Support double redouble
439   W  2H-N       110          J2.QJ654.K98.A86 Q976.T8.A75.K742 A83.A2.JT432.Q93 KT54.K973.Q6.JT5 | P-P-P-1D-P-1H-P-1N-P-2H
440   W  3S-E        50          86.T9742.83.KQJ3 KQ43.K83.QJT6.65 AJ2.5.AK72.T8742 T975.AQJ6.954.A9 | 1D-P-1S-P-2S-P-3S
441   W  1N-N        90          T96.QJT83.Q.K976 A2.A92.JT53.QT43 KQ75.K75.A9762.8 J843.64.K84.AJ52 | P-P-P-1D-P-1H-P-1S-P-1N
442   W  1N-N      -100          865.432.A852.K62 KT93.KJ.QJ93.T83 72.AT98.KT6.AJ74 AQJ4.Q765.74.Q95 | P-P-P-1C-P-1D-P-1H-P-1N
443   W  3DX-E      100          J842.K95.J9.AQ63 QT3.74.AT852.T42 K76.AJT2.74.KJ87 A95.Q863.KQ63.95 | P-P-2D-X-P-3C-P-P-3D-P-P-X
444   W  -W                      KT74.KT96.J87.A3 Q2.8543.AK3.9854 AJ953.A2.T65.T72 86.QJ7.Q942.KQJ6 | P
445   W  1N-N       120          J86.QJ8.A9872.K2 7543.AT62.J3.AJ7 AKQ9.754.K64.843 T2.K93.QT5.QT965 | P-P-P-1C-P-1D-P-1S-P-1N
446   W  2H-W      -110          765.Q72.QT98.KJ8 QJ2.KJ54.A2.9432 T983.A8.KJ76.AT7 AK4.T963.543.Q65 | P-P-P-1D-P-1N-X-P-2H
447   W  2S-W        50          T.AQ54.QT965.JT4 8753.KJ83.A82.K8 AK92.T97.J7.A632 QJ64.62.K43.Q975 | P-P-1D-P-1S-P-2S
448   W  2H-N       140          KT54.QJ94.98.KT4 Q763.KT.QJ4.Q832 92.7652.AK32.AJ6 AJ8.A83.T765.975 | P-P-P-1D-P-1H-P-2H
449   W  1N-S        90          K98.KQ976.J74.T2 AT43.JT.K862.K53 J7.842.AQT3.AJ98 Q652.A53.95.Q764 | P-P-P-1D-P-1H-P-1N
450   W  4SX-N     -500          KT754.KJ.T65.764 86.T98.AKQ9.J983 QJ2.A7532.J72.A5 A93.Q64.843.KQT2 | P-P-P-1H-P-1S-X=1=-XX=2=-2C-2S-P-P-3C-4S-P-P-X | Two suit takeout double | Support double redouble
451   W  2H-S       140          J9.K93.QJ76.KJ83 Q754.52.A942.Q65 K832.AJ764.8.A72 AT6.QT8.KT53.T94 | P-P-P-1H-P-2C=1=-P-2D=2=-P-2H | Reverse drury | Artificial
452   W  -W                      Q8.J8432.A76.Q83 542.AQT.QT85.KT4 KT76.K5.942.A952 AJ93.976.KJ3.J76 | P
453   W  1N-N       120          K73.K53.KQ52.T53 JT8.QT76.A8.K982 964.AJ92.JT7.AQ4 AQ52.84.9643.J76 | P-P-P-1C-P-1D-P-1H-P-1N
454   W  2H-N      -100          Q7.T742.9732.AJ3 T543.AK3.Q4.Q852 AJ86.Q965.A65.74 K92.J8.KJT8.KT96 | P-P-P-1D-P-1H-P-2H
455   W  3C-E      -110          QT854.853.QT.K75 AK.A964.872.T982 J9.KJT7.K6543.A4 7632.Q2.AJ9.QJ63 | P-P-1C-1D-1S-P-1N-X-P-P-2H-P-3C
456   W  -W                      KJ76.T8.J92.AQ93 T42.Q742.AKQ7.T7 A953.K95.654.KJ4 Q8.AJ63.T83.8652 | P
457   W  3D-S       -50          J5.Q75.T9876.AQ5 AQ2.JT98.Q4.J632 8643.A642.A32.K8 KT97.K3.KJ5.T974 | P-P-P-1D-P-3D
458   W  1N-S       120          KJT4.42.KJT6.QT6 62.Q875.A5.J8732 973.AJT6.874.AK5 AQ85.K93.Q932.94 | P-P-P-1C-P-1S-P-1N
459   W  1N-S        90          AK3.J8642.T97.75 J862.T3.AJ2.QJ43 QT9.K95.K83.AT62 754.AQ7.Q654.K98 | P-P-P-1C-P-1H-P-1N
460   W  2S-N       110          8732.43.AQ82.K62 QJ6.AT75.J954.Q4 AKT4.KJ9.3.J9753 95.Q862.KT76.AT8 | P-P-P-1C-P-1S-P-2S
461   W  -W                      QT7.Q7.QJ983.K74 AK53.J652.54.J65 J84.A98.T62.AQ82 962.KT43.AK7.T93 | P
462   W  2N-N       120          KT93.AJ98.K5.762 75.KT6.J987.QT83 QJ8.43.A643.AJ54 A642.Q752.QT2.K9 | P-1C-P-2C=1=-P-2N | Inverted minors
463   W  1N-S        90          A74.7532.QJT.J73 J53.AJT8.A74.T95 KT6.94.983.AKQ62 Q982.KQ6.K652.84 | P-P-P-1C-P-1H-P-1N
464   W  1N-N        90          T2.QT6.KQ75.QT95 A73.J92.JT6.K843 QJ85.A754.A92.J2 K964.K83.843.A76 | P-P-P-1D-P-1N
465   W  1N-N       -50          98.T652.K64.A642 K42.AQ9.QT52.753 A753.K84.A983.98 QJT6.J73.J7.KQJT | P-P-P-1D-P-1H-P-1S-P-1N
