#,Date,Board,North,South,East,West,**South** Result,**South** Score, IMPs  or MPs,Par Result, **South**  Par Score,Vs. Par,DD Bidding,DD Play,
436,2024.09.06,436,EPBot1,EPBot3,EPBot2,EPBot4,4SX E -1,200,0.00%,2S EW+1,-140,8,18,-,
437,2024.09.06,437,EPBot1,EPBot3,EPBot2,EPBot4,2S S =,110,0.00%,3C E,-110,6,12,-,
438,2024.09.06,438,EPBot1,EPBot3,EPBot2,EPBot4,2S S +2,170,0.00%,4S NS,420,-6,02,-,
439,2024.09.06,439,EPBot1,EPBot3,EPBot2,EPBot4,4H N +2,680,0.00%,6H NS,1430,-13,03,-,
440,2024.09.06,440,EPBot1,EPBot3,EPBot2,EPBot4,4S N -1,-50,0.00%,2S NS+1,140,-5,06,-,
441,2024.09.06,441,EPBot1,EPBot3,EPBot2,EPBot4,4S N =,420,0.00%,4S NS,420,0,00,-,
442,2024.09.06,442,EPBot1,EPBot3,EPBot2,EPBot4,4H S +1,650,0.00%,4H NS+1,650,0,00,-,
443,2024.09.06,443,EPBot1,EPBot3,EPBot2,EPBot4,5HX E -1,100,0.00%,5HX EW-1,100,0,00,-,
444,2024.09.06,444,EPBot1,EPBot3,EPBot2,EPBot4,4H S +1,650,0.00%,3N NS+2,660,0,05,-,
445,2024.09.06,445,EPBot1,EPBot3,EPBot2,EPBot4,4S N -1,-100,0.00%,3S NS,140,-6,06,-,
446,2024.09.06,446,EPBot1,EPBot3,EPBot2,EPBot4,3S N =,140,0.00%,6SX NS-3,-500,12,14,-,
447,2024.09.06,447,EPBot1,EPBot3,EPBot2,EPBot4,4H N +2,680,0.00%,6SX EW-5,1100,-9,03,-,
448,2024.09.06,448,EPBot1,EPBot3,EPBot2,EPBot4,4H S =,420,0.00%,4SX EW-1,200,6,19,-,
449,2024.09.06,449,EPBot1,EPBot3,EPBot2,EPBot4,4S S +1,450,0.00%,4S NS+1,450,0,00,-,
450,2024.09.06,450,EPBot1,EPBot3,EPBot2,EPBot4,3S N =,140,0.00%,3S NS,140,0,00,-,
451,2024.09.06,451,EPBot1,EPBot3,EPBot2,EPBot4,4S N +2,480,0.00%,6S N,980,-11,03,-,
452,2024.09.06,452,EPBot1,EPBot3,EPBot2,EPBot4,3S N =,140,0.00%,2S NS+1,140,0,00,-,
453,2024.09.06,453,EPBot1,EPBot3,EPBot2,EPBot4,6H N -1,-100,0.00%,6C N,1370,-16,06,-,
454,2024.09.06,454,EPBot1,EPBot3,EPBot2,EPBot4,3H N =,140,0.00%,1H NS+2,140,0,00,-,
455,2024.09.06,455,EPBot1,EPBot3,EPBot2,EPBot4,3H N =,140,0.00%,2H NS+1,140,0,00,-,
456,2024.09.06,456,EPBot1,EPBot3,EPBot2,EPBot4,4H S -1,-50,0.00%,3N N,400,-10,06,-,
457,2024.09.06,457,EPBot1,EPBot3,EPBot2,EPBot4,2S S -1,-50,0.00%,3H EW,-140,3,12,-,
458,2024.09.06,458,EPBot1,EPBot3,EPBot2,EPBot4,6N S =,1440,0.00%,6N NS,1440,0,00,-,
459,2024.09.06,459,EPBot1,EPBot3,EPBot2,EPBot4,4H S +2,480,0.00%,6N NS,990,-11,03,-,
460,2024.09.06,460,EPBot1,EPBot3,EPBot2,EPBot4,4H N +2,680,0.00%,6N NS,1440,-13,03,-,
461,2024.09.06,461,EPBot1,EPBot3,EPBot2,EPBot4,6S N =,1430,0.00%,6S NS,1430,0,00,-,
462,2024.09.06,462,EPBot1,EPBot3,EPBot2,EPBot4,2S S =,110,0.00%,3DX EW-1,100,0,19,-,
463,2024.09.06,463,EPBot1,EPBot3,EPBot2,EPBot4,4S N +1,650,0.00%,4N S+1,660,0,05,-,
464,2024.09.06,464,EPBot1,EPBot3,EPBot2,EPBot4,6S N +1,1010,0.00%,7N S,1520,-11,04,-,
465,2024.09.06,465,EPBot1,EPBot3,EPBot2,EPBot4,6S S +1,1010,0.00%,7S NS,1510,-11,04,-,
466,2024.09.06,466,EPBot1,EPBot3,EPBot2,EPBot4,6S S =,1430,0.00%,6N NS,1440,0,05,-,
467,2024.09.06,467,EPBot1,EPBot3,EPBot2,EPBot4,6H S +1,1010,0.00%,7H NS,1510,-11,04,-,
468,2024.09.06,468,EPBot1,EPBot3,EPBot2,EPBot4,2S E +1,-140,0.00%,2S EW+1,-140,0,00,-,
469,2024.09.06,469,EPBot1,EPBot3,EPBot2,EPBot4,4H S =,620,0.00%,4SX EW-3,500,3,19,-,
470,2024.09.06,470,EPBot1,EPBot3,EPBot2,EPBot4,4H N +1,450,0.00%,4H NS+1,450,0,00,-,
471,2024.09.06,471,EPBot1,EPBot3,EPBot2,EPBot4,4H N +1,650,0.00%,4H NS+1,650,0,00,-,
472,2024.09.06,472,EPBot1,EPBot3,EPBot2,EPBot4,4H N -1,-50,0.00%,4CX EW-1,100,-4,06,-,
473,2024.09.06,473,EPBot1,EPBot3,EPBot2,EPBot4,3S N +1,170,0.00%,4S NS,420,-6,02,-,
474,2024.09.06,474,EPBot1,EPBot3,EPBot2,EPBot4,4S N +1,650,0.00%,4S NS+1,650,0,00,-,
475,2024.09.06,475,EPBot1,EPBot3,EPBot2,EPBot4,4S E -3,150,0.00%,4H NS+1,450,-7,10,-,
476,2024.09.06,476,EPBot1,EPBot3,EPBot2,EPBot4,3H N +1,170,0.00%,4H NS,620,-10,02,-,
477,2024.09.06,477,EPBot1,EPBot3,EPBot2,EPBot4,3SX S =,730,0.00%,4C EW,-130,13,22,-,
478,2024.09.06,478,EPBot1,EPBot3,EPBot2,EPBot4,4S N +1,450,0.00%,4S NS+1,450,0,00,-,
479,2024.09.06,479,EPBot1,EPBot3,EPBot2,EPBot4,4S N +2,680,0.00%,7DX EW-8,2000,-16,04,-,
480,2024.09.06,480,EPBot1,EPBot3,EPBot2,EPBot4,4H N +1,450,0.00%,4H NS+1,450,0,00,-,
481,2024.09.06,481,EPBot1,EPBot3,EPBot2,EPBot4,3S S +1,170,0.00%,4S NS,420,-6,02,-,
482,2024.09.06,482,EPBot1,EPBot3,EPBot2,EPBot4,7H N =,2210,0.00%,7N NS,2220,0,05,-,
483,2024.09.06,483,EPBot1,EPBot3,EPBot2,EPBot4,4S S =,420,0.00%,4S NS,420,0,00,-,
484,2024.09.06,484,EPBot1,EPBot3,EPBot2,EPBot4,3S S -1,-100,0.00%,4SX NS-2,-500,9,13,-,
485,2024.09.06,485,EPBot1,EPBot3,EPBot2,EPBot4,4S S +1,650,0.00%,3N NS+2,660,0,05,-,
486,2024.09.06,486,EPBot1,EPBot3,EPBot2,EPBot4,4H N +2,480,0.00%,6H NS,980,-11,03,-,
487,2024.09.06,487,EPBot1,EPBot3,EPBot2,EPBot4,4S N +1,650,0.00%,4S NS+1,650,0,00,-,
488,2024.09.06,488,EPBot1,EPBot3,EPBot2,EPBot4,6H N =,980,0.00%,6N NS,990,0,05,-,
489,2024.09.06,489,EPBot1,EPBot3,EPBot2,EPBot4,4H N =,420,0.00%,5C NS,400,1,19,-,
490,2024.09.06,490,EPBot1,EPBot3,EPBot2,EPBot4,4S N =,620,0.00%,5DX EW-2,500,3,19,-,
491,2024.09.06,491,EPBot1,EPBot3,EPBot2,EPBot4,4H N -1,-50,0.00%,3H NS,140,-5,06,-,
492,2024.09.06,492,EPBot1,EPBot3,EPBot2,EPBot4,4S N =,620,0.00%,5DX EW-2,300,8,19,-,
493,2024.09.06,493,EPBot1,EPBot3,EPBot2,EPBot4,6H S =,1430,0.00%,6N NS,1440,0,05,-,
494,2024.09.06,494,EPBot1,EPBot3,EPBot2,EPBot4,4S S =,420,0.00%,5CX EW-1,100,8,19,-,
495,2024.09.06,495,EPBot1,EPBot3,EPBot2,EPBot4,3S N =,140,0.00%,3S NS,140,0,00,-,
496,2024.09.06,496,EPBot1,EPBot3,EPBot2,EPBot4,4S S -1,-50,0.00%,4N N,430,-10,02,-,
497,2024.09.06,497,EPBot1,EPBot3,EPBot2,EPBot4,5S N +1,480,0.00%,6S NS,980,-11,03,-,
498,2024.09.06,498,EPBot1,EPBot3,EPBot2,EPBot4,4H S =,620,0.00%,4SX EW-1,100,11,19,-,
499,2024.09.06,499,EPBot1,EPBot3,EPBot2,EPBot4,5H N =,450,0.00%,4H NS+1,450,0,00,-,
500,2024.09.06,500,EPBot1,EPBot3,EPBot2,EPBot4,4S N =,620,0.00%,4S NS,620,0,00,-,
