#,Date,Board,North,South,East,West,**South** Result,**South** Score, IMPs  or MPs,Par Result, **South**  Par Score,Vs. Par,DD Bidding,DD Play,
406,2024.09.13,406,EPBot1,EPBot3,EPBot2,EPBot4,3N S -1,-50,0.00%,4H NS,420,-10,We missed game,-,
407,2024.09.13,407,EPBot1,EPBot3,EPBot2,EPBot4,7C S =,2140,0.00%,7N NS,2220,-2,We missed best contract,-,
408,2024.09.13,408,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,430,0.00%,3N NS+1,430,0,Par was bid,-,
409,2024.09.13,409,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,430,0.00%,3N NS+1,430,0,Par was bid,-,
410,2024.09.13,410,EPBot1,EPBot3,EPBot2,EPBot4,3N S =,600,0.00%,6C NS,1370,-13,We missed small slam,-,
411,2024.09.13,411,EPBot1,EPBot3,EPBot2,EPBot4,3N N =,400,0.00%,4H NS,420,-1,We missed best contract,-,
412,2024.09.13,412,EPBot1,EPBot3,EPBot2,EPBot4,3N S -1,-100,0.00%,2S NS+1,140,-6,We missed partial,-,
413,2024.09.13,413,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,630,0.00%,4S NS+1,650,-1,We missed best contract,-,
414,2024.09.13,414,EPBot1,EPBot3,EPBot2,EPBot4,3N S -1,-50,0.00%,2N NS,120,-5,We overbid - undoubled,-,
415,2024.09.13,415,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,630,0.00%,6D NS,1370,-12,We missed small slam,-,
416,2024.09.13,416,EPBot1,EPBot3,EPBot2,EPBot4,3N N -1,-50,0.00%,1N NS+1,120,-5,We overbid - undoubled,-,
417,2024.09.13,417,EPBot1,EPBot3,EPBot2,EPBot4,3N N +1,430,0.00%,3N NS+1,430,0,Par was bid,-,
418,2024.09.13,418,EPBot1,EPBot3,EPBot2,EPBot4,3N S =,600,0.00%,3N NS,600,0,Par was bid,-,
419,2024.09.13,419,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,430,0.00%,6C NS,920,-10,We missed small slam,-,
420,2024.09.13,420,EPBot1,EPBot3,EPBot2,EPBot4,3N S +2,660,0.00%,3N NS+2,660,0,Par was bid,-,
421,2024.09.13,421,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,630,0.00%,3N NS+1,630,0,Par was bid,-,
422,2024.09.13,422,EPBot1,EPBot3,EPBot2,EPBot4,3N N -1,-50,0.00%,4S NS+1,450,-11,We missed game,-,
423,2024.09.13,423,EPBot1,EPBot3,EPBot2,EPBot4,3N S +2,660,0.00%,3N NS+2,660,0,Par was bid,-,
424,2024.09.13,424,EPBot1,EPBot3,EPBot2,EPBot4,3N S +2,460,0.00%,3N NS+2,460,0,Par was bid,-,
425,2024.09.13,425,EPBot1,EPBot3,EPBot2,EPBot4,6N S =,990,0.00%,6N NS,990,0,Par was bid,-,
426,2024.09.13,426,EPBot1,EPBot3,EPBot2,EPBot4,6C S -1,-100,0.00%,5C NS,600,-12,We overbid - undoubled,-,
427,2024.09.13,427,EPBot1,EPBot3,EPBot2,EPBot4,3N N +1,430,0.00%,4S NS+1,450,-1,We missed best contract,-,
428,2024.09.13,428,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,630,0.00%,3N NS+1,630,0,Par was bid,-,
429,2024.09.13,429,EPBot1,EPBot3,EPBot2,EPBot4,3N N +1,630,0.00%,6D NS,1370,-12,We missed small slam,-,
430,2024.09.13,430,EPBot1,EPBot3,EPBot2,EPBot4,3N S -1,-50,0.00%,2D NS+2,130,-5,We missed partial,-,
431,2024.09.13,431,EPBot1,EPBot3,EPBot2,EPBot4,3N S +3,690,0.00%,6N S,1440,-13,We missed small slam,-,
432,2024.09.13,432,EPBot1,EPBot3,EPBot2,EPBot4,3N S =,400,0.00%,4S N+1,450,-2,We missed best contract,-,
433,2024.09.13,433,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,430,0.00%,3N NS+1,430,0,Par was bid,-,
434,2024.09.13,434,EPBot1,EPBot3,EPBot2,EPBot4,3N S +2,660,0.00%,3N NS+2,660,0,Par was bid,-,
435,2024.09.13,435,EPBot1,EPBot3,EPBot2,EPBot4,7N S =,1520,0.00%,7N NS,1520,0,Par was bid,-,
436,2024.09.13,436,EPBot1,EPBot3,EPBot2,EPBot4,3N S =,600,0.00%,4H NS,620,-1,We missed best contract,-,
437,2024.09.13,437,EPBot1,EPBot3,EPBot2,EPBot4,3N N +1,630,0.00%,3N NS+1,630,0,Par was bid,-,
438,2024.09.13,438,EPBot1,EPBot3,EPBot2,EPBot4,3N S =,400,0.00%,4H NS,420,-1,We missed best contract,-,
439,2024.09.13,439,EPBot1,EPBot3,EPBot2,EPBot4,3N N +4,720,0.00%,7N NS,2220,-17,We missed grand slam,-,
440,2024.09.13,440,EPBot1,EPBot3,EPBot2,EPBot4,3N S -2,-100,0.00%,4S NS+1,450,-11,We missed game,-,
441,2024.09.13,441,EPBot1,EPBot3,EPBot2,EPBot4,6C S =,920,0.00%,6C NS,920,0,Par was bid,-,
442,2024.09.13,442,EPBot1,EPBot3,EPBot2,EPBot4,3N N +2,660,0.00%,6D NS,1370,-12,We missed small slam,-,
443,2024.09.13,443,EPBot1,EPBot3,EPBot2,EPBot4,3N S -1,-50,0.00%,4H NS,420,-10,We missed game,-,
444,2024.09.13,444,EPBot1,EPBot3,EPBot2,EPBot4,3N N =,600,0.00%,3N S+1,630,-1,We wrong-side contract,-,
445,2024.09.13,445,EPBot1,EPBot3,EPBot2,EPBot4,3N N =,600,0.00%,4H NS,620,-1,We missed best contract,-,
446,2024.09.13,446,EPBot1,EPBot3,EPBot2,EPBot4,3N N +2,460,0.00%,7D NS,1440,-14,We missed grand slam,-,
447,2024.09.13,447,EPBot1,EPBot3,EPBot2,EPBot4,3N S +2,660,0.00%,3N NS+2,660,0,Par was bid,-,
448,2024.09.13,448,EPBot1,EPBot3,EPBot2,EPBot4,3C S +2,150,0.00%,3N NS+1,430,-7,We missed game,-,
449,2024.09.13,449,EPBot1,EPBot3,EPBot2,EPBot4,3N N +2,460,0.00%,6C NS,920,-10,We missed small slam,-,
450,2024.09.13,450,EPBot1,EPBot3,EPBot2,EPBot4,3N N +1,630,0.00%,3N NS+1,630,0,Par was bid,-,
451,2024.09.13,451,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,430,0.00%,3N NS+1,430,0,Par was bid,-,
452,2024.09.13,452,EPBot1,EPBot3,EPBot2,EPBot4,6C S -1,-100,0.00%,3N NS+1,630,-12,We overbid - undoubled,-,
453,2024.09.13,453,EPBot1,EPBot3,EPBot2,EPBot4,3C S +2,150,0.00%,3N NS+1,630,-10,We missed game,-,
454,2024.09.13,454,EPBot1,EPBot3,EPBot2,EPBot4,3N N +1,430,0.00%,3N NS+1,430,0,Par was bid,-,
455,2024.09.13,455,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,630,0.00%,3N NS+1,630,0,Par was bid,-,
456,2024.09.13,456,EPBot1,EPBot3,EPBot2,EPBot4,3N N +2,460,0.00%,3N N+2,460,0,Par was bid,-,
457,2024.09.13,457,EPBot1,EPBot3,EPBot2,EPBot4,5C S =,400,0.00%,3N NS+2,460,-2,We missed best contract,-,
458,2024.09.13,458,EPBot1,EPBot3,EPBot2,EPBot4,3N S -1,-100,0.00%,4S NS,620,-12,We missed game,-,
459,2024.09.13,459,EPBot1,EPBot3,EPBot2,EPBot4,3N N +1,430,0.00%,3N NS+1,430,0,Par was bid,-,
460,2024.09.13,460,EPBot1,EPBot3,EPBot2,EPBot4,3N N +2,660,0.00%,6N S,1440,-13,We missed small slam,-,
461,2024.09.13,461,EPBot1,EPBot3,EPBot2,EPBot4,6N S +1,1470,0.00%,7N NS,2220,-13,We missed grand slam,-,
462,2024.09.13,462,EPBot1,EPBot3,EPBot2,EPBot4,3N N +3,490,0.00%,6N NS,990,-11,We missed small slam,-,
463,2024.09.13,463,EPBot1,EPBot3,EPBot2,EPBot4,6N S -1,-100,0.00%,7S NS,2210,-20,We missed grand slam,-,
464,2024.09.13,464,EPBot1,EPBot3,EPBot2,EPBot4,3N S =,400,0.00%,4S NS,420,-1,We missed best contract,-,
465,2024.09.13,465,EPBot1,EPBot3,EPBot2,EPBot4,3N S +3,490,0.00%,6N NS,990,-11,We missed small slam,-,
466,2024.09.13,466,EPBot1,EPBot3,EPBot2,EPBot4,3N S -1,-100,0.00%,1S NS+2,140,-6,We overbid - undoubled,-,
467,2024.09.13,467,EPBot1,EPBot3,EPBot2,EPBot4,3N S +2,460,0.00%,6D S,920,-10,We missed small slam,-,
468,2024.09.13,468,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,630,0.00%,3N NS+1,630,0,Par was bid,-,
469,2024.09.13,469,EPBot1,EPBot3,EPBot2,EPBot4,3N S =,600,0.00%,3N S,600,0,Par was bid,-,
470,2024.09.13,470,EPBot1,EPBot3,EPBot2,EPBot4,3N N +3,490,0.00%,7C NS,1440,-14,We missed grand slam,-,
471,2024.09.13,471,EPBot1,EPBot3,EPBot2,EPBot4,3N N =,600,0.00%,3N NS,600,0,Par was bid,-,
472,2024.09.13,472,EPBot1,EPBot3,EPBot2,EPBot4,3N S +2,460,0.00%,3N NS+2,460,0,Par was bid,-,
473,2024.09.13,473,EPBot1,EPBot3,EPBot2,EPBot4,3N S +2,460,0.00%,6H NS,980,-11,We missed small slam,-,
474,2024.09.13,474,EPBot1,EPBot3,EPBot2,EPBot4,3N S +3,690,0.00%,7C N,2140,-16,We missed grand slam,-,
475,2024.09.13,475,EPBot1,EPBot3,EPBot2,EPBot4,3N N =,400,0.00%,4S NS+1,450,-2,We missed best contract,-,
476,2024.09.13,476,EPBot1,EPBot3,EPBot2,EPBot4,3N N =,600,0.00%,3N NS,600,0,Par was bid,-,
477,2024.09.13,477,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,630,0.00%,6H NS,1430,-13,We missed small slam,-,
478,2024.09.13,478,EPBot1,EPBot3,EPBot2,EPBot4,3N N +3,490,0.00%,6N N,990,-11,We missed small slam,-,
479,2024.09.13,479,EPBot1,EPBot3,EPBot2,EPBot4,3N S +2,660,0.00%,6H NS,1430,-13,We missed small slam,-,
480,2024.09.13,480,EPBot1,EPBot3,EPBot2,EPBot4,3N S -1,-50,0.00%,4S NS,420,-10,We missed game,-,
481,2024.09.13,481,EPBot1,EPBot3,EPBot2,EPBot4,3N N +2,460,0.00%,6D NS,920,-10,We missed small slam,-,
482,2024.09.13,482,EPBot1,EPBot3,EPBot2,EPBot4,3C S +2,150,0.00%,3N NS+2,660,-11,We missed game,-,
483,2024.09.13,483,EPBot1,EPBot3,EPBot2,EPBot4,3N S +3,490,0.00%,6N NS,990,-11,We missed small slam,-,
484,2024.09.13,484,EPBot1,EPBot3,EPBot2,EPBot4,3N N -1,-100,0.00%,4S NS,620,-12,We missed game,-,
485,2024.09.13,485,EPBot1,EPBot3,EPBot2,EPBot4,3N N =,600,0.00%,3N NS,600,0,Par was bid,-,
486,2024.09.13,486,EPBot1,EPBot3,EPBot2,EPBot4,3N N +2,460,0.00%,3N NS+2,460,0,Par was bid,-,
487,2024.09.13,487,EPBot1,EPBot3,EPBot2,EPBot4,6N S =,1440,0.00%,6N NS,1440,0,Par was bid,-,
488,2024.09.13,488,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,430,0.00%,3N NS+1,430,0,Par was bid,-,
489,2024.09.13,489,EPBot1,EPBot3,EPBot2,EPBot4,3N S =,400,0.00%,3N NS,400,0,Par was bid,-,
490,2024.09.13,490,EPBot1,EPBot3,EPBot2,EPBot4,3N S +3,690,0.00%,6N S,1440,-13,We missed small slam,-,
491,2024.09.13,491,EPBot1,EPBot3,EPBot2,EPBot4,3N S -1,-50,0.00%,4H NS,420,-10,We missed game,-,
492,2024.09.13,492,EPBot1,EPBot3,EPBot2,EPBot4,3N N =,600,0.00%,3N NS,600,0,Par was bid,-,
493,2024.09.13,493,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,630,0.00%,3N NS+1,630,0,Par was bid,-,
494,2024.09.13,494,EPBot1,EPBot3,EPBot2,EPBot4,3N S =,400,0.00%,4H NS,420,-1,We missed best contract,-,
495,2024.09.13,495,EPBot1,EPBot3,EPBot2,EPBot4,3N N +2,660,0.00%,3N NS+2,660,0,Par was bid,-,
496,2024.09.13,496,EPBot1,EPBot3,EPBot2,EPBot4,3N S +2,460,0.00%,6D NS,920,-10,We missed small slam,-,
497,2024.09.13,497,EPBot1,EPBot3,EPBot2,EPBot4,3N S -1,-50,0.00%,4H NS,420,-10,We missed game,-,
498,2024.09.13,498,EPBot1,EPBot3,EPBot2,EPBot4,3N N +1,630,0.00%,3N NS+1,630,0,Par was bid,-,
499,2024.09.13,499,EPBot1,EPBot3,EPBot2,EPBot4,3N N +3,490,0.00%,6N NS,990,-11,We missed small slam,-,
500,2024.09.13,500,EPBot1,EPBot3,EPBot2,EPBot4,3N S =,600,0.00%,3N NS,600,0,Par was bid,-,
