#,Date,Board,North,South,East,West,**South** Result,**South** Score, IMPs  or MPs,Par Result, **South**  Par Score,Vs. Par,DD Bidding,DD Play,
405,2024.09.18,405,EPBot1,EPBot3,EPBot2,EPBot4,3H E =,-140,0.00%,1H EW+2,-140,0,Par was bid,-,
406,2024.09.18,406,EPBot1,EPBot3,EPBot2,EPBot4,3N S -2,-100,0.00%,3C NS,110,-5,We overbid - undoubled,-,
407,2024.09.18,407,EPBot1,EPBot3,EPBot2,EPBot4,3C S -1,-100,0.00%,4H EW,-620,11,They missed game,-,
408,2024.09.18,408,EPBot1,EPBot3,EPBot2,EPBot4,2S W =,-110,0.00%,3DX NS-1,-100,0,We missed sacrifice,-,
409,2024.09.18,409,EPBot1,EPBot3,EPBot2,EPBot4,2S N =,110,0.00%,2S NS,110,0,Par was bid,-,
410,2024.09.18,410,EPBot1,EPBot3,EPBot2,EPBot4,3N S =,600,0.00%,3N N+1,630,-1,We wrong-side contract,-,
411,2024.09.18,411,EPBot1,EPBot3,EPBot2,EPBot4,4S S +1,450,0.00%,3N NS+2,460,0,We missed best contract,-,
412,2024.09.18,412,EPBot1,EPBot3,EPBot2,EPBot4,2S E =,-110,0.00%,1S EW+1,-110,0,Par was bid,-,
413,2024.09.18,413,EPBot1,EPBot3,EPBot2,EPBot4,2H E -4,400,0.00%,1N NS+1,120,7,They overbid - undoubled,-,
414,2024.09.18,414,EPBot1,EPBot3,EPBot2,EPBot4,2S N -1,-50,0.00%,2H NS,110,-4,We overbid - undoubled,-,
415,2024.09.18,415,EPBot1,EPBot3,EPBot2,EPBot4,4SX S =,790,0.00%,4NX EW-3,500,7,They doubled making contract,-,
416,2024.09.18,416,EPBot1,EPBot3,EPBot2,EPBot4,5S S =,450,0.00%,7N NS,1520,-14,We missed grand slam,-,
417,2024.09.18,417,EPBot1,EPBot3,EPBot2,EPBot4,4H S +1,450,0.00%,3N NS+2,460,0,We missed best contract,-,
418,2024.09.18,418,EPBot1,EPBot3,EPBot2,EPBot4,5C S =,600,0.00%,6C N,1370,-13,We missed small slam,-,
419,2024.09.18,419,EPBot1,EPBot3,EPBot2,EPBot4,6C N =,920,0.00%,6N NS,990,-2,We missed best contract,-,
420,2024.09.18,420,EPBot1,EPBot3,EPBot2,EPBot4,2H S +1,140,0.00%,1H NS+2,140,0,Par was bid,-,
421,2024.09.18,421,EPBot1,EPBot3,EPBot2,EPBot4,6S N =,1430,0.00%,6N NS,1440,0,We missed best contract,-,
422,2024.09.18,422,EPBot1,EPBot3,EPBot2,EPBot4,3N N -1,-50,0.00%,1S NS+2,140,-5,We missed partial,-,
423,2024.09.18,423,EPBot1,EPBot3,EPBot2,EPBot4,6S S -1,-100,0.00%,3N NS+2,660,-13,We overbid - undoubled,-,
424,2024.09.18,424,EPBot1,EPBot3,EPBot2,EPBot4,3D S +1,130,0.00%,4C NS,130,0,They missed sacrifice,-,
425,2024.09.18,425,EPBot1,EPBot3,EPBot2,EPBot4,3C S -1,-50,0.00%,3H EW,-140,3,They missed partial,-,
426,2024.09.18,426,EPBot1,EPBot3,EPBot2,EPBot4,1N S -3,-300,0.00%,2S EW,-110,-5,We missed partial,-,
427,2024.09.18,427,EPBot1,EPBot3,EPBot2,EPBot4,5C S -1,-50,0.00%,4C NS,130,-5,We overbid - undoubled,-,
428,2024.09.18,428,EPBot1,EPBot3,EPBot2,EPBot4,6N S +1,1470,0.00%,7N NS,2220,-13,We missed grand slam,-,
429,2024.09.18,429,EPBot1,EPBot3,EPBot2,EPBot4,3N S +2,660,0.00%,3N NS+2,660,0,Par was bid,-,
430,2024.09.18,430,EPBot1,EPBot3,EPBot2,EPBot4,1N S +1,120,0.00%,3D NS+1,130,0,We missed best contract,-,
431,2024.09.18,431,EPBot1,EPBot3,EPBot2,EPBot4,2N S -1,-100,0.00%,1H NS+1,110,-5,We overbid - undoubled,-,
432,2024.09.18,432,EPBot1,EPBot3,EPBot2,EPBot4,4S N +1,450,0.00%,4S NS+1,450,0,Par was bid,-,
433,2024.09.18,433,EPBot1,EPBot3,EPBot2,EPBot4,3N N +1,430,0.00%,3N N+1,430,0,Par was bid,-,
434,2024.09.18,434,EPBot1,EPBot3,EPBot2,EPBot4,4H S =,620,0.00%,5CX EW-2,300,8,They missed sacrifice,-,
435,2024.09.18,435,EPBot1,EPBot3,EPBot2,EPBot4,6S S -1,-50,0.00%,6N NS,990,-14,We missed small slam,-,
436,2024.09.18,436,EPBot1,EPBot3,EPBot2,EPBot4,4H N -1,-100,0.00%,3S EW,-140,1,They missed double,-,
437,2024.09.18,437,EPBot1,EPBot3,EPBot2,EPBot4,3N S +2,660,0.00%,6H N,1430,-13,We missed small slam,-,
438,2024.09.18,438,EPBot1,EPBot3,EPBot2,EPBot4,6H N -1,-50,0.00%,6N NS,990,-14,We missed small slam,-,
439,2024.09.18,439,EPBot1,EPBot3,EPBot2,EPBot4,2D E =,-90,0.00%,2S NS,110,-5,We missed partial,-,
440,2024.09.18,440,EPBot1,EPBot3,EPBot2,EPBot4,3D E -1,50,0.00%,4S NS,420,-9,We missed game,-,
441,2024.09.18,441,EPBot1,EPBot3,EPBot2,EPBot4,3D S -2,-100,0.00%,2S EW+1,-140,1,They missed double,-,
442,2024.09.18,442,EPBot1,EPBot3,EPBot2,EPBot4,1N S =,90,0.00%,1N NS,90,0,Par was bid,-,
443,2024.09.18,443,EPBot1,EPBot3,EPBot2,EPBot4,2H E -1,50,0.00%,3D S,110,-2,We missed partial,-,
444,2024.09.18,444,EPBot1,EPBot3,EPBot2,EPBot4,3C S -1,-100,0.00%,2C NS,90,-5,We overbid - undoubled,-,
445,2024.09.18,445,EPBot1,EPBot3,EPBot2,EPBot4,3N S -1,-100,0.00%,5C NS,600,-12,We missed game,-,
446,2024.09.18,446,EPBot1,EPBot3,EPBot2,EPBot4,1N S =,90,0.00%,2SX NS-1,-100,5,They missed partial,-,
447,2024.09.18,447,EPBot1,EPBot3,EPBot2,EPBot4,7S N -1,-100,0.00%,6N NS,1440,-17,We overbid - undoubled,-,
448,2024.09.18,448,EPBot1,EPBot3,EPBot2,EPBot4,1D S =,70,0.00%,4H NS,420,-8,We missed game,-,
449,2024.09.18,449,EPBot1,EPBot3,EPBot2,EPBot4,2S W -1,50,0.00%,3C NS+1,130,-2,We missed partial,-,
450,2024.09.18,450,EPBot1,EPBot3,EPBot2,EPBot4,3N S +2,660,0.00%,3N NS+2,660,0,Par was bid,-,
451,2024.09.18,451,EPBot1,EPBot3,EPBot2,EPBot4,2S S =,110,0.00%,2N NS,120,0,We missed best contract,-,
452,2024.09.18,452,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,630,0.00%,4N NS,630,0,They missed sacrifice,-,
453,2024.09.18,453,EPBot1,EPBot3,EPBot2,EPBot4,4S N +3,710,0.00%,7S NS,2210,-17,We missed grand slam,-,
454,2024.09.18,454,EPBot1,EPBot3,EPBot2,EPBot4,3H N +2,200,0.00%,4H NS+1,450,-6,We missed game,-,
455,2024.09.18,455,EPBot1,EPBot3,EPBot2,EPBot4,1N S +1,120,0.00%,3H EW,-140,6,They missed partial,-,
456,2024.09.18,456,EPBot1,EPBot3,EPBot2,EPBot4,4H W +1,-450,0.00%,3N E+2,-460,0,They missed best contract,-,
457,2024.09.18,457,EPBot1,EPBot3,EPBot2,EPBot4,3D S =,110,0.00%,1N NS+1,120,0,We missed best contract,-,
458,2024.09.18,458,EPBot1,EPBot3,EPBot2,EPBot4,4SXX N +1,1480,0.00%,4S NS+1,650,13,They doubled making contract,-,
459,2024.09.18,459,EPBot1,EPBot3,EPBot2,EPBot4,7D S =,1440,0.00%,7N NS,1520,-2,We missed best contract,-,
460,2024.09.18,460,EPBot1,EPBot3,EPBot2,EPBot4,6CX W -3,500,0.00%,2S EW+1,-140,12,They overbid - doubled,-,
461,2024.09.18,461,EPBot1,EPBot3,EPBot2,EPBot4,4S N +1,650,0.00%,4S NS+1,650,0,Par was bid,-,
462,2024.09.18,462,EPBot1,EPBot3,EPBot2,EPBot4,3D W -1,50,0.00%,3S EW,-140,5,They missed partial,-,
463,2024.09.18,463,EPBot1,EPBot3,EPBot2,EPBot4,3N S -1,-100,0.00%,4SX EW-3,500,-12,We missed game,-,
464,2024.09.18,464,EPBot1,EPBot3,EPBot2,EPBot4,1N S +2,150,0.00%,3N NS,400,-6,We missed game,-,
465,2024.09.18,465,EPBot1,EPBot3,EPBot2,EPBot4,5H S -1,-50,0.00%,4H NS,420,-10,We overbid - undoubled,-,
466,2024.09.18,466,EPBot1,EPBot3,EPBot2,EPBot4,1D S +3,130,0.00%,3N NS,600,-10,We missed game,-,
467,2024.09.18,467,EPBot1,EPBot3,EPBot2,EPBot4,4H S -1,-50,0.00%,4HX NS-1,-100,2,They missed double,-,
468,2024.09.18,468,EPBot1,EPBot3,EPBot2,EPBot4,4H S =,620,0.00%,4H NS,620,0,Par was bid,-,
469,2024.09.18,469,EPBot1,EPBot3,EPBot2,EPBot4,1H E -2,100,0.00%,1D NS+1,90,0,They overbid - undoubled,-,
470,2024.09.18,470,EPBot1,EPBot3,EPBot2,EPBot4,4S N +3,510,0.00%,7N NS,1520,-14,We missed grand slam,-,
471,2024.09.18,471,EPBot1,EPBot3,EPBot2,EPBot4,5C S +2,640,0.00%,7N NS,2220,-17,We missed grand slam,-,
472,2024.09.18,472,EPBot1,EPBot3,EPBot2,EPBot4,5CX W -3,500,0.00%,6H NS,980,-10,We missed small slam,-,
473,2024.09.18,473,EPBot1,EPBot3,EPBot2,EPBot4,2S S -1,-50,0.00%,4D EW,-130,2,They missed partial,-,
474,2024.09.18,474,EPBot1,EPBot3,EPBot2,EPBot4,1S S =,80,0.00%,1D NS+2,110,-1,We missed best contract,-,
475,2024.09.18,475,EPBot1,EPBot3,EPBot2,EPBot4,1N S -1,-50,0.00%,4H EW,-420,9,They missed game,-,
476,2024.09.18,476,EPBot1,EPBot3,EPBot2,EPBot4,4S S +1,650,0.00%,7CX EW-5,1100,-10,We missed small slam,-,
477,2024.09.18,477,EPBot1,EPBot3,EPBot2,EPBot4,3N S =,600,0.00%,4S S,620,-1,We missed best contract,-,
478,2024.09.18,478,EPBot1,EPBot3,EPBot2,EPBot4,1S S -1,-50,0.00%,4H EW,-420,9,They missed game,-,
479,2024.09.18,479,EPBot1,EPBot3,EPBot2,EPBot4,3D W =,-110,0.00%,3D EW,-110,0,Par was bid,-,
480,2024.09.18,480,EPBot1,EPBot3,EPBot2,EPBot4,2N S -1,-50,0.00%,2C NS+1,110,-4,We missed partial,-,
481,2024.09.18,481,EPBot1,EPBot3,EPBot2,EPBot4,2S S -2,-100,0.00%,3HX NS-1,-100,0,They missed double,-,
482,2024.09.18,482,EPBot1,EPBot3,EPBot2,EPBot4,3N S =,600,0.00%,4SX EW-3,500,3,They missed sacrifice,-,
483,2024.09.18,483,EPBot1,EPBot3,EPBot2,EPBot4,3D S -1,-50,0.00%,3C NS,110,-4,We overbid - undoubled,-,
484,2024.09.18,484,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,630,0.00%,3N NS+1,630,0,Par was bid,-,
485,2024.09.18,485,EPBot1,EPBot3,EPBot2,EPBot4,3N N -2,-200,0.00%,1N NS,90,-7,We overbid - undoubled,-,
486,2024.09.18,486,EPBot1,EPBot3,EPBot2,EPBot4,4H N +1,450,0.00%,4H NS+1,450,0,Par was bid,-,
487,2024.09.18,487,EPBot1,EPBot3,EPBot2,EPBot4,2N S =,120,0.00%,1N NS+1,120,0,Par was bid,-,
488,2024.09.18,488,EPBot1,EPBot3,EPBot2,EPBot4,3N N +1,430,0.00%,3N NS+1,430,0,Par was bid,-,
489,2024.09.18,489,EPBot1,EPBot3,EPBot2,EPBot4,2S N -3,-150,0.00%,3C EW,-110,-1,We missed sacrifice,-,
490,2024.09.18,490,EPBot1,EPBot3,EPBot2,EPBot4,5DX S -1,-200,0.00%,5CX EW-1,200,-9,We overbid - doubled,-,
491,2024.09.18,491,EPBot1,EPBot3,EPBot2,EPBot4,2S N -2,-100,0.00%,3DX E-1,100,-5,We missed partial,-,
492,2024.09.18,492,EPBot1,EPBot3,EPBot2,EPBot4,4S N =,620,0.00%,5HX EW-3,500,3,They missed sacrifice,-,
493,2024.09.18,493,EPBot1,EPBot3,EPBot2,EPBot4,4H S =,620,0.00%,4SX EW-2,500,3,They missed sacrifice,-,
494,2024.09.18,494,EPBot1,EPBot3,EPBot2,EPBot4,3D E =,-110,0.00%,3SX NS-1,-100,0,We missed sacrifice,-,
495,2024.09.18,495,EPBot1,EPBot3,EPBot2,EPBot4,3D S -2,-200,0.00%,2S EW,-110,-3,We overbid - undoubled,-,
496,2024.09.18,496,EPBot1,EPBot3,EPBot2,EPBot4,4S N +1,450,0.00%,4S NS+1,450,0,Par was bid,-,
497,2024.09.18,497,EPBot1,EPBot3,EPBot2,EPBot4,4H S -2,-100,0.00%,3CX EW-1,100,-5,We overbid - undoubled,-,
498,2024.09.18,498,EPBot1,EPBot3,EPBot2,EPBot4,5H S -1,-100,0.00%,4H NS,620,-12,We overbid - undoubled,-,
499,2024.09.18,499,EPBot1,EPBot3,EPBot2,EPBot4,2S S -1,-50,0.00%,3H EW,-140,3,They missed partial,-,
500,2024.09.18,500,EPBot1,EPBot3,EPBot2,EPBot4,1N S -3,-300,0.00%,4S EW,-620,8,They missed double,-,
