/Users/adavidbailey/Practice-Bidding-Scenarios/bba/New_Minor_Forcing.pbn

                        -- Sorted by Board Number --
brd# contract score  par     north            east             south            west             | auction...   | notes
241  4H-N       420          K85.KJ987.JT.A75 JT9.6542.AK5.K92 Q73.AQT.Q863.QT6 A642.3.9742.J843 | 1D-P-1H-P-1N-P-2C-=1=-P-2D-P-2H-P-3H-P-4H | Two way new minor forcing
242  2H-N       140          Q86.AQ986.J4.K64 A75.JT4.T75.T972 J42.K7.A962.A853 KT93.532.KQ83.QJ | 1D-P-1H-P-1N-P-2C-=1=-P-2D-P-2H | Two way new minor forcing
243  4S-N       420          95432.Q5.Q73.AK3 T8.A8432.J5.QT92 AJ7.J97.AK942.J4 KQ6.KT6.T86.8765 | 1D-P-1S-P-1N-P-2C-=1=-P-2D-P-2S-P-4S | Two way new minor forcing
244  4S-N      -100          AK842.Q4.QJT4.T8 JT9.KT987.7.Q754 765.J3.AK95.A632 Q3.A652.8632.KJ9 | 1D-P-1S-P-1N-P-2C-=1=-P-2D-P-2S-P-3S-P-4S | Two way new minor forcing
245  4S-N       620          AQ953.QJ73.Q3.82 T4.AT8.98765.KT7 KJ7.92.KJ42.AQ93 862.K654.AT.J654 | 1D-P-1S-P-1N-P-2C-=1=-P-2D-P-2H-P-4S | Two way new minor forcing
246  3N-S       400          AQT53.72.Q7.A983 J87.KJ94.KJ83.J5 96.A53.AT42.KQ74 K42.QT86.965.T62 | 1D-P-1S-P-1N-P-2C-=1=-P-2D-P-2S-P-2N-P-3N | Two way new minor forcing
247  3S-N       140          KJ543.KT5.K3.JT4 Q2.A984.8764.Q72 AT6.QJ7.QJ92.K53 987.632.AT5.A986 | 1D-P-1S-P-1N-P-2C-=1=-P-2D-P-2S-P-3S | Two way new minor forcing
248  4S-N       420          AJT42.AQT6.7.732 K5.532.A542.T954 873.K7.QJ96.AQJ6 Q96.J984.KT83.K8 | 1D-P-1S-P-1N-P-2C-=1=-P-2D-P-2H-P-4S | Two way new minor forcing
249  4H-N       420          A963.QJT94.K2.Q6 852.A8.T954.AT95 KQ7.K63.QJ3.K732 JT4.752.A876.J84 | 1C-P-1H-P-1N-P-2C-=1=-P-2D-P-2H-P-4H | Two way new minor forcing
250  3N-S       600          A8754.J4.QT84.KQ J32.AQ96.75.J632 Q9.K53.KJ963.A98 KT6.T872.A2.T754 | 1D-P-1S-P-1N-P-2C-=1=-P-2D-P-2S-P-2N-P-3N | Two way new minor forcing
251  4H-N       420          8654.AK976.A7.J4 K92.JT3.982.KT32 AQT.Q84.KQT3.865 J73.52.J654.AQ97 | 1D-P-1H-P-1N-P-2C-=1=-P-2D-P-2H-P-3H-P-4H | Two way new minor forcing
252  3N-S       600          AQ853.JT75.T65.A 62.A986.9743.QJ4 97.KQ2.KQ8.K9865 KJT4.43.AJ2.T732 | 1C-P-1S-P-1N-P-2C-=1=-P-2D-P-2H-P-2N-P-3N | Two way new minor forcing
253  3N-S       630          J9.AKJ76.Q7.J985 T8742.QT32.J83.K KQ6.85.AKT2.QT74 A53.94.9654.A632 | 1D-P-1H-P-1N-P-2C-=1=-P-2D-P-2H-P-3N | Two way new minor forcing
254  3N-S       430          876.A9875.KJT4.A T92.62.Q95.QT854 QJ3.K4.A863.KJ32 AK54.QJT3.72.976 | 1D-P-1H-P-1N-P-2C-=1=-P-2D-P-2H-P-3N | Two way new minor forcing
255  2S-N       110          Q8542.Q74.AQ6.J3 K93.T8532.K8.T74 J7.AJ9.JT52.KQ92 AT6.K6.9743.A865 | 1D-P-1S-P-1N-P-2C-=1=-P-2D-P-2S | Two way new minor forcing
256  3N-S       400          J74.KQ852.K8.K72 QT8.A97.9743.AJ9 AK3.J4.AJT65.T64 9652.T63.Q2.Q853 | 1D-P-1H-P-1N-P-2C-=1=-P-2D-P-2H-P-2N-P-3N | Two way new minor forcing
257  4H-N       420          A9.Q9842.AQ8.932 K8653.6.T532.QT4 QT7.JT5.K74.AKJ7 J42.AK73.J96.865 | 1C-P-1H-P-1N-P-2C-=1=-P-2D-P-2H-P-4H | Two way new minor forcing
258  3N-S       600          AQ865.2.A53.Q742 T4.Q9843.Q92.J86 J3.AKT65.KT4.KT3 K972.J7.J876.A95 | 1H-P-1S-P-1N-P-2C-=1=-P-2D-P-2S-P-3N | Two way new minor forcing
259  3H-N       170          KJT5.A9654.QJ5.8 842.KQ.K982.KT76 AQ3.J72.T74.AQ95 976.T83.A63.J432 | 1C-P-1H-P-1N-P-2C-=1=-P-2D-P-2H-P-3H | Two way new minor forcing
260  3N-S       600          AQJ43.J5.JT2.KT2 976.83.A7654.876 52.AQ762.KQ8.QJ5 KT8.KT94.93.A943 | 1H-P-1S-P-1N-P-2C-=1=-P-2D-P-2S-P-3N | Two way new minor forcing
261  3N-S       600          KT54.J9872.KQ.Q3 962.64.JT63.KJ76 AJ8.T5.A8742.AT5 Q73.AKQ3.95.9842 | 1D-P-1H-P-1N-P-2C-=1=-P-2D-P-2H-P-2N-P-3N | Two way new minor forcing
262  2S-N       170          QJT92.A94.J84.A2 A73.K73.K765.T75 K6.J52.A932.KJ63 854.QT86.QT.Q984 | 1D-P-1S-P-1N-P-2C-=1=-P-2D-P-2S | Two way new minor forcing
263  2N-S       150          8.QJT86.K85.KQ64 AT765.742.764.J5 KJ3.A5.JT9.A9832 Q942.K93.AQ32.T7 | 1C-P-1H-P-1N-P-2C-=1=-P-2D-P-2H-P-2N | Two way new minor forcing
264  2H-N       170          KT54.AJ965.K92.J Q63.83.J85.KT642 J97.KQ7.763.AQ85 A82.T42.AQT4.973 | 1C-P-1H-P-1N-P-2C-=1=-P-2D-P-2H | Two way new minor forcing
265  3S-N       170          KT843.J65.A97.K3 972.QT97.Q3.QJT2 AQ5.K84.KJT2.987 J6.A32.8654.A654 | 1D-P-1S-P-1N-P-2C-=1=-P-2D-P-2S-P-3S | Two way new minor forcing
266  3N-S       600          T93.AK983.A8.T42 A54.JT65.J43.J53 K87.72.KQ62.KQ97 QJ62.Q4.T975.A86 | 1D-P-1H-P-1N-P-2C-=1=-P-2D-P-2H-P-2N-P-3N | Two way new minor forcing
267  3N-S       400          Q952.KQJT6.4.K32 JT43.87.K95.QJ74 A87.A9.AJT82.T85 K6.5432.Q763.A96 | 1D-P-1H-P-1N-P-2C-=1=-P-2D-P-2H-P-2N-P-3N | Two way new minor forcing
268  3S-N       170          AQJT3.Q95.T85.QJ 94.AT82.J32.A983 K87.74.AQ97.K765 652.KJ63.K64.T42 | 1D-P-1S-P-1N-P-2C-=1=-P-2D-P-2S-P-3S | Two way new minor forcing
269  4H-N       650          AT98.AKT75.J94.3 QJ7.J4.8762.AKT9 K32.Q32.AQ53.J84 654.986.KT.Q7652 | 1D-P-1H-P-1N-P-2C-=1=-P-2D-P-2H-P-3H-P-4H | Two way new minor forcing
270  2S-N       110          KQ652.732.A85.Q4 87.KJ8.T974.KJT2 J4.QT4.KQ62.A986 AT93.A965.J3.753 | 1D-P-1S-P-1N-P-2C-=1=-P-2D-P-2S | Two way new minor forcing
271  4S-N       650          KJT72.975.T7.AK2 864.T86.KJ63.Q65 Q93.AK4.A985.J73 A5.QJ32.Q42.T984 | 1D-P-1S-P-1N-P-2C-=1=-P-2D-P-2S-P-4S | Two way new minor forcing
272  4H-N       -50          T93.AK874.A4.T92 8754.96.JT7.AK83 KQ2.J53.KQ985.J5 AJ6.QT2.632.Q764 | 1D-P-1H-P-1N-P-2C-=1=-P-2D-P-2H-P-3H-P-4H | Two way new minor forcing
273  3N-S       400          AK852.J975.95.A9 J43.AQ42.863.KT3 96.KT8.AKJ7.Q642 QT7.63.QT42.J875 | 1D-P-1S-P-1N-P-2C-=1=-P-2D-P-2H-P-2N-P-3N | Two way new minor forcing
274  3H-S       170          KQT84.AT2.T9.Q64 972.K98.AQ76.T98 J6.QJ753.K85.AK2 A53.64.J432.J753 | 1H-P-1S-P-1N-P-3H
275  4S-N       420          JT983.AQ2.QT76.K 54.K9853.98.QT97 AQ2.JT7.532.AJ43 K76.64.AKJ4.8652 | 1C-P-1S-P-1N-P-2C-=1=-P-2D-P-2S-P-3S-P-4S | Two way new minor forcing
276  2H-N       110          A9832.QJT2.84.AT KQ5.A9.T765.J972 J6.K85.KQJ2.Q643 T74.7643.A93.K85 | 1D-P-1S-P-1N-P-2C-=1=-P-2D-P-2H | Two way new minor forcing
277  4S-N       620          A7532.KJ8.Q7.J85 K864.A43.964.K94 QJT.Q95.KJ852.A6 9.T762.AT3.QT732 | 1D-P-1S-P-1N-P-2C-=1=-P-2D-P-2S-P-4S | Two way new minor forcing
278  4S-N       420          AT963.AT2.85.A74 Q5.K95.QT42.K965 K42.Q3.AJ63.QT82 J87.J8764.K97.J3 | 1D-P-1S-P-1N-P-2C-=1=-P-2D-P-2S-P-3S-P-4S | Two way new minor forcing
279  3N-S       600          A.QJ976.AT93.763 JT64.AT2.64.KQ98 KQ2.83.KJ72.A542 98753.K54.Q85.JT | 1D-P-1H-P-1N-P-2C-=1=-P-2D-P-2H-P-2N-P-3N | Two way new minor forcing
280  4S-N       450          QJ876.K8.K5.K763 T43.Q532.A963.T2 K95.AJ6.Q872.A95 A2.T974.JT4.QJ84 | 1D-P-1S-P-1N-P-2C-=1=-P-2D-P-2S-P-4S | Two way new minor forcing
281  3N-S       400          K9763.Q4.A62.K54 AQT.T952.843.T72 52.A76.KJT97.AJ8 J84.KJ83.Q5.Q963 | 1D-P-1S-P-1N-P-2C-=1=-P-2D-P-2S-P-2N-P-3N | Two way new minor forcing
282  3N-S       600          KT3.AK954.63.J96 Q64.876.A84.QT75 AJ9.J3.K752.A842 8752.QT2.QJT9.K3 | 1D-P-1H-P-1N-P-2C-=1=-P-2D-P-2H-P-2N-P-3N | Two way new minor forcing
283  4H-N       420          K4.AQT83.97.QT64 T7632.J2.Q43.K72 AQ8.K94.KJ65.J83 J95.765.AT82.A95 | 1D-P-1H-P-1N-P-2C-=1=-P-2D-P-2H-P-4H | Two way new minor forcing
284  4S-N       620          AJ653.Q732.T.A95 T82.AK5.9875.J74 KQ7.J4.KQJ63.Q86 94.T986.A42.KT32 | 1D-P-1S-P-1N-P-2C-=1=-P-2D-P-2H-P-4S | Two way new minor forcing
285  2S-N       110          Q5432.A62.KJ2.J8 J9.K984.T98.KT95 A8.QT7.Q75.A7642 KT76.J53.A643.Q3 | 1C-P-1S-P-1N-P-2C-=1=-P-2D-P-2S | Two way new minor forcing
286  4S-N       450          AT862.K2.53.KJ94 943.AT93.KJ8.Q63 KQ5.J76.A72.AT82 J7.Q854.QT964.75 | 1C-P-1S-P-1N-P-2C-=1=-P-2D-P-2S-P-4S | Two way new minor forcing
287  3N-S       600          A42.K8732.KQ.763 Q75.J64.J95.AJ94 K98.A5.A8643.Q52 JT63.QT9.T72.KT8 | 1D-P-1H-P-1N-P-2C-=1=-P-2D-P-2H-P-2N-P-3N | Two way new minor forcing
288  2S-N       110          AK765.764.74.A85 T843.AKJ.T985.K9 92.Q83.AKJ6.QT62 QJ.T952.Q32.J743 | 1D-P-1S-P-1N-P-2C-=1=-P-2D-P-2S | Two way new minor forcing
289  4H-N       -50          J7.KT963.A98.KJ9 9863.Q72.JT632.Q KT2.A54.KQ.87632 AQ54.J8.754.AT54 | 1C-P-1H-P-1N-P-2C-=1=-P-2D-P-2H-P-3H-P-4H | Two way new minor forcing
290  4S-N       620          J9854.AQT8.KJ.J2 KQ76.65.Q62.9754 AT3.J72.A984.KQT 2.K943.T753.A863 | 1D-P-1S-P-1N-P-2C-=1=-P-2D-P-2H-P-4S | Two way new minor forcing
291  4H-N       -50          KQ8.K6432.K5.974 T765.Q98.AQ96.J2 A32.A75.JT8.KT63 J94.JT.7432.AQ85 | 1C-P-1H-P-1N-P-2C-=1=-P-2D-P-2H-P-3H-P-4H | Two way new minor forcing
292  4H-N       620          T98.KQT87.AK5.82 532.652.8732.AQ9 KQ6.AJ9.QJT.J753 AJ74.43.964.KT64 | 1C-P-1H-P-1N-P-2C-=1=-P-2D-P-2H-P-3H-P-4H | Two way new minor forcing
293  4H-N      -100          T72.A7654.A987.K K653.K2.JT4.8642 AQ4.QJ3.K63.T973 J98.T98.Q52.AQJ5 | 1C-P-1H-P-1N-P-2C-=1=-P-2D-P-2H-P-3H-P-4H | Two way new minor forcing
294  4H-N       450          A53.KJT93.K853.6 J8.A82.QT42.Q954 Q64.Q65.A96.AJ72 KT972.74.J7.KT83 | 1C-P-1H-P-1N-P-2C-=1=-P-2D-P-2H-P-3H-P-4H | Two way new minor forcing
295  4S-N       650          JT972.A.AT93.QJ8 A54.Q83.872.K632 KQ6.J9765.QJ6.A4 83.KT42.K54.T975 | 1H-P-1S-P-1N-P-2C-=1=-P-2D-P-2S-P-4S | Two way new minor forcing
296  3N-S       400          AJ765.KT3.7.A764 K98.865.QT85.KQ2 Q2.QJ4.AKJ64.J83 T43.A972.932.T95 | 1D-P-1S-P-1N-P-2C-=1=-P-2D-P-2S-P-2N-P-3N | Two way new minor forcing
297  4S-N       420          T8543.AJ65.AT.K4 K76.Q42.K654.975 AQ9.K93.J93.QJT3 J2.T87.Q872.A862 | 1C-P-1S-P-1N-P-2C-=1=-P-2D-P-2H-P-4S | Two way new minor forcing
298  3N-S       630          JT5.AJT94.AQT2.2 963.Q753.983.AQ4 AK4.K6.K654.J975 Q872.82.J7.KT863 | 1D-P-1H-P-1N-P-2C-=1=-P-2D-P-2H-P-3N | Two way new minor forcing
299  3S-N       140          KJ753.A86.K2.832 A92.743.654.K764 Q84.QJ5.AT87.QJ9 T6.KT92.QJ93.AT5 | 1D-P-1S-P-1N-P-2C-=1=-P-2D-P-2S-P-3S | Two way new minor forcing
300  4S-N       620          KQJT5.953.A974.J 94.QJ8.KT65.A653 A62.KT6.Q3.K9874 873.A742.J82.QT2 | 1C-P-1S-P-1N-P-2C-=1=-P-2D-P-2S-P-3S-P-4S | Two way new minor forcing
301  4H-N      -100          KT.KJT63.J972.KJ J72.AQ7.Q84.T965 Q96.852.A653.AQ3 A8543.94.KT.8742 | 1D-P-1H-P-1N-P-2C-=1=-P-2D-P-2H-P-3H-P-4H | Two way new minor forcing
302  4H-N       450          KQ9.T9642.AK2.98 AT76.Q53.963.A32 852.AKJ.J8.KQ754 J43.87.QT754.JT6 | 1C-P-1H-P-1N-P-2C-=1=-P-2D-P-2H-P-4H | Two way new minor forcing
303  4H-N      -100          AQ85.KT753.J3.Q3 96.AQJ9.T752.K62 KT7.862.KQ96.AJ8 J432.4.A84.T9754 | 1D-P-1H-P-1N-P-2C-=1=-P-2D-P-2H-P-3H-P-4H | Two way new minor forcing
304  3N-S       400          QJ853.A73.AT84.8 K96.Q82.976.AQ76 T2.KT6.KQJ3.KJT9 A74.J954.52.5432 | 1D-P-1S-P-1N-P-2C-=1=-P-2D-P-2S-P-2N-P-3N | Two way new minor forcing
305  3S-N       170          AK932.T43.K7.Q75 T4.AJ96.QT83.T94 Q85.Q85.AJ4.KJ82 J76.K72.9652.A63 | 1C-P-1S-P-1N-P-2C-=1=-P-2D-P-2S-P-3S | Two way new minor forcing
306  4S-N      -100          AJ765.A2.QJT.T82 T42.K95.764.AKJ9 KQ8.QJT.K532.Q76 93.87643.A98.543 | 1D-P-1S-P-1N-P-2C-=1=-P-2D-P-2S-P-3S-P-4S | Two way new minor forcing
307  4S-N       450          KQ852.T976.A8.KT 96.KQ53.QJ5.QJ75 JT3.AJ2.KT7.A983 A74.84.96432.642 | 1C-P-1S-P-1N-P-2C-=1=-P-2D-P-2H-P-4S | Two way new minor forcing
308  3N-S       600          AJ972.8754.3.AQ7 QT8.A96.765.9542 K3.QJT.KQ984.KT3 654.K32.AJT2.J86 | 1D-P-1S-P-1N-P-2C-=1=-P-2D-P-2H-P-3N | Two way new minor forcing
309  2H-N       110          J962.AQJ75.J.QJ2 8543.K8.AT872.64 AQ7.64.K654.KT93 KT.T932.Q93.A875 | 1D-P-1H-P-1N-P-2C-=1=-P-2D-P-2H | Two way new minor forcing
310  4S-N       420          AKJ72.J92.J96.J4 T63.Q75.K72.AT95 Q94.AK6.AT54.873 85.T843.Q83.KQ62 | 1D-P-1S-P-1N-P-2C-=1=-P-2D-P-2S-P-3S-P-4S | Two way new minor forcing
311  2S-N       110          AQT98..AQ54.8764 J42.JT952.T9.A92 73.AKQ87.876.KT5 K65.643.KJ32.QJ3 | 1H-P-1S-P-1N-P-2C-=1=-P-2D-P-2S | Two way new minor forcing
312  4S-N       420          AK976.6532.A5.T2 52.K97.K62.J9863 QT8.T4.QJT7.AK54 J43.AQJ8.9843.Q7 | 1D-P-1S-P-1N-P-2C-=1=-P-2D-P-2H-P-4S | Two way new minor forcing
313  4H-S       450          A8752.QJ7.A83.J2 943.96.KQJ4.A843 QT.AK432.T72.KQ7 KJ6.T85.965.T965 | 1H-P-1S-P-1N-P-4H
314  2N-S       150          T8753.T7.AKJ.KT5 Q4.J65.Q965.J642 J6.AKQ32.T42.A73 AK92.984.873.Q98 | 1H-P-1S-P-1N-P-2C-=1=-P-2D-P-2S-P-2N | Two way new minor forcing
315  4H-N       420          AQ96.KQ943..T753 T7.T75.K872.K864 KJ2.J62.AQT53.J2 8543.A8.J964.AQ9 | 1D-P-1H-P-1N-P-2C-=1=-P-2D-P-2H-P-3H-P-4H | Two way new minor forcing
316  4H-N       620          Q953.KQ954.K.Q98 JT87.J3.AT965.J7 62.AT2.J74.AK643 AK4.876.Q832.T52 | 1C-P-1H-P-1N-P-2C-=1=-P-2D-P-2H-P-3H-P-4H | Two way new minor forcing
317  3N-S      -100          Q62.AKQ98.T42.J4 K73.54.J86.QT986 AJT.J2.9753.AK32 9854.T763.AKQ.75 | 1D-P-1H-P-1N-P-2C-=1=-P-2D-P-2H-P-2N-P-3N | Two way new minor forcing
318  3N-S       400          8542.AJ964.2.AK2 AJ3.T75.K986.976 K97.Q8.AQT75.QJ4 QT6.K32.J43.T853 | 1D-P-1H-P-1N-P-2C-=1=-P-2D-P-2H-P-3N | Two way new minor forcing
319  4H-N      -100          KQ52.K8764.T6.K4 96.QJ3.AJ32.T872 AT3.AT5.8754.A93 J874.92.KQ9.QJ65 | 1D-P-1H-P-1N-P-2C-=1=-P-2D-P-2H-P-3H-P-4H | Two way new minor forcing
320  4S-N       -50          QT864.Q3.Q8.KQ65 K2.9764.KT764.T2 J97.AK852.52.AJ9 A53.JT.AJ93.8743 | 1H-P-1S-P-1N-P-2C-=1=-P-2D-P-2S-P-3S-P-4S | Two way new minor forcing
321  2S-N       140          AQJ84.J75.K94.64 32.A86.J873.KJ73 KT.KQ3.Q52.QT852 9765.T942.AT6.A9 | 1C-P-1S-P-1N-P-2C-=1=-P-2D-P-2S | Two way new minor forcing
322  3N-S       600          K7.AJT64.T875.A9 Q953.972.9.K7432 J64.K8.AKQ42.J85 AT82.Q53.J63.QT6 | 1D-P-1H-P-1N-P-2C-=1=-P-2D-P-2H-P-2N-P-3N | Two way new minor forcing
323  4H-S       420          A7653.T76.AT5.KJ 982.43.KQ97.T763 KJ.KQJ95.642.Q92 QT4.A82.J83.A854 | 1H-P-1S-P-1N-P-4H
324  4S-N       620          AT985.KT7.QJ85.Q Q73.Q82.T63.J974 J62.A95.974.AK83 K4.J643.AK2.T652 | 1C-P-1S-P-1N-P-2C-=1=-P-2D-P-2S-P-3S-P-4S | Two way new minor forcing
325  4H-N       620          96.AJT62.J4.AJ84 KT842.Q7.852.Q53 QJ5.K83.KQ93.K76 A73.954.AT76.T92 | 1D-P-1H-P-1N-P-2C-=1=-P-2D-P-2H-P-4H | Two way new minor forcing
326  4S-N       450          KQT82.A95.QJ.654 65.QT62.973.KQJ7 J43.J73.AKT64.A8 A97.K84.852.T932 | 1D-P-1S-P-1N-P-2C-=1=-P-2D-P-2S-P-4S | Two way new minor forcing
327  2H-N       110          A4.KQ742.KT5.T98 J865.AJ.962.Q743 T97.53.AJ73.AK62 KQ32.T986.Q84.J5 | 1D-P-1H-P-1N-P-2C-=1=-P-2D-P-2H | Two way new minor forcing
328  4H-N       -50          A96.QJ985.962.KJ T52.A3.KJ87.7542 K73.KT2.T54.AQ63 QJ84.764.AQ3.T98 | 1C-P-1H-P-1N-P-2C-=1=-P-2D-P-2H-P-3H-P-4H | Two way new minor forcing
329  3S-N       170          AQJ75.QT2.3.QT84 9.873.QT854.K963 632.A64.AJ62.A72 KT84.KJ95.K97.J5 | 1D-P-1S-P-1N-P-2C-=1=-P-2D-P-2S-P-3S | Two way new minor forcing
330  4S-N       620          KQT64.3.QJT2.AT8 J3.JT752.A8.J974 985.KQ964.K76.KQ A72.A8.9543.6532 | 1H-P-1S-P-1N-P-2C-=1=-P-2D-P-2S-P-3S-P-4S | Two way new minor forcing
331  3N-S       400          AQJ95.975.AJ.962 742.AJ42.Q753.K5 K8.Q86.KT42.AQ87 T63.KT3.986.JT43 | 1D-P-1S-P-1N-P-2C-=1=-P-2D-P-2S-P-3N | Two way new minor forcing
332  3N-S       600          T87.AQJ94.A32.92 A32.8753.95.KJ53 K64.KT.KQ84.QT74 QJ95.62.JT76.A86 | 1D-P-1H-P-1N-P-2C-=1=-P-2D-P-2H-P-2N-P-3N | Two way new minor forcing
333  3N-S       630          AJT82.AQ3.T2.JT5 763.J52.KQJ6.987 K5.T64.A54.AK643 Q94.K987.9873.Q2 | 1C-P-1S-P-1N-P-2C-=1=-P-2D-P-2S-P-3N | Two way new minor forcing
334  4H-N       -50          QT9.A9642.Q.QJ94 J743.J85.J72.AT6 K82.QT3.AKT85.72 A65.K7.9643.K853 | 1D-P-1H-P-1N-P-2C-=1=-P-2D-P-2H-P-3H-P-4H | Two way new minor forcing
335  4H-N       620          74.KQ985.AK3.T72 K83.AJ7.765.QJ93 AQT.T64.QJT.K864 J9652.32.9842.A5 | 1C-P-1H-P-1N-P-2C-=1=-P-2D-P-2H-P-3H-P-4H | Two way new minor forcing
336  4H-N       420          T2.KJ976.KT3.A94 A84.A842.7652.Q2 KJ7.QT3.AQ9.J873 Q9653.5.J84.KT65 | 1C-P-1H-P-1N-P-2C-=1=-P-2D-P-2H-P-3H-P-4H | Two way new minor forcing
337  4H-N       -50          K63.AKT82.J2.JT2 9852.Q93.986.A63 Q4.654.KQ75.KQ85 AJT7.J7.AT43.974 | 1D-P-1H-P-1N-P-2C-=1=-P-2D-P-2H-P-3H-P-4H | Two way new minor forcing
338  2H-N       110          QJ4.KQJ96.QJ42.5 A975.T73.753.A86 K63.85.A86.KQT92 T82.A42.KT9.J743 | 1C-P-1H-P-1N-P-2C-=1=-P-2D-P-2H | Two way new minor forcing
339  2H-N       110          AQT76.AJT6.J62.7 9542.K73.3.AT865 K8.982.AKT54.Q93 J3.Q54.Q987.KJ42 | 1D-P-1S-P-1N-P-2C-=1=-X-2D-P-2H | Two way new minor forcing
340  2H-N      -200          T53.K8763.A.KJ73 AK94.AT4.742.865 876.J5.KQT65.AQ4 QJ2.Q92.J983.T92 | 1D-P-1H-P-1N-P-2C-=1=-P-2D-P-2H | Two way new minor forcing
341  3S-N       170          Q7532.K85.863.AK KJ6.JT93.J72.T95 A94.AQ4.QT9.J864 T8.762.AK54.Q732 | 1C-P-1S-P-1N-P-2C-=1=-P-2D-P-2S-P-3S | Two way new minor forcing
342  2S-N       110          AJ962.986.AQ2.J9 KT7.QJ5.J76.6432 54.AK4.953.KQ875 Q83.T732.KT84.AT | 1C-P-1S-P-1N-P-2C-=1=-P-2D-P-2S | Two way new minor forcing
343  3N-S       600          Q8765.Q543.AJ5.K KT2.J972.732.J94 J4.KT8.KT6.AQT65 A93.A6.Q984.8732 | 1C-P-1S-P-1N-P-2C-=1=-P-2D-P-2H-P-2N-P-3N | Two way new minor forcing
344  2S-N       110          KQ632.KQ7.87.JT3 AJ95.JT63.K93.52 T4.852.AJ65.AK97 87.A94.QT42.Q864 | 1D-P-1S-P-1N-P-2C-=1=-P-2D-P-2S | Two way new minor forcing
345  4H-N       420          A4.A7642.732.K62 T976.J93.AT8.AJ4 KJ3.KT5.KQ654.Q5 Q852.Q8.J9.T9873 | 1D-P-1H-P-1N-P-2C-=1=-P-2D-P-2H-P-4H | Two way new minor forcing
346  4S-N       620          JT954.A62.AQ32.5 AQ7.JT8.J974.K73 863.K93.KT5.AQJ4 K2.Q754.86.T9862 | 1C-P-1S-P-1N-P-2C-=1=-P-2D-P-2S-P-3S-P-4S | Two way new minor forcing
347  4S-N       420          KQ963.K82.A8.862 J4.AT75.JT64.AT3 A75.J96.KQ52.QJ7 T82.Q43.973.K954 | 1D-P-1S-P-1N-P-2C-=1=-P-2D-P-2S-P-3S-P-4S | Two way new minor forcing
348  3N-S       600          KJ752.A.K853.832 Q63.KT96.AT2.J94 A4.QJ843.J96.AQT T98.752.Q74.K765 | 1H-P-1S-P-1N-P-2C-=1=-P-2D-P-2S-P-2N-P-3N | Two way new minor forcing
349  4S-N      -100          AQ953.82.Q864.K2 82.T65.K32.AT876 J74.AKQJ7.T7.QJ9 KT6.943.AJ95.543 | 1H-P-1S-P-1N-P-2C-=1=-X-2D-P-2S-P-3C-=2=-P-4S | Two way new minor forcing | Limit raise or better in !s
350  4H-N       420          Q7.KT732.95.AK42 K853.AQ5.643.QT9 A62.J64.AKJ.8765 JT94.98.QT872.J3 | 1C-P-1H-P-1N-P-2C-=1=-P-2D-P-2H-P-4H | Two way new minor forcing
351  4S-N       650          QJT63.A872.AJ.62 A872.KQ5.93.JT73 K95.JT.KQ874.KQ8 4.9643.T652.A954 | 1D-P-1S-P-1N-P-2C-=1=-P-2D-P-2H-P-4S | Two way new minor forcing
352  4S-N       450          KJ962.AT7.J4.K83 QT54.Q952.K8.Q72 A87.J4.AT976.A65 3.K863.Q532.JT94 | 1D-P-1S-P-1N-P-2C-=1=-P-2D-P-2S-P-3S-P-4S | Two way new minor forcing
353  4S-N       450          AJ872.A92.4.KT74 T65.QT5.QT763.Q3 KQ4.KJ4.A82.9865 93.8763.KJ95.AJ2 | 1C-P-1S-P-1N-P-2C-=1=-P-2D-P-2S-P-3S-P-4S | Two way new minor forcing
354  4S-N       620          AKJ98.QJ93.876.5 T2.K72.KT92.A876 Q65.A86.J5.KQ432 743.T54.AQ43.JT9 | 1C-P-1S-P-1N-P-2C-=1=-P-2D-P-2H-P-4S | Two way new minor forcing
355  4H-N       450          A653.J9752.AQT9. 972.KT4.32.A9743 K4.A63.J764.KJT8 QJT8.Q8.K85.Q652 | 1D-P-1H-P-1N-P-2C-=1=-P-2D-P-2H-P-3H-P-4H | Two way new minor forcing
356  3S-N       170          KQ764.K43.K95.63 J83.AT9.T62.T875 T92.QJ8.A84.KQJ2 A5.7652.QJ73.A94 | 1C-P-1S-P-1N-P-2C-=1=-P-2D-P-2S-P-3S | Two way new minor forcing
357  4H-N       620          A94.QJ763.Q98.K9 J53.A9.J742.QJ54 K86.K82.KT3.A763 QT72.T54.A65.T82 | 1C-P-1H-P-1N-P-2C-=1=-P-2D-P-2H-P-3H-P-4H | Two way new minor forcing
358  4H-N       420          72.AKJ87.K64.J97 A963.Q54.J75.832 KJ5.932.AT3.AQT5 QT84.T6.Q982.K64 | 1C-P-1H-P-1N-P-2C-=1=-P-2D-P-2H-P-4H | Two way new minor forcing
359  4S-N       620          AQ863.AJ82.62.94 754.T7.AT95.AT62 KT2.Q4.KQ73.KJ85 J9.K9653.J84.Q73 | 1D-P-1S-P-1N-P-2C-=1=-P-2D-P-2H-P-4S | Two way new minor forcing
360  4S-N       420          J9873.K87.AT2.QJ QT6.Q92.9753.KT2 A54.A54.Q4.A9875 K2.JT63.KJ86.643 | 1C-P-1S-P-1N-P-2C-=1=-P-2D-P-2S-P-4S | Two way new minor forcing
